Rank,Team,Location,YTD,TOTAL
79.,Mulville/Hale,Ontario,81.0,81.0
80.,Cheal/Cheal,Quebec,81.0,81.0
81.,Mallett/Jackson,Ontario,73.1,73.1
82.,Raniseth/Crough,Alberta,69.8,69.8
83.,Lang/Lang,Saskatchewan,68.6,68.6
84.,Podoll/Parry,North Dakota,67.5,67.5
85.,White/White,Prince Edward Island,67.5,67.5
86.,Madisson/Kukner,Estonia,66.0,66.0
87.,Kreviazuk/Mathers,Ontario,63.8,63.8
88.,Kaare/Padama,Estonia,63.0,63.0
89.,Senneker/Visnich,Michigan,61.1,61.1
90.,Beaulieu/Pelletier,Quebec,60.8,60.8
91.,Scebbi/Scebbi,Ohio,60.8,60.8
92.,McGillivray/Cowan,British Columbia,60.8,60.8
93.,Lamontagne/LaMontagne,Saskatchewan,58.5,58.5
94.,Cihlarova/Macek,Czechia,57.8,57.8
95.,Wendling/Paral,Wisconsin,56.3,56.3
96.,Holt/Brenden,North Dakota,56.3,56.3
97.,Wynter/Sallaj,New Brunswick,55.5,55.5
98.,Billo/Martin,Quebec,54.0,54.0
99.,Hussain/Husain,Guyana,52.5,52.5
100.,Mallett/McCrady,British Columbia,52.3,52.3
101.,Paisley/Michaelis,Wisconsin,48.4,48.4
102.,Wilson/Dow,Ontario,48.4,48.4
103.,Novikova/Jakobson,Estonia,48.0,48.0
104.,Tanaka/Sato,Japan,47.3,47.3
105.,Robertson/Robertson,Ontario,45.0,45.0
106.,Feldkamp/Villard,Ontario,45.0,45.0
107.,Neary/Hancock,Newfoundland / Labrador,45.0,45.0
108.,Armstrong/Woods,Ontario,45.0,45.0
109.,Kononenko/Shchur,Ukraine,45.0,45.0
110.,Kennedy/Kennedy,Alberta,45.0,45.0
111.,Kalk/MacAlpine,Alberta,43.9,43.9
112.,Nilsson/Olofsson,Sweden,42.0,42.0
113.,Turbow/Kot,Colorado,40.5,40.5
114.,DiBaggio/Mann,Ohio,40.5,40.5
115.,Tonoli/Hoekman,Netherlands,40.5,40.5
116.,Paquette/Daoust,Northern Ontario,40.1,40.1
117.,Chou/Liu,Chinese Taipei,39.4,39.4
118.,Kraft/Kraft,North Dakota,38.3,38.3
119.,Hagenbuch/Laufer,Illinois,38.3,38.3
120.,Dudt/Dudt,Pennsylvania,38.3,38.3
121.,Johnson/Podhradsky,Minnesota,37.5,37.5
122.,Hausstatter/Svorkmo-Lundberg,Norway,36.7,36.7
123.,Grassie/Trembath,Manitoba,36.0,36.0
124.,Chao/Fowler,Illinois,36.0,36.0
125.,Trembath/Grassie,Manitoba,36.0,36.0
126.,Bomas/Gosgens,Netherlands,36.0,36.0
127.,Wiksten/Wiksten,Denmark,36.0,36.0
128.,Hung/Yan,Hong Kong,36.0,36.0
129.,Ostrowski/Nickel,Minnesota,35.4,35.4
130.,Damen/Van Amsterdam,Alberta,34.1,34.1
131.,Wheatcroft/Naugler,Alberta,33.8,33.8
132.,Yarmuch/Sawiak,Alberta,33.4,33.4
133.,Joo/Karasz,Hungary,32.6,32.6
134.,Workin/Workin,North Dakota,32.3,32.3
135.,Jensen/Meister,British Columbia,32.1,32.1
136.,Meister/Jensen,British Columbia,32.1,32.1
137.,Mayra/Kirby,Michigan,31.5,31.5
138.,Dubberstein/Malvar,Philippines,31.5,31.5
139.,Ueno/Yamaguchi,Japan,31.5,31.5
140.,Johnston/Johnston,New Brunswick,30.4,30.4
141.,Munroe/Leong,Alberta,30.4,30.4
142.,Headley/Headley,Ontario,30.4,30.4
143.,Leong/Munroe,Alberta,30.4,30.4
144.,Fountain/Fountain,Colorado,27.0,27.0
145.,Cull/Garand,Quebec,27.0,27.0
146.,Gourianova/Vidaurrazaga,Massachusetts,25.9,25.9
147.,Ryhorchuk/Peterson,Alberta,25.9,25.9
148.,Stella/Carle,Colorado,23.6,23.6
149.,Roy/Sonier,Quebec,23.6,23.6
150.,Funaki/Kamada,Japan,23.6,23.6
151.,Tanguay/Charbonneau,Quebec,22.5,22.5
152.,Pohlod/Fenton,British Columbia,22.5,22.5
153.,Marchand/Charbonneau,Quebec,21.9,21.9
154.,Hueppi/Weiss,Switzerland,21.4,21.4
155.,Bookhout/Wiza,Wisconsin,21.4,21.4
156.,Farwell/Grabow,Colorado,21.4,21.4
157.,Belway/Belway,British Columbia,20.3,20.3
158.,Barclay/Hanson,New Brunswick,20.3,20.3
159.,Myers/Lerner,Illinois,20.3,20.3
160.,Kawleski/Kauffman,North Dakota,20.3,20.3
161.,Pifer/Pifer,North Carolina,18.8,18.8
162.,Moskalenko/Suhak,Ukraine,18.0,18.0
163.,Yachiw-Omelian/Raymond,Saskatchewan,18.0,18.0
164.,Wark/Richard,British Columbia,17.3,17.3
165.,Rykove/Rykov,Lithuania,16.9,16.9
166.,Bush/Philips,Pennsylvania,16.5,16.5
167.,Weddro/Andre,Estonia,16.3,16.3
168.,Gale Seixeiro/Seixeiro,British Columbia,16.1,16.1
169.,Cottrill/Cottrill,Ontario,15.8,15.8
170.,Sherry/Sherry,Illinois,15.8,15.8
171.,Ethier/Santos,Portugal,15.0,15.0
172.,Richards/Davies,Alberta,14.6,14.6
173.,Morissette/Hudon,Quebec,14.6,14.6
174.,Fortin/Descoteaux,Quebec,14.6,14.6
175.,Scheel/McMullin,North Dakota,14.6,14.6
176.,Barbarin/Coulot,France,14.3,14.3
177.,Peebo/Tubalkain,Estonia,14.1,14.1
178.,Kopytko/Deng,British Columbia,13.5,13.5
179.,Serra/Tompkins,Mexico,13.5,13.5
180.,Danahey/Allain,Colorado,12.8,12.8
181.,Jackson/Montgomery,Ontario,12.4,12.4
182.,Coleman/Robertson,California,12.4,12.4
183.,Fleming/Bestland,Minnesota,12.4,12.4
184.,Shipmaker/Shinde,Ontario,12.4,12.4
185.,Kenney/Scimia,Connecticut,11.3,11.3
186.,Harrison/Allen,Ontario,11.3,11.3
187.,Tracy/Riggs,New Brunswick,11.3,11.3
188.,Burgess/Morin,Alberta,11.3,11.3
189.,Seol/Kim,Korea,11.3,11.3
190.,Daley/Vainio,Northern Ontario,11.3,11.3
191.,Henwood/Maude,Ontario,11.3,11.3
192.,Christianson/Mosher,Nova Scotia,11.3,11.3
193.,Carlson/Carlson,Wisconsin,10.1,10.1
194.,Rugg/Gamble,Saskatchewan,10.1,10.1
195.,Blackburn/Fortin,Quebec,10.1,10.1
196.,Patel/Raju,India,9.6,9.6
197.,Sobering/Sobering,Colorado,9.0,9.0
198.,Bradshaw/Kizlyk,Colorado,9.0,9.0
199.,Vaydich/Macomber,North Dakota,9.0,9.0
200.,Thurston/Lannoye,Wisconsin,9.0,9.0
201.,Barron/Paradis,Ireland,9.0,9.0
202.,Silversides/Tessier,Saskatchewan,9.0,9.0
203.,Hackett/Hackett,Alabama,9.0,9.0
204.,Leschinsky/Oblander,Ohio,9.0,9.0
205.,Potter/Shimko,Ohio,9.0,9.0
206.,Nedohin/Nedohin,Alberta,7.9,7.9
207.,Suzuki/Niino,Japan,7.9,7.9
208.,Fediuk/Hiebert,Alberta,7.9,7.9
209.,Matsuda/Matsuda,Japan,7.9,7.9
210.,Thunman/Granbom,Sweden,7.8,7.8
211.,Suter/Raju,British Columbia,7.5,7.5
212.,Heldin/Patz,Sweden,7.5,7.5
213.,Chaudhari/Anthay,India,7.3,7.3
214.,Chen/Chen,Ontario,6.8,6.8
215.,Paquette/Hunt,Northern Ontario,6.8,6.8
216.,Frysz/Pasierbek,Poland,6.8,6.8
217.,Kang/Lee,Korea,6.8,6.8
218.,Girard/Begin,Quebec,6.0,6.0
219.,Benson/Jackson,Michigan,5.6,5.6
220.,Orokocka/Horacek,Slovakia,5.6,5.6
221.,Johnston/Harrison,Ontario,5.6,5.6
222.,Bowman/Bowman,Northern Ontario,5.6,5.6
223.,Triolo/Sanders,Washington,5.6,5.6
224.,Miura/Kudo,Japan,5.1,5.1
225.,Blackburn/Fortin,Quebec,5.1,5.1
226.,McMakin/Strouse,North Dakota,5.0,5.0
227.,Wood/Snow,Saskatchewan,5.0,5.0
228.,Kim/Fernholz,North Carolina,4.7,4.7
229.,Fernholz/Kim,North Carolina,4.7,4.7
230.,Allison/Allison,Missouri,4.5,4.5
231.,Hamilton/Peterson,Ohio,4.5,4.5
232.,Stewart/Axelsson,Illinois,4.5,4.5
233.,Hoag/Gordon,Saskatchewan,4.5,4.5
234.,Gerbaulet/Caie,Quebec,4.5,4.5
235.,Carlson/Curtis,Alabama,4.5,4.5
236.,Ingram/Tenetuik,Saskatchewan,4.5,4.5
237.,Theriault/Beland,Quebec,4.5,4.5
238.,Ashton/Gira,Saskatchewan,4.5,4.5
239.,Ratte/Ratte,Quebec,4.5,4.5
240.,Hagenbuch/Henry,Illinois,4.5,4.5
241.,Bakker/Jacques,Alberta,3.9,3.9
242.,Islam/Islam,,3.8,3.8
243.,Comeau/Smeltzer,New Brunswick,3.6,3.6
244.,Pekowitz/Cenzalli,Massachusetts,3.4,3.4
245.,Biesecker/Mansell,Colorado,3.4,3.4
246.,Stopera/Guentzel,Minnesota,3.4,3.4
247.,Hafeli/Kopytko,British Columbia,3.4,3.4
248.,Calcutt/Kenlan,North Carolina,3.4,3.4
249.,Neznalova/Neznal,Czechia,3.4,3.4
250.,Artemova/Trevisiol,Germany,2.4,2.4
251.,Bonache/Betts,California,2.3,2.3
252.,Williams/Straub,Tennessee,2.3,2.3
253.,Wood/Betts,Colorado,2.3,2.3
254.,Thornborough/Larence,British Columbia,2.3,2.3
255.,Treynor/Hellman,California,2.3,2.3
256.,Simpson/Derksen,Saskatchewan,2.3,2.3
257.,Lee/Barclay,Massachusetts,2.3,2.3
258.,Mihm/Mihm,Minnesota,2.3,2.3
259.,Roy/Roy,Quebec,2.3,2.3
260.,Caron/d'Amboise,Quebec,2.3,2.3
261.,Willford/Staveteig,North Dakota,2.3,2.3
262.,Bassiri/Kadlec,Wisconsin,2.3,2.3
263.,Perreault/Boucher,Quebec,2.3,2.3
264.,Pekowitz/Strack,Minnesota,2.3,2.3
265.,Masse/Doston,Quebec,2.3,2.3
266.,Hollands/Grabow,North Dakota,2.3,2.3
267.,Banghi/Coliban,Romania,2.3,2.3
268.,Zuercher/Probst,Switzerland,1.9,1.9
269.,Augustin/Karg,Austria,1.8,1.8
270.,Hruzova/Havlena,Czechia,1.7,1.7
271.,Tellier/Winters,Ontario,1.7,1.7
272.,Girard-Cote/Bouchard-Cote,Quebec,1.7,1.7
273.,Parker/Hurst,Tennessee,1.2,1.2
274.,Chance/Enberg,Minnesota,1.1,1.1
275.,Ponzio/Picard,Minnesota,1.1,1.1
276.,Jones/Imes,Ohio,1.1,1.1
277.,Hashi/Woods,Nigeria,1.1,1.1
278.,McIntosh/Durau,British Columbia,1.1,1.1
279.,Johnson/Blizzard,California,1.1,1.1
280.,Jillehed/Soderberg,Sweden,1.1,1.1
281.,Akerberg/Olmestrand,Sweden,1.1,1.1
282.,Hoffmann/Dryburgh,Switzerland,1.1,1.1
283.,Kaldvee/Lill,Estonia,1.0,1.0
284.,Gill/Hewitt,Australia,1.0,1.0
285.,Dodds/Mouat,Great Britain,1.0,1.0
286.,Bush/Reszucha,North Carolina,0.8,0.8
287.,Kolb/Morrison,Florida,0.8,0.8
288.,Bourne/Emslie,British Columbia,0.7,0.7
289.,Pfluegler/Hofer,Austria,0.5,0.5
290.,Cote/Labbe,Quebec,0.5,0.5
291.,King/King,North Carolina,0.4,0.4
292.,MacIsaac/Klein,North Carolina,0.4,0.4
293.,Huang/Young,Maryland,0.4,0.4
294.,Zahn/Conant,Illinois,0.4,0.4
295.,Vogelsang/Roy,Saskatchewan,0.3,0.3
296.,Pathy-Dencso/Szabo,Hungary,0.3,0.3
297.,Pfuegler/Resch,Austria,0.3,0.3
298.,Dunphy/Steinhilber,Ohio,0.2,0.2
299.,Hoess/Neumayr,Austria,0.1,0.1
300.,Smith/Wilson,Minnesota,0.0,0.0
301.,Ideson/Henry,Ontario,0.0,0.0
302.,McCarthy/Heys,Ontario,0.0,0.0
303.,Long/Hammer,Indiana,0.0,0.0
304.,Cuzela/Horvat,Croatia,0.0,0.0
305.,Ash/Loyns,Saskatchewan,0.0,0.0
306.,Sakurai/Iwasaki,Japan,0.0,0.0
307.,Lopez/Stafford,Ohio,0.0,0.0
308.,Millikin/Millikin,Australia,0.0,0.0
309.,Brittain/Moretto,Ontario,0.0,0.0
310.,Brageul-Gradiski/Cloutier,Quebec,0.0,0.0
311.,Fitzgerald/McPherson,Nova Scotia,0.0,0.0
312.,Wadwell/Clarke,British Columbia,0.0,0.0
313.,Moran/Larson,Illinois,0.0,0.0
314.,Katz/Katz,Utah,0.0,0.0
315.,Meyer/Meyer,Illinois,0.0,0.0
316.,Takeda/Takeda,Japan,0.0,0.0
317.,Devaux/Devaux,Switzerland,0.0,0.0
318.,McKinnon/Rettinger,Ontario,0.0,0.0
319.,Fisher/McCallum,Minnesota,0.0,0.0
320.,Watson/Beland,New Brunswick,0.0,0.0
321.,Kim/Jeong,Korea,0.0,0.0
322.,Foley/Patterson,Australia,0.0,0.0
323.,Saren/Meyerson,Sweden,0.0,0.0
324.,Kim/Lee,Korea,0.0,0.0
325.,Udvardi-Palancsa/Tatar,Hungary,0.0,0.0
326.,Moriarty/Dexter,Nova Scotia,0.0,0.0
327.,Klimova/Klima,Czechia,0.0,0.0
328.,Palmer/Steinhilber,Ohio,0.0,0.0
329.,Powell/Collins,Australia,0.0,0.0
330.,Hartwell/Borkovic,Alberta,0.0,0.0
331.,Thibault/Graham,Quebec,0.0,0.0
332.,Bang/Kim,Korea,0.0,0.0
333.,King/King,Northwest Territories,0.0,0.0
334.,Geerinckx/Heylen,Belgium,0.0,0.0
335.,Matulova/Moravcik,Slovakia,0.0,0.0
336.,Ye/Yu,China,0.0,0.0
337.,Lee/Kim,Korea,0.0,0.0
338.,Yoshino/Ohta,Japan,0.0,0.0
339.,Kim/Yoo,Korea,0.0,0.0
340.,Byers/Fenech,Ontario,0.0,0.0
341.,Forestell/Forestell,New Brunswick,0.0,0.0
342.,Villiard/Carignan,Quebec,0.0,0.0
343.,Dyderska/Telak,Poland,0.0,0.0
344.,Johns/Johns,Australia,0.0,0.0
345.,McIntosh-Phillips/Heskett,Australia,0.0,0.0
346.,Montgomery/Maxwell,British Columbia,0.0,0.0
347.,Fleming/Fleming,Colorado,0.0,0.0
348.,Westhagen/Panoussi,Australia,0.0,0.0
349.,Miller/Lynn,Arizona,0.0,0.0
350.,Dunstone/Freshwater,Australia,0.0,0.0
351.,Klimova/Klima,Czechia,0.0,0.0
352.,Girardin/Jean-Loup,France,0.0,0.0
353.,Park/Jeon,Korea,0.0,0.0
354.,Kim/Park,Korea,0.0,0.0
355.,Tomingas/Lill,Estonia,0.0,0.0
356.,Neron/Ferland,Quebec,0.0,0.0
357.,McGinn/McGinn,New Brunswick,0.0,0.0
358.,Deschene/Deschene,Northern Ontario,0.0,0.0
359.,Ross/Rettinger,Ontario,0.0,0.0
360.,Park/Kim,Korea,0.0,0.0
361.,Ha/Kim,Korea,0.0,0.0
362.,Goncalves/Williams,Yukon,0.0,0.0
363.,Kim/Kwon,Korea,0.0,0.0
364.,Nathan/Bence,Australia,0.0,0.0
365.,Forsythe/Stewart,New Brunswick,0.0,0.0
366.,Garcia Revuelto/Shaw,Spain,0.0,0.0
367.,Rokke/Rokke,North Dakota,0.0,0.0
368.,Langham/Mechenbier,Colorado,0.0,0.0
369.,Gaum/Miller,Illinois,0.0,0.0
370.,Shim/Park,Korea,0.0,0.0
371.,MacNutt/Abraham,Nova Scotia,0.0,0.0
372.,Comeau/Hebert,Quebec,0.0,0.0
373.,Li/Chong,Hong Kong,0.0,0.0
374.,Robins/Francey,Australia,0.0,0.0
375.,Higdon/Higdon,British Columbia,0.0,0.0
376.,Goenka/Hellman,California,0.0,0.0
377.,Loken/Tanaka,British Columbia,0.0,0.0
378.,Kim/Jeong,Korea,0.0,0.0
379.,Horner/Hoffard,British Columbia,0.0,0.0
380.,Grzelka/Grzelka,Poland,0.0,0.0
381.,Walsh/Donnelly,Ontario,0.0,0.0
382.,Anderson/Cooper,Minnesota,0.0,0.0
383.,Mori/Abe,Japan,0.0,0.0
384.,Bregeul/Piou,France,0.0,0.0
385.,Fitzgibbon/McKenzie,British Columbia,0.0,0.0
386.,Oh/Yoon,Korea,0.0,0.0
387.,Gallagher/Gagnon,Australia,0.0,0.0
388.,Hari/Hari,Northern Ontario,0.0,0.0
389.,Sharland/Sharland,Minnesota,0.0,0.0
390.,Lee/Kim,Korea,0.0,0.0
391.,Pearcey/Elgie,Ontario,0.0,0.0
392.,Adamkova/Adamek,Czechia,0.0,0.0
393.,Kohlts/Britton,North Dakota,0.0,0.0
394.,Yang/Lee,Korea,0.0,0.0
395.,Kim/Park,Korea,0.0,0.0
396.,Taylor-Hunt/Jaeger,British Columbia,0.0,0.0
397.,Soltermann/Luethold,Switzerland,0.0,0.0
398.,Campbell/Carr,New Brunswick,0.0,0.0
399.,Bushmakina/Gaudin,France,0.0,0.0
400.,Schroeder/Hoppe,Wisconsin,0.0,0.0
401.,Lee/Cho,Korea,0.0,0.0
402.,Venugopal/Laufer,Pennsylvania,0.0,0.0
403.,Bartel/Batt,British Columbia,0.0,0.0
404.,Remeshylo/Derksen,Saskatchewan,0.0,0.0
405.,Hebert/Gravel,Quebec,0.0,0.0
406.,Hopson/Tippett,Ontario,0.0,0.0
407.,Loughlin/Koch,Illinois,0.0,0.0
408.,McClelland/Rowley,Ontario,0.0,0.0
409.,Mitchell/Jeffrey,Nova Scotia,0.0,0.0
410.,Duncan/Keenan,Alberta,0.0,0.0
411.,Jackson/Wolter,Michigan,0.0,0.0
412.,Sorenson/Sorenson,Ohio,0.0,0.0
413.,Dangaran/Berardo,Ohio,0.0,0.0
414.,Wilson/Wilson,Ontario,0.0,0.0
415.,Bowles/Wu,British Columbia,0.0,0.0
416.,Rozon/Champ,Ontario,0.0,0.0
417.,Kong/Kong,California,0.0,0.0
418.,Riecke/Metty,Michigan,0.0,0.0
419.,Hidber/Lee,British Columbia,0.0,0.0
420.,Yuki/Ohara,Japan,0.0,0.0
421.,Pfluegler/Genner,Australia,0.0,0.0
422.,Simard/Villeneuve,Quebec,0.0,0.0
423.,Park/Choi,Korea,0.0,0.0
424.,Goodin/Stanley,New Brunswick,0.0,0.0
425.,Leonard/Dacey,Nova Scotia,0.0,0.0
426.,Cave/King,Ontario,0.0,0.0
427.,McFadden/Nogueira,Ontario,0.0,0.0
428.,Stevens/Weagle,Nova Scotia,0.0,0.0
429.,Jagger/Morris,Ontario,0.0,0.0
430.,De Souza Campos/Ribiero Pires,Brazil,0.0,0.0
431.,Lovitt/Leung,Ontario,0.0,0.0
432.,Comeau/Andrew,New Brunswick,0.0,0.0
433.,Horakova/Horak,Czechia,0.0,0.0
434.,Kim/Kim,Korea,0.0,0.0
435.,Wong/Duncan-Wu,British Columbia,0.0,0.0
436.,Mellish/Mengers,Ontario,0.0,0.0
437.,Jones/Jones,Ontario,0.0,0.0
438.,McKenzie/Dunlop,Manitoba,0.0,0.0
439.,Desrosiers/Briggs,Ontario,0.0,0.0
440.,Hwang/Park,Korea,0.0,0.0
441.,Cummings/Hoffard,British Columbia,0.0,0.0
442.,Ladouceur/Ladouceur,Saskatchewan,0.0,0.0
443.,Shin/Jeon,Korea,0.0,0.0
444.,Moore/Purcell,Nova Scotia,0.0,0.0
445.,Barrette/Poudrier,Quebec,0.0,0.0
446.,Nakamura/Michitani,Japan,0.0,0.0
447.,Forster/Forster,Ontario,0.0,0.0
448.,Shaw/Garcia Revuelto,Spain,0.0,0.0
449.,Rasmussen/Goldbeck,Denmark,0.0,0.0
450.,Kim/Park,Korea,0.0,0.0
451.,Fitzgerald/McCurdy,Nova Scotia,0.0,0.0
452.,Visser/Visser,Illinois,0.0,0.0
453.,McDonald/Feldman Jr,Arizona,0.0,0.0
