Rank,Team,Location,YTD,TOTAL
39.,Tremblay/Lanoue,Quebec,31.5,43.6
40.,Wasylkiw/Konings,Ontario,24.6,43.2
41.,Brunton/Forget,Ontario,33.1,42.6
42.,Nathan/Nathan,Ontario,34.6,39.9
43.,Bouchard/Charest,Quebec,28.2,38.2
44.,Schwaller/Schwaller,Switzerland,32.6,37.3
45.,Lee/Kim,Korea,36.0,36.0
46.,Gaidule/Buncis,Latvia,30.1,35.3
47.,Wrana/Wrana,Sweden,23.4,34.8
48.,Tiuliakova/Totzek,Germany,26.9,33.1
49.,Kim/Jeong,Korea,32.0,32.0
50.,Sanscartier/Caron,Quebec,27.0,31.3
51.,Kim/Seong,Korea,15.0,28.9
52.,Holtermann/Holtermann,Denmark,19.3,28.5
53.,Butler/Butler,Ontario,25.0,27.8
54.,Sengul/Cakir,Turkiye,24.3,27.5
55.,McMillan/Bryce,Scotland,21.8,26.4
56.,Mallett/Jackson,Ontario,23.9,26.4
57.,Gagne/Morissette,Quebec,15.1,25.7
58.,Roenning/Buraas,Denmark,16.4,25.5
59.,Marchand/Charbonneau,Quebec,23.6,24.3
60.,Shim/Park,Korea,24.0,24.0
61.,Kim/Kim,Korea,24.0,24.0
62.,Kim/Lee,Korea,24.0,24.0
63.,Park/Kim,Korea,24.0,24.0
64.,Senneker/Visnich,Michigan,21.8,23.9
65.,Powers/Saunders,Nova Scotia,3.9,22.4
66.,Springer/Springer,Saskatchewan,15.0,22.2
67.,Otaegi/Unanue,Spain,15.2,21.7
68.,Wynter/Sallaj,New Brunswick,19.5,21.4
69.,Ueno/Yamaguchi,Japan,20.0,21.1
70.,Moores/Wheeler,Colorado,14.3,21.1
71.,Ryhorchuk/Peterson,Alberta,20.1,21.0
72.,Barbarin/Coulot,France,20.9,20.9
73.,Bailey/Sipura,Ontario,14.6,20.7
74.,Davie/Watt,Scotland,16.0,20.6
75.,Weldon/Franey,Colorado,16.0,20.4
76.,Ford/Krowchuk,Ontario,16.0,20.3
77.,Coleman/Robertson,California,19.7,20.1
78.,Watson/Beland,New Brunswick,19.8,19.8
79.,Cinnamon/Tao,Alberta,15.8,19.7
80.,Hueppi/Weiss,Switzerland,18.9,19.6
81.,Bomas/Gosgens,Netherlands,18.4,19.6
82.,Fellmann/Kovalchuk,Quebec,12.4,18.8
83.,Ostrowski/Nickel,Minnesota,17.2,18.4
84.,Papley/Van Amsterdam,Alberta,8.5,18.4
85.,Johnston/Johnston,New Brunswick,17.1,18.1
86.,Lee/Kim,Korea,18.0,18.0
87.,Burghout/Thompson,Ontario,13.2,17.7
88.,Richards/Davies,Alberta,17.1,17.6
89.,Roach/Gilbert,Ontario,12.4,17.1
90.,Wilson/Dow,Ontario,14.9,16.5
91.,Tanguay/Charbonneau,Quebec,15.6,16.4
92.,Scebbi/Scebbi,Ohio,14.3,16.3
93.,Neary/Hancock,Newfoundland / Labrador,14.8,16.3
94.,Klimova/Klima,Czechia,16.2,16.2
95.,Hagenbuch/Laufer,Illinois,14.6,15.9
96.,Podoll/Parry,North Dakota,13.6,15.8
97.,Dudt/Dudt,Pennsylvania,14.6,15.8
98.,Forster/Forster,Ontario,15.4,15.4
99.,Grassie/Trembath,Manitoba,14.0,15.2
100.,Trembath/Grassie,Manitoba,14.0,15.2
101.,Arbuckle/Macdonell,Manitoba,7.4,15.0
102.,Tracy/Riggs,New Brunswick,14.3,14.6
103.,Robertson/Robertson,Ontario,12.7,14.2
104.,Feldkamp/Villard,Ontario,12.4,13.9
105.,Remeshylo/Derksen,Saskatchewan,13.8,13.8
106.,Mackenzie/Middleton,British Columbia,7.2,13.6
107.,Kraft/Kraft,North Dakota,12.0,13.3
108.,McGillivray/Cowan,British Columbia,11.1,13.1
109.,Burgess/Morin,Alberta,12.7,13.1
110.,Ouellet/Rousseau,Quebec,9.2,13.0
111.,Holt/Brenden,North Dakota,11.0,12.9
112.,Yarmuch/Sawiak,Alberta,11.7,12.8
113.,Just/Cherpin,Saskatchewan,6.1,12.7
114.,Morissette/Hudon,Quebec,12.0,12.5
115.,Seol/Kim,Korea,12.0,12.4
116.,Lamontagne/LaMontagne,Saskatchewan,10.4,12.4
117.,Chao/Fowler,Illinois,11.2,12.4
118.,Hausstatter/Svorkmo-Lundberg,Norway,10.8,12.0
119.,Park/Jeon,Korea,12.0,12.0
120.,Yang/Lee,Korea,12.0,12.0
121.,Henwood/Maude,Ontario,11.6,12.0
122.,Campbell/Carr,New Brunswick,11.8,11.8
123.,Cheal/Cheal,Quebec,9.1,11.8
124.,Westhagen/Panoussi,Australia,11.6,11.6
125.,Kiemele/Singer,Ontario,8.4,11.5
126.,Meister/Jensen,British Columbia,10.5,11.5
127.,Jensen/Meister,British Columbia,10.5,11.5
128.,Paulova/Paul,Czechia,3.5,11.4
129.,Blackburn/Fortin,Quebec,10.8,11.0
130.,Joo/Karasz,Hungary,9.2,10.3
131.,Shipmaker/Shinde,Ontario,9.8,10.2
132.,Nilsson/Olofsson,Sweden,8.7,10.1
133.,Headley/Headley,Ontario,9.0,10.0
134.,Fleming/Bestland,Minnesota,9.5,9.9
135.,Ideson/Henry,Ontario,9.9,9.9
136.,Loken/Tanaka,British Columbia,9.6,9.6
137.,Shaw/Garcia Revuelto,Spain,9.6,9.6
138.,Mayra/Kirby,Michigan,8.5,9.5
139.,Millikin/Millikin,Australia,9.5,9.5
140.,Harris/Chester,British Columbia,5.1,9.4
141.,Cottenoir/Martel,Quebec,6.0,9.3
142.,Kang/Lee,Korea,9.0,9.2
143.,Bang/Kim,Korea,9.0,9.0
144.,Kim/Park,Korea,9.0,9.0
145.,Kim/Park,Korea,9.0,9.0
146.,Hwang/Park,Korea,9.0,9.0
147.,Forsythe/Stewart,New Brunswick,8.9,8.9
148.,Kreviazuk/Mathers,Ontario,6.6,8.7
149.,Fortin/Descoteaux,Quebec,8.1,8.6
150.,Rozon/Champ,Ontario,8.6,8.6
151.,Kawleski/Kauffman,North Dakota,7.8,8.5
152.,Johns/Johns,Australia,8.4,8.4
153.,Leong/Munroe,Alberta,7.2,8.2
154.,Munroe/Leong,Alberta,7.2,8.2
155.,Klimova/Klima,Czechia,8.1,8.1
156.,Cihlarova/Macek,Czechia,5.9,7.8
157.,Cull/Garand,Quebec,6.6,7.5
158.,Paquette/Daoust,Northern Ontario,6.1,7.5
159.,Beaulieu/Pelletier,Quebec,5.4,7.4
160.,Stevens/Weagle,Nova Scotia,7.2,7.2
161.,Udvardi-Palancsa/Tatar,Hungary,7.0,7.0
162.,Comeau/Smeltzer,New Brunswick,6.9,6.9
163.,Scalesse/Pimpini,Italy,3.9,6.9
164.,Sobering/Sobering,Colorado,6.5,6.8
165.,Kononenko/Shchur,Ukraine,5.3,6.8
166.,Pifer/Pifer,North Carolina,6.0,6.6
167.,Serra/Tompkins,Mexico,6.1,6.5
168.,Turbow/Kot,Colorado,5.0,6.4
169.,Laplante/Gibeau,Quebec,0.0,6.3
170.,Thunman/Granbom,Sweden,6.2,6.2
171.,Ratte/Ratte,Quebec,6.0,6.1
172.,Hollands/Grabow,North Dakota,6.0,6.1
173.,Hartwell/Borkovic,Alberta,6.1,6.1
174.,Lee/Cho,Korea,6.0,6.0
175.,Neron/Ferland,Quebec,6.0,6.0
176.,Ha/Kim,Korea,6.0,6.0
177.,Tanaka/Sato,Japan,4.4,6.0
178.,Parmiter/Burgess,New Brunswick,0.3,6.0
179.,Ingram/Tenetuik,Saskatchewan,5.8,6.0
180.,Lang/Lang,Saskatchewan,3.5,5.7
181.,Bookhout/Wiza,Wisconsin,5.0,5.7
182.,Wood/Betts,Colorado,5.5,5.6
183.,Thurston/Lannoye,Wisconsin,5.3,5.6
184.,McKenzie/Dunlop,Manitoba,5.5,5.5
185.,MacNutt/Abraham,Nova Scotia,5.5,5.5
186.,Pekowitz/Strack,Minnesota,5.4,5.5
187.,Wheatcroft/Naugler,Alberta,4.3,5.4
188.,Schmidt/Schmidt,Denmark,1.8,5.4
189.,Scheel/McMullin,North Dakota,4.7,5.1
190.,Wood/Snow,Saskatchewan,5.0,5.0
191.,Workin/Workin,North Dakota,3.8,4.9
192.,Stopera/Guentzel,Minnesota,4.8,4.9
193.,Farwell/Grabow,Colorado,4.1,4.8
194.,Rykove/Rykov,Lithuania,4.2,4.7
195.,Kenney/Scimia,Connecticut,4.4,4.7
196.,Sherry/Sherry,Illinois,3.9,4.4
197.,Stella/Carle,Colorado,3.6,4.4
198.,Stewart/Axelsson,Illinois,4.2,4.4
199.,Rugg/Gamble,Saskatchewan,4.0,4.3
200.,Wong/Duncan-Wu,British Columbia,4.2,4.2
201.,Gourianova/Vidaurrazaga,Massachusetts,3.3,4.2
202.,Hackett/Hackett,Alabama,3.8,4.1
203.,Raniseth/Crough,Alberta,1.8,4.1
204.,Damen/Van Amsterdam,Alberta,3.0,4.1
205.,Billo/Martin,Quebec,2.3,4.1
206.,Funaki/Kamada,Japan,3.2,4.0
207.,Moore/Purcell,Nova Scotia,3.9,3.9
208.,Fitzgerald/McPherson,Nova Scotia,3.9,3.9
209.,Matsuda/Matsuda,Japan,3.6,3.9
210.,Hussain/Husain,Guyana,2.1,3.9
211.,Johnson/Podhradsky,Minnesota,2.4,3.7
212.,Wendling/Paral,Wisconsin,1.7,3.6
213.,Burgess/Burgess,New Brunswick,0.7,3.5
214.,Hoag/Gordon,Saskatchewan,3.3,3.5
215.,Cummings/Hoffard,British Columbia,3.3,3.3
216.,White/White,Prince Edward Island,0.9,3.2
217.,Robins/Francey,Australia,3.2,3.2
218.,Gallagher/Gagnon,Australia,3.2,3.2
219.,Hung/Yan,Hong Kong,2.0,3.2
220.,Gale Seixeiro/Seixeiro,British Columbia,2.6,3.1
221.,Masse/Doston,Quebec,3.0,3.1
222.,Ashton/Gira,Saskatchewan,2.9,3.0
223.,Kim/Kwon,Korea,3.0,3.0
224.,Kim/Park,Korea,3.0,3.0
225.,Devaux/Devaux,Switzerland,3.0,3.0
226.,Heggestad/Heggestad,Ontario,0.0,2.9
227.,Hamilton/Peterson,Ohio,2.7,2.9
228.,Bradshaw/Kizlyk,Colorado,2.6,2.9
229.,Bonache/Betts,California,2.8,2.8
230.,McCarthy/Heys,Ontario,2.8,2.8
231.,Jones/Imes,Ohio,2.7,2.7
232.,Mulville/Hale,Ontario,0.0,2.7
233.,Kalk/MacAlpine,Alberta,1.2,2.7
234.,Langham/Mechenbier,Colorado,2.7,2.7
235.,Schroeder/Hoppe,Wisconsin,2.7,2.7
236.,Bowman/Bowman,Northern Ontario,2.4,2.6
237.,Fountain/Fountain,Colorado,1.7,2.6
238.,Wadwell/Clarke,British Columbia,2.6,2.6
239.,Paisley/Michaelis,Wisconsin,0.9,2.6
240.,Duncan/Keenan,Alberta,2.5,2.5
241.,Hopson/Tippett,Ontario,2.5,2.5
242.,Pearcey/Elgie,Ontario,2.5,2.5
243.,Fisher/McCallum,Minnesota,2.4,2.4
244.,DiBaggio/Mann,Ohio,1.1,2.4
245.,Deschene/Deschene,Northern Ontario,2.3,2.3
246.,Simard/Villeneuve,Quebec,2.3,2.3
247.,Forestell/Forestell,New Brunswick,2.1,2.1
248.,Kaare/Padama,Estonia,0.0,2.1
249.,Adamkova/Adamek,Czechia,2.1,2.1
250.,Hoffmann/Dryburgh,Switzerland,2.1,2.1
251.,Allison/Allison,Missouri,1.9,2.1
252.,Leschinsky/Oblander,Ohio,1.7,2.0
253.,Zuercher/Probst,Switzerland,1.9,1.9
254.,Simpson/Derksen,Saskatchewan,1.7,1.8
255.,Pohlod/Fenton,British Columbia,1.1,1.8
256.,Biesecker/Mansell,Colorado,1.7,1.8
257.,Hari/Hari,Northern Ontario,1.7,1.7
258.,Goodin/Stanley,New Brunswick,1.6,1.6
259.,Cottrill/Cottrill,Ontario,1.0,1.5
260.,Chou/Liu,Chinese Taipei,0.2,1.5
261.,Artemova/Trevisiol,Germany,1.5,1.5
262.,Vaydich/Macomber,North Dakota,1.2,1.5
263.,Armstrong/Woods,Ontario,0.0,1.5
264.,Moriarty/Dexter,Nova Scotia,1.4,1.4
265.,Williams/Straub,Tennessee,1.3,1.4
266.,Dyderska/Telak,Poland,1.4,1.4
267.,Heldin/Patz,Sweden,1.1,1.3
268.,Benson/Jackson,Michigan,1.1,1.3
269.,Roy/Roy,Quebec,1.2,1.2
270.,Bush/Philips,Pennsylvania,0.7,1.2
271.,Pfluegler/Genner,Australia,1.2,1.2
272.,Wiksten/Wiksten,Denmark,0.0,1.2
273.,Danahey/Allain,Colorado,0.7,1.1
274.,Roy/Sonier,Quebec,0.3,1.1
275.,Suter/Raju,British Columbia,0.9,1.1
276.,Myers/Lerner,Illinois,0.4,1.1
277.,Chen/Chen,Ontario,0.9,1.1
278.,Caron/d'Amboise,Quebec,1.0,1.1
279.,Miura/Kudo,Japan,0.9,1.1
280.,Fitzgibbon/McKenzie,British Columbia,1.1,1.1
281.,Bowles/Wu,British Columbia,1.1,1.1
282.,Hagenbuch/Henry,Illinois,0.9,1.1
283.,Ponzio/Picard,Minnesota,1.0,1.0
284.,Comeau/Hebert,Quebec,1.0,1.0
285.,Pekowitz/Cenzalli,Massachusetts,0.9,1.0
286.,Jagger/Morris,Ontario,1.0,1.0
287.,Potter/Shimko,Ohio,0.7,1.0
288.,Fitzgerald/McCurdy,Nova Scotia,1.0,1.0
289.,Mitchell/Jeffrey,Nova Scotia,1.0,1.0
290.,Bassiri/Kadlec,Wisconsin,0.9,1.0
291.,Patel/Raju,India,0.6,1.0
292.,Chance/Enberg,Minnesota,0.9,0.9
293.,Calcutt/Kenlan,North Carolina,0.8,0.9
294.,McDonald/Feldman Jr,Arizona,0.9,0.9
295.,Takeda/Takeda,Japan,0.9,0.9
296.,Suzuki/Niino,Japan,0.6,0.9
297.,Moskalenko/Suhak,Ukraine,0.3,0.9
298.,Lee/Barclay,Massachusetts,0.8,0.8
299.,Theriault/Beland,Quebec,0.7,0.8
300.,Foley/Patterson,Australia,0.8,0.8
301.,Nathan/Bence,Australia,0.8,0.8
302.,Powell/Collins,Australia,0.8,0.8
303.,Dunstone/Freshwater,Australia,0.8,0.8
304.,McIntosh-Phillips/Heskett,Australia,0.8,0.8
305.,Thornborough/Larence,British Columbia,0.7,0.8
306.,Walsh/Donnelly,Ontario,0.8,0.8
307.,Silversides/Tessier,Saskatchewan,0.4,0.7
308.,Mihm/Mihm,Minnesota,0.6,0.7
309.,Barclay/Hanson,New Brunswick,0.0,0.7
310.,Willford/Staveteig,North Dakota,0.6,0.7
311.,Treynor/Hellman,California,0.6,0.7
312.,Gerbaulet/Caie,Quebec,0.5,0.7
313.,Hebert/Gravel,Quebec,0.7,0.7
314.,Chaudhari/Anthay,India,0.4,0.7
315.,Tellier/Winters,Ontario,0.6,0.7
316.,Bartel/Batt,British Columbia,0.6,0.6
317.,Montgomery/Maxwell,British Columbia,0.6,0.6
318.,Kohlts/Britton,North Dakota,0.6,0.6
319.,Rokke/Rokke,North Dakota,0.6,0.6
320.,Carlson/Curtis,Alabama,0.5,0.6
321.,Yachiw-Omelian/Raymond,Saskatchewan,0.0,0.6
322.,Yuki/Ohara,Japan,0.6,0.6
323.,Nakamura/Michitani,Japan,0.6,0.6
324.,Wark/Richard,British Columbia,0.0,0.6
325.,Gaum/Miller,Illinois,0.6,0.6
326.,Weddro/Andre,Estonia,0.0,0.5
327.,Pfluegler/Hofer,Austria,0.5,0.5
328.,Horakova/Horak,Czechia,0.5,0.5
329.,Frysz/Pasierbek,Poland,0.3,0.5
330.,Hashi/Woods,Nigeria,0.4,0.5
331.,Jackson/Montgomery,Ontario,0.0,0.4
332.,Daley/Vainio,Northern Ontario,0.0,0.4
333.,Visser/Visser,Illinois,0.4,0.4
334.,Harrison/Allen,Ontario,0.0,0.4
335.,Grzelka/Grzelka,Poland,0.4,0.4
336.,Zahn/Conant,Illinois,0.4,0.4
337.,Vogelsang/Roy,Saskatchewan,0.3,0.3
338.,Dangaran/Berardo,Ohio,0.3,0.3
339.,Carlson/Carlson,Wisconsin,0.0,0.3
340.,Lopez/Stafford,Ohio,0.3,0.3
341.,Augustin/Karg,Austria,0.3,0.3
342.,Anderson/Cooper,Minnesota,0.3,0.3
343.,Venugopal/Laufer,Pennsylvania,0.3,0.3
344.,Mori/Abe,Japan,0.3,0.3
345.,Goenka/Hellman,California,0.3,0.3
346.,Hoess/Neumayr,Austria,0.3,0.3
347.,Pfuegler/Resch,Austria,0.3,0.3
348.,Pathy-Dencso/Szabo,Hungary,0.3,0.3
349.,Paquette/Hunt,Northern Ontario,0.0,0.2
350.,Moran/Larson,Illinois,0.2,0.2
351.,Johnston/Harrison,Ontario,0.0,0.2
352.,Meyer/Meyer,Illinois,0.2,0.2
353.,Orokocka/Horacek,Slovakia,0.0,0.2
354.,Triolo/Sanders,Washington,0.0,0.2
355.,Palmer/Steinhilber,Ohio,0.2,0.2
356.,Dunphy/Steinhilber,Ohio,0.2,0.2
357.,Neznalova/Neznal,Czechia,0.0,0.1
358.,Perreault/Boucher,Quebec,0.0,0.1
359.,Girard-Cote/Bouchard-Cote,Quebec,0.0,0.1
360.,Hruzova/Havlena,Czechia,0.0,0.1
361.,Johnson/Blizzard,California,0.0,0.0
362.,Sakurai/Iwasaki,Japan,0.0,0.0
363.,Desrosiers/Briggs,Ontario,0.0,0.0
364.,Sorenson/Sorenson,Ohio,0.0,0.0
365.,Oh/Yoon,Korea,0.0,0.0
366.,Higdon/Higdon,British Columbia,0.0,0.0
367.,Jackson/Wolter,Michigan,0.0,0.0
368.,Kong/Kong,California,0.0,0.0
369.,McClelland/Rowley,Ontario,0.0,0.0
370.,Thibault/Graham,Quebec,0.0,0.0
371.,Park/Choi,Korea,0.0,0.0
372.,Smith/Wilson,Minnesota,0.0,0.0
373.,Girardin/Jean-Loup,France,0.0,0.0
374.,Villiard/Carignan,Quebec,0.0,0.0
375.,Comeau/Andrew,New Brunswick,0.0,0.0
376.,Shin/Jeon,Korea,0.0,0.0
377.,McKinnon/Rettinger,Ontario,0.0,0.0
378.,Loughlin/Koch,Illinois,0.0,0.0
379.,Mellish/Mengers,Ontario,0.0,0.0
380.,Katz/Katz,Utah,0.0,0.0
381.,Yoshino/Ohta,Japan,0.0,0.0
382.,Taylor-Hunt/Jaeger,British Columbia,0.0,0.0
383.,King/King,Northwest Territories,0.0,0.0
384.,Lovitt/Leung,Ontario,0.0,0.0
385.,Fleming/Fleming,Colorado,0.0,0.0
386.,Sharland/Sharland,Minnesota,0.0,0.0
387.,Ladouceur/Ladouceur,Saskatchewan,0.0,0.0
388.,McFadden/Nogueira,Ontario,0.0,0.0
389.,Brittain/Moretto,Ontario,0.0,0.0
390.,Miller/Lynn,Arizona,0.0,0.0
391.,Ross/Rettinger,Ontario,0.0,0.0
392.,Byers/Fenech,Ontario,0.0,0.0
393.,Leonard/Dacey,Nova Scotia,0.0,0.0
394.,McGinn/McGinn,New Brunswick,0.0,0.0
395.,Jones/Jones,Ontario,0.0,0.0
396.,Hidber/Lee,British Columbia,0.0,0.0
397.,Ash/Loyns,Saskatchewan,0.0,0.0
398.,Cuzela/Horvat,Croatia,0.0,0.0
399.,Soltermann/Luethold,Switzerland,0.0,0.0
400.,Bushmakina/Gaudin,France,0.0,0.0
