Rank,Team,Location,YTD,TOTAL
112.,Bomas/Gosgens,Netherlands,0.0,6.0
113.,Hung/Yan,Hong Kong,0.0,6.0
114.,Ostrowski/Nickel,Minnesota,0.0,5.9
115.,Damen/Van Amsterdam,Alberta,0.0,5.7
116.,Wheatcroft/Naugler,Alberta,0.0,5.6
117.,Yarmuch/Sawiak,Alberta,0.0,5.6
118.,Workin/Workin,North Dakota,0.0,5.4
119.,Jensen/Meister,British Columbia,0.0,5.3
120.,Meister/Jensen,British Columbia,0.0,5.3
121.,Mayra/Kirby,Michigan,0.0,5.3
122.,Johnston/Johnston,New Brunswick,0.0,5.1
123.,Munroe/Leong,Alberta,0.0,5.1
124.,Headley/Headley,Ontario,0.0,5.1
125.,Leong/Munroe,Alberta,0.0,5.1
126.,Matsuda/Matsuda,Japan,3.6,4.9
127.,Fountain/Fountain,Colorado,0.0,4.5
128.,Cull/Garand,Quebec,0.0,4.5
129.,Gourianova/Vidaurrazaga,Massachusetts,0.0,4.3
130.,Ryhorchuk/Peterson,Alberta,0.0,4.3
131.,Stella/Carle,Colorado,0.0,3.9
132.,Roy/Sonier,Quebec,0.0,3.9
133.,Tanguay/Charbonneau,Quebec,0.0,3.8
134.,Pohlod/Fenton,British Columbia,0.0,3.8
135.,Marchand/Charbonneau,Quebec,0.0,3.7
136.,Bookhout/Wiza,Wisconsin,0.0,3.6
137.,Hueppi/Weiss,Switzerland,0.0,3.6
138.,Farwell/Grabow,Colorado,0.0,3.6
139.,Kawleski/Kauffman,North Dakota,0.0,3.4
140.,Myers/Lerner,Illinois,0.0,3.4
141.,Barclay/Hanson,New Brunswick,0.0,3.4
142.,Robins/Francey,Australia,3.2,3.2
143.,Gallagher/Gagnon,Australia,3.2,3.2
144.,Pifer/Pifer,North Carolina,0.0,3.1
145.,Moskalenko/Suhak,Ukraine,0.0,3.0
146.,Yachiw-Omelian/Raymond,Saskatchewan,0.0,3.0
147.,Wark/Richard,British Columbia,0.0,2.9
148.,Rykove/Rykov,Lithuania,0.0,2.8
149.,Bush/Philips,Pennsylvania,0.0,2.8
150.,Weddro/Andre,Estonia,0.0,2.7
151.,Sherry/Sherry,Illinois,0.0,2.6
152.,Cottrill/Cottrill,Ontario,0.0,2.6
153.,Richards/Davies,Alberta,0.0,2.4
154.,Fortin/Descoteaux,Quebec,0.0,2.4
155.,Morissette/Hudon,Quebec,0.0,2.4
156.,Serra/Tompkins,Mexico,0.0,2.3
157.,Danahey/Allain,Colorado,0.0,2.1
158.,Jackson/Montgomery,Ontario,0.0,2.1
159.,Coleman/Robertson,California,0.0,2.1
160.,Suzuki/Niino,Japan,0.6,1.9
161.,Henwood/Maude,Ontario,0.0,1.9
162.,Burgess/Morin,Alberta,0.0,1.9
163.,Seol/Kim,Korea,0.0,1.9
164.,Tracy/Riggs,New Brunswick,0.0,1.9
165.,Kenney/Scimia,Connecticut,0.0,1.9
166.,Miura/Kudo,Japan,0.9,1.7
167.,Rugg/Gamble,Saskatchewan,0.0,1.7
168.,Carlson/Carlson,Wisconsin,0.0,1.7
169.,Patel/Raju,India,0.0,1.6
170.,Sobering/Sobering,Colorado,0.0,1.5
171.,Bradshaw/Kizlyk,Colorado,0.0,1.5
172.,Leschinsky/Oblander,Ohio,0.0,1.5
173.,Thurston/Lannoye,Wisconsin,0.0,1.5
174.,Hackett/Hackett,Alabama,0.0,1.5
175.,Potter/Shimko,Ohio,0.0,1.5
176.,Silversides/Tessier,Saskatchewan,0.0,1.5
177.,Chaudhari/Anthay,India,0.0,1.2
178.,Chen/Chen,Ontario,0.0,1.1
179.,Paquette/Hunt,Northern Ontario,0.0,1.1
180.,Frysz/Pasierbek,Poland,0.0,1.1
181.,Kang/Lee,Korea,0.0,1.1
182.,Triolo/Sanders,Washington,0.0,0.9
183.,Benson/Jackson,Michigan,0.0,0.9
184.,Johnston/Harrison,Ontario,0.0,0.9
185.,Bowman/Bowman,Northern Ontario,0.0,0.9
186.,Takeda/Takeda,Japan,0.9,0.9
187.,Blackburn/Fortin,Quebec,0.0,0.8
188.,Powell/Collins,Australia,0.8,0.8
189.,Dunstone/Freshwater,Australia,0.8,0.8
190.,Nathan/Bence,Australia,0.8,0.8
191.,McIntosh-Phillips/Heskett,Australia,0.8,0.8
192.,Foley/Patterson,Australia,0.8,0.8
193.,Hamilton/Peterson,Ohio,0.0,0.8
194.,Allison/Allison,Missouri,0.0,0.8
195.,Ingram/Tenetuik,Saskatchewan,0.0,0.8
196.,Stewart/Axelsson,Illinois,0.0,0.8
197.,Hoag/Gordon,Saskatchewan,0.0,0.8
198.,Ashton/Ede,Saskatchewan,0.0,0.8
199.,Nakamura/Michitani,Japan,0.6,0.6
200.,Yuki/Ohara,Japan,0.6,0.6
201.,Biesecker/Mansell,Colorado,0.0,0.6
202.,Lee/Barclay,Massachusetts,0.0,0.4
203.,Thornborough/Larence,British Columbia,0.0,0.4
204.,Roy/Roy,Quebec,0.0,0.4
205.,Caron/d'Amboise,Quebec,0.0,0.4
206.,Williams/Straub,Tennessee,0.0,0.4
207.,Simpson/Derksen,Saskatchewan,0.0,0.4
208.,Wood/Betts,Colorado,0.0,0.4
209.,Carlson/Hill,Alabama,0.0,0.4
210.,Masse/Doston,Quebec,0.0,0.4
211.,Artemova/Trevisiol,Germany,0.0,0.4
212.,Bassiri/Kadlec,Wisconsin,0.0,0.4
213.,Mori/Abe,Japan,0.3,0.3
214.,Augustin/Karg,Austria,0.0,0.3
215.,Girard-Cote/Bouchard-Cote,Quebec,0.0,0.3
216.,Jones/Imes,Ohio,0.0,0.2
217.,Hashi/Woods,Nigeria,0.0,0.2
218.,Ponzio/Picard,Minnesota,0.0,0.2
219.,Yoshino/Ohta,Japan,0.0,0.0
220.,Kim/Park,Korea,0.0,0.0
221.,Desrosiers/Briggs,Ontario,0.0,0.0
222.,Moran/Larson,Illinois,0.0,0.0
223.,Hoffmann/Dryburgh,Switzerland,0.0,0.0
224.,Lee/Kim,Korea,0.0,0.0
225.,Forsythe/Stewart,New Brunswick,0.0,0.0
226.,Park/Choi,Korea,0.0,0.0
227.,Jackson/Wolter,Michigan,0.0,0.0
228.,Kim/Kim,Korea,0.0,0.0
229.,Fitzgerald/McPherson,Nova Scotia,0.0,0.0
230.,McClelland/Rowley,Ontario,0.0,0.0
231.,Sorenson/Sorenson,Ohio,0.0,0.0
232.,Loughlin/Koch,Illinois,0.0,0.0
233.,Pearcey/Elgie,Ontario,0.0,0.0
234.,Lee/Cho,Korea,0.0,0.0
235.,Oh/Yoon,Korea,0.0,0.0
236.,Rozon/Champ,Ontario,0.0,0.0
237.,Hartwell/Borkovic,Alberta,0.0,0.0
238.,Hoess/Neumayr,Austria,0.0,0.0
239.,Shin/Jeon,Korea,0.0,0.0
240.,Loken/Tanaka,British Columbia,0.0,0.0
241.,Villiard/Carignan,Quebec,0.0,0.0
242.,Cave/King,Ontario,0.0,0.0
243.,Walsh/Donnelly,Ontario,0.0,0.0
244.,Girardin/Jean-Loup,France,0.0,0.0
245.,Leonard/Dacey,Nova Scotia,0.0,0.0
246.,Forestell/Forestell,New Brunswick,0.0,0.0
247.,Palmer/Steinhilber,Ohio,0.0,0.0
248.,Stevens/Weagle,Nova Scotia,0.0,0.0
249.,Lovitt/Leung,Ontario,0.0,0.0
250.,Kim/Park,Korea,0.0,0.0
251.,Visser/Visser,Illinois,0.0,0.0
252.,Hebert/Gravel,Quebec,0.0,0.0
253.,Sakurai/Iwasaki,Japan,0.0,0.0
254.,King/King,Northwest Territories,0.0,0.0
255.,Kim/Jeong,Korea,0.0,0.0
256.,McKenzie/Dunlop,Manitoba,0.0,0.0
257.,Higdon/Higdon,British Columbia,0.0,0.0
258.,Bang/Kim,Korea,0.0,0.0
259.,Ha/Kim,Korea,0.0,0.0
260.,Brittain/Moretto,Ontario,0.0,0.0
261.,Hwang/Park,Korea,0.0,0.0
262.,Katz/Katz,Utah,0.0,0.0
263.,Dangaran/Berardo,Ohio,0.0,0.0
264.,Montgomery/Maxwell,British Columbia,0.0,0.0
265.,Yang/Lee,Korea,0.0,0.0
266.,Riecke/Metty,Michigan,0.0,0.0
267.,McCarthy/Heys,Ontario,0.0,0.0
268.,Lopez/Stafford,Ohio,0.0,0.0
269.,Hari/Hari,Northern Ontario,0.0,0.0
270.,Park/Kim,Korea,0.0,0.0
271.,Lee/Kim,Korea,0.0,0.0
272.,Kim/Kwon,Korea,0.0,0.0
273.,Taylor-Hunt/Jaeger,British Columbia,0.0,0.0
274.,Bartel/Batt,British Columbia,0.0,0.0
275.,Campbell/Carr,New Brunswick,0.0,0.0
276.,McKinnon/Rettinger,Ontario,0.0,0.0
277.,Watson/Beland,New Brunswick,0.0,0.0
278.,Shim/Park,Korea,0.0,0.0
279.,Fitzgibbon/McKenzie,British Columbia,0.0,0.0
280.,Neron/Ferland,Quebec,0.0,0.0
281.,Wong/Duncan-Wu,British Columbia,0.0,0.0
282.,Hopson/Tippett,Ontario,0.0,0.0
283.,Simard/Villeneuve,Quebec,0.0,0.0
284.,McDonald/Feldman Jr,Arizona,0.0,0.0
285.,Mitchell/Jeffrey,Nova Scotia,0.0,0.0
286.,Comeau/Hebert,Quebec,0.0,0.0
287.,Byers/Fenech,Ontario,0.0,0.0
288.,Kim/Lee,Korea,0.0,0.0
289.,Devaux/Devaux,Switzerland,0.0,0.0
290.,Jagger/Morris,Ontario,0.0,0.0
291.,Ideson/Henry,Ontario,0.0,0.0
292.,Ye/Yu,China,0.0,0.0
293.,Wadwell/Clarke,British Columbia,0.0,0.0
294.,Hidber/Lee,British Columbia,0.0,0.0
295.,Schroeder/Hoppe,Wisconsin,0.0,0.0
296.,Adamkova/Adamek,Czechia,0.0,0.0
297.,Bowles/Wu,British Columbia,0.0,0.0
298.,Horakova/Horak,Czechia,0.0,0.0
299.,Kim/Jeong,Korea,0.0,0.0
300.,Duncan/Keenan,Alberta,0.0,0.0
301.,Moriarty/Dexter,Nova Scotia,0.0,0.0
302.,Cummings/Hoffard,British Columbia,0.0,0.0
303.,MacNutt/Abraham,Nova Scotia,0.0,0.0
304.,Goodin/Stanley,New Brunswick,0.0,0.0
305.,Fitzgerald/McCurdy,Nova Scotia,0.0,0.0
306.,Kim/Yoo,Korea,0.0,0.0
307.,Deschene/Deschene,Northern Ontario,0.0,0.0
308.,Moore/Purcell,Nova Scotia,0.0,0.0
309.,Kim/Park,Korea,0.0,0.0
310.,Langham/Mechenbier,Colorado,0.0,0.0
311.,Remeshylo/Derksen,Saskatchewan,0.0,0.0
312.,Li/Chong,Hong Kong,0.0,0.0
313.,Forster/Forster,Ontario,0.0,0.0
314.,Park/Jeon,Korea,0.0,0.0
315.,Klimova/Klima,Czechia,0.0,0.0
