Rank,Team,Location,YTD,TOTAL
79.,Mallett/Jackson,Ontario,73.1,73.1
80.,Raniseth/Crough,Alberta,69.8,69.8
81.,Lang/Lang,Saskatchewan,68.6,68.6
82.,Podoll/Parry,North Dakota,67.5,67.5
83.,White/White,Prince Edward Island,67.5,67.5
84.,Madisson/Kukner,Estonia,66.0,66.0
85.,Kreviazuk/Mathers,Ontario,63.8,63.8
86.,Kaare/Padama,Estonia,63.0,63.0
87.,Senneker/Visnich,Michigan,61.1,61.1
88.,Beaulieu/Pelletier,Quebec,60.8,60.8
89.,Scebbi/Scebbi,Ohio,60.8,60.8
90.,McGillivray/Cowan,British Columbia,60.8,60.8
91.,Lamontagne/LaMontagne,Saskatchewan,58.5,58.5
92.,Cihlarova/Macek,Czechia,57.8,57.8
93.,Wendling/Paral,Wisconsin,56.3,56.3
94.,Holt/Brenden,North Dakota,56.3,56.3
95.,Wynter/Sallaj,New Brunswick,55.5,55.5
96.,Billo/Martin,Quebec,54.0,54.0
97.,Hussain/Husain,Guyana,52.5,52.5
98.,Mallett/McCrady,British Columbia,52.3,52.3
99.,Paisley/Michaelis,Wisconsin,48.4,48.4
100.,Wilson/Dow,Ontario,48.4,48.4
101.,Tanaka/Sato,Japan,47.3,47.3
102.,Feldkamp/Villard,Ontario,45.0,45.0
103.,Robertson/Robertson,Ontario,45.0,45.0
104.,Armstrong/Woods,Ontario,45.0,45.0
105.,Kennedy/Kennedy,Alberta,45.0,45.0
106.,Neary/Hancock,Newfoundland / Labrador,45.0,45.0
107.,Kononenko/Shchur,Ukraine,45.0,45.0
108.,Kalk/MacAlpine,Alberta,43.9,43.9
109.,Nilsson/Olofsson,Sweden,42.0,42.0
110.,Turbow/Kot,Colorado,40.5,40.5
111.,DiBaggio/Mann,Ohio,40.5,40.5
112.,Tonoli/Hoekman,Netherlands,40.5,40.5
113.,Paquette/Daoust,Northern Ontario,40.1,40.1
114.,Chou/Liu,Chinese Taipei,39.4,39.4
115.,Kraft/Kraft,North Dakota,38.3,38.3
116.,Dudt/Dudt,Pennsylvania,38.3,38.3
117.,Hagenbuch/Laufer,Illinois,38.3,38.3
118.,Johnson/Podhradsky,Minnesota,37.5,37.5
119.,Hausstatter/Svorkmo-Lundberg,Norway,36.7,36.7
120.,Chao/Fowler,Illinois,36.0,36.0
121.,Trembath/Grassie,Manitoba,36.0,36.0
122.,Grassie/Trembath,Manitoba,36.0,36.0
123.,Bomas/Gosgens,Netherlands,36.0,36.0
124.,Wiksten/Wiksten,Denmark,36.0,36.0
125.,Hung/Yan,Hong Kong,36.0,36.0
126.,Ostrowski/Nickel,Minnesota,35.4,35.4
127.,Damen/Van Amsterdam,Alberta,34.1,34.1
128.,Wheatcroft/Naugler,Alberta,33.8,33.8
129.,Yarmuch/Sawiak,Alberta,33.4,33.4
130.,Joo/Karasz,Hungary,32.6,32.6
131.,Workin/Workin,North Dakota,32.3,32.3
132.,Jensen/Meister,British Columbia,32.1,32.1
133.,Meister/Jensen,British Columbia,32.1,32.1
134.,Dubberstein/Malvar,Philippines,31.5,31.5
135.,Ueno/Yamaguchi,Japan,31.5,31.5
136.,Mayra/Kirby,Michigan,31.5,31.5
137.,Johnston/Johnston,New Brunswick,30.4,30.4
138.,Headley/Headley,Ontario,30.4,30.4
139.,Leong/Munroe,Alberta,30.4,30.4
140.,Munroe/Leong,Alberta,30.4,30.4
141.,Fountain/Fountain,Colorado,27.0,27.0
142.,Cull/Garand,Quebec,27.0,27.0
143.,Gourianova/Vidaurrazaga,Massachusetts,25.9,25.9
144.,Ryhorchuk/Peterson,Alberta,25.9,25.9
145.,Stella/Carle,Colorado,23.6,23.6
146.,Funaki/Kamada,Japan,23.6,23.6
147.,Roy/Sonier,Quebec,23.6,23.6
148.,Tanguay/Charbonneau,Quebec,22.5,22.5
149.,Pohlod/Fenton,British Columbia,22.5,22.5
150.,Marchand/Charbonneau,Quebec,21.9,21.9
151.,Bookhout/Wiza,Wisconsin,21.4,21.4
152.,Hueppi/Weiss,Switzerland,21.4,21.4
153.,Farwell/Grabow,Colorado,21.4,21.4
154.,Belway/Belway,British Columbia,20.3,20.3
155.,Kawleski/Kauffman,North Dakota,20.3,20.3
156.,Barclay/Hanson,New Brunswick,20.3,20.3
157.,Myers/Lerner,Illinois,20.3,20.3
158.,Pifer/Pifer,North Carolina,18.8,18.8
159.,Moskalenko/Suhak,Ukraine,18.0,18.0
160.,Yachiw-Omelian/Raymond,Saskatchewan,18.0,18.0
161.,Wark/Richard,British Columbia,17.3,17.3
162.,Rykove/Rykov,Lithuania,16.9,16.9
163.,Bush/Philips,Pennsylvania,16.5,16.5
164.,Weddro/Andre,Estonia,16.3,16.3
165.,Gale Seixeiro/Seixeiro,British Columbia,16.1,16.1
166.,Sherry/Sherry,Illinois,15.8,15.8
167.,Cottrill/Cottrill,Ontario,15.8,15.8
168.,Ethier/Santos,Portugal,15.0,15.0
169.,Richards/Davies,Alberta,14.6,14.6
170.,Morissette/Hudon,Quebec,14.6,14.6
171.,Scheel/McMullin,North Dakota,14.6,14.6
172.,Fortin/Descoteaux,Quebec,14.6,14.6
173.,Barbarin/Coulot,France,14.3,14.3
174.,Kopytko/Deng,British Columbia,13.5,13.5
175.,Serra/Tompkins,Mexico,13.5,13.5
176.,Danahey/Allain,Colorado,12.8,12.8
177.,Jackson/Montgomery,Ontario,12.4,12.4
178.,Fleming/Bestland,Minnesota,12.4,12.4
179.,Coleman/Robertson,California,12.4,12.4
180.,Shipmaker/Shinde,Ontario,12.4,12.4
181.,Tracy/Riggs,New Brunswick,11.3,11.3
182.,Henwood/Maude,Ontario,11.3,11.3
183.,Harrison/Allen,Ontario,11.3,11.3
184.,Kenney/Scimia,Connecticut,11.3,11.3
185.,Daley/Vainio,Northern Ontario,11.3,11.3
186.,Burgess/Morin,Alberta,11.3,11.3
187.,Seol/Kim,Korea,11.3,11.3
188.,Rugg/Gamble,Saskatchewan,10.1,10.1
189.,Blackburn/Fortin,Quebec,10.1,10.1
190.,Carlson/Carlson,Wisconsin,10.1,10.1
191.,Patel/Raju,India,9.6,9.6
192.,Sobering/Sobering,Colorado,9.0,9.0
193.,Bradshaw/Kizlyk,Colorado,9.0,9.0
194.,Vaydich/Macomber,North Dakota,9.0,9.0
195.,Silversides/Tessier,Saskatchewan,9.0,9.0
196.,Thurston/Lannoye,Wisconsin,9.0,9.0
197.,Barron/Paradis,Ireland,9.0,9.0
198.,Hackett/Hackett,Alabama,9.0,9.0
199.,Potter/Shimko,Ohio,9.0,9.0
200.,Leschinsky/Oblander,Ohio,9.0,9.0
201.,Nedohin/Nedohin,Alberta,7.9,7.9
202.,Suzuki/Niino,Japan,7.9,7.9
203.,Fediuk/Hiebert,Alberta,7.9,7.9
204.,Matsuda/Matsuda,Japan,7.9,7.9
205.,Suter/Raju,British Columbia,7.5,7.5
206.,Chaudhari/Anthay,India,7.3,7.3
207.,Frysz/Pasierbek,Poland,6.8,6.8
208.,Paquette/Hunt,Northern Ontario,6.8,6.8
209.,Chen/Chen,Ontario,6.8,6.8
210.,Kang/Lee,Korea,6.8,6.8
211.,Heldin/Patz,Sweden,6.4,6.4
212.,Benson/Jackson,Michigan,5.6,5.6
213.,Johnston/Harrison,Ontario,5.6,5.6
214.,Orokocka/Horacek,Slovakia,5.6,5.6
215.,Triolo/Sanders,Washington,5.6,5.6
216.,Bowman/Bowman,Northern Ontario,5.6,5.6
217.,Blackburn/Fortin,Quebec,5.1,5.1
218.,Miura/Kudo,Japan,5.1,5.1
219.,Wood/Snow,Saskatchewan,5.0,5.0
220.,Hamilton/Peterson,Ohio,4.5,4.5
221.,Allison/Allison,Missouri,4.5,4.5
222.,Carlson/Curtis,Alabama,4.5,4.5
223.,Ashton/Gira,Saskatchewan,4.5,4.5
224.,Hoag/Gordon,Saskatchewan,4.5,4.5
225.,Gerbaulet/Caie,Quebec,4.5,4.5
226.,Stewart/Axelsson,Illinois,4.5,4.5
227.,Ratte/Ratte,Quebec,4.5,4.5
228.,Hagenbuch/Henry,Illinois,4.5,4.5
229.,Ingram/Tenetuik,Saskatchewan,4.5,4.5
230.,Theriault/Beland,Quebec,4.5,4.5
231.,Bakker/Jacques,Alberta,3.9,3.9
232.,Comeau/Smeltzer,New Brunswick,3.6,3.6
233.,Biesecker/Mansell,Colorado,3.4,3.4
234.,Stopera/Guentzel,Minnesota,3.4,3.4
235.,Pekowitz/Cenzalli,Massachusetts,3.4,3.4
236.,Hafeli/Kopytko,British Columbia,3.4,3.4
237.,Neznalova/Neznal,Czechia,3.4,3.4
238.,Calcutt/Kenlan,North Carolina,3.4,3.4
239.,McMakin/Strouse,North Dakota,2.8,2.8
240.,Artemova/Trevisiol,Germany,2.4,2.4
241.,Mihm/Mihm,Minnesota,2.3,2.3
242.,Roy/Roy,Quebec,2.3,2.3
243.,Thornborough/Larence,British Columbia,2.3,2.3
244.,Williams/Straub,Tennessee,2.3,2.3
245.,Caron/d'Amboise,Quebec,2.3,2.3
246.,Bonache/Betts,California,2.3,2.3
247.,Willford/Staveteig,North Dakota,2.3,2.3
248.,Wood/Betts,Colorado,2.3,2.3
249.,Treynor/Hellman,California,2.3,2.3
250.,Lee/Barclay,Massachusetts,2.3,2.3
251.,Simpson/Derksen,Saskatchewan,2.3,2.3
252.,Hollands/Grabow,North Dakota,2.3,2.3
253.,Masse/Doston,Quebec,2.3,2.3
254.,Perreault/Boucher,Quebec,2.3,2.3
255.,Bassiri/Kadlec,Wisconsin,2.3,2.3
256.,Pekowitz/Strack,Minnesota,2.3,2.3
257.,Banghi/Coliban,Romania,2.3,2.3
258.,Zuercher/Probst,Switzerland,1.9,1.9
259.,Augustin/Karg,Austria,1.8,1.8
260.,Thunman/Granbom,Sweden,1.7,1.7
261.,Girard-Cote/Bouchard-Cote,Quebec,1.7,1.7
262.,Hruzova/Havlena,Czechia,1.7,1.7
263.,Tellier/Winters,Ontario,1.7,1.7
264.,Johnson/Blizzard,California,1.1,1.1
265.,Jones/Imes,Ohio,1.1,1.1
266.,Ponzio/Picard,Minnesota,1.1,1.1
267.,Hashi/Woods,Nigeria,1.1,1.1
268.,Chance/Enberg,Minnesota,1.1,1.1
269.,McIntosh/Durau,British Columbia,1.1,1.1
270.,Hoffmann/Dryburgh,Switzerland,1.1,1.1
271.,Dodds/Mouat,Great Britain,1.0,1.0
272.,Kaldvee/Lill,Estonia,1.0,1.0
273.,Gill/Hewitt,Australia,1.0,1.0
274.,Bourne/Emslie,British Columbia,0.7,0.7
275.,Pfluegler/Hofer,Austria,0.5,0.5
276.,Zahn/Conant,Illinois,0.4,0.4
277.,Vogelsang/Roy,Saskatchewan,0.3,0.3
278.,Pfuegler/Resch,Austria,0.3,0.3
279.,Pathy-Dencso/Szabo,Hungary,0.3,0.3
280.,Hoess/Neumayr,Austria,0.1,0.1
281.,Mitchell/Jeffrey,Nova Scotia,0.0,0.0
282.,Shaw/Garcia Revuelto,Spain,0.0,0.0
283.,Horakova/Horak,Czechia,0.0,0.0
284.,Taylor-Hunt/Jaeger,British Columbia,0.0,0.0
285.,Hidber/Lee,British Columbia,0.0,0.0
286.,Sorenson/Sorenson,Ohio,0.0,0.0
287.,McClelland/Rowley,Ontario,0.0,0.0
288.,Yang/Lee,Korea,0.0,0.0
289.,Walsh/Donnelly,Ontario,0.0,0.0
290.,Goodin/Stanley,New Brunswick,0.0,0.0
291.,Oh/Yoon,Korea,0.0,0.0
292.,Pfluegler/Genner,Australia,0.0,0.0
293.,De Souza Campos/Ribiero Pires,Brazil,0.0,0.0
294.,Mori/Abe,Japan,0.0,0.0
295.,Klimova/Klima,Czechia,0.0,0.0
296.,Cave/King,Ontario,0.0,0.0
297.,Jagger/Morris,Ontario,0.0,0.0
298.,Fitzgerald/McCurdy,Nova Scotia,0.0,0.0
299.,Park/Jeon,Korea,0.0,0.0
300.,Sharland/Sharland,Minnesota,0.0,0.0
301.,Jones/Jones,Ontario,0.0,0.0
302.,Desrosiers/Briggs,Ontario,0.0,0.0
303.,Grzelka/Grzelka,Poland,0.0,0.0
304.,Kim/Park,Korea,0.0,0.0
305.,Westhagen/Panoussi,Australia,0.0,0.0
306.,Kim/Park,Korea,0.0,0.0
307.,Yoshino/Ohta,Japan,0.0,0.0
308.,Klimova/Klima,Czechia,0.0,0.0
309.,Forster/Forster,Ontario,0.0,0.0
310.,Schroeder/Hoppe,Wisconsin,0.0,0.0
311.,Loughlin/Koch,Illinois,0.0,0.0
312.,Ladouceur/Ladouceur,Saskatchewan,0.0,0.0
313.,Lee/Cho,Korea,0.0,0.0
314.,Remeshylo/Derksen,Saskatchewan,0.0,0.0
315.,Kim/Jeong,Korea,0.0,0.0
316.,Mellish/Mengers,Ontario,0.0,0.0
317.,Kong/Kong,California,0.0,0.0
318.,Kim/Kim,Korea,0.0,0.0
319.,McKinnon/Rettinger,Ontario,0.0,0.0
320.,Devaux/Devaux,Switzerland,0.0,0.0
321.,Wong/Duncan-Wu,British Columbia,0.0,0.0
322.,Ideson/Henry,Ontario,0.0,0.0
323.,Cuzela/Horvat,Croatia,0.0,0.0
324.,Nakamura/Michitani,Japan,0.0,0.0
325.,Matulova/Moravcik,Slovakia,0.0,0.0
326.,Park/Choi,Korea,0.0,0.0
327.,Thibault/Graham,Quebec,0.0,0.0
328.,Fitzgerald/McPherson,Nova Scotia,0.0,0.0
329.,Riecke/Metty,Michigan,0.0,0.0
330.,Leonard/Dacey,Nova Scotia,0.0,0.0
331.,Ash/Loyns,Saskatchewan,0.0,0.0
332.,Hwang/Park,Korea,0.0,0.0
333.,Katz/Katz,Utah,0.0,0.0
334.,Yuki/Ohara,Japan,0.0,0.0
335.,Moore/Purcell,Nova Scotia,0.0,0.0
336.,Brittain/Moretto,Ontario,0.0,0.0
337.,Foley/Patterson,Australia,0.0,0.0
338.,Rozon/Champ,Ontario,0.0,0.0
339.,Loken/Tanaka,British Columbia,0.0,0.0
340.,Comeau/Andrew,New Brunswick,0.0,0.0
341.,Lee/Kim,Korea,0.0,0.0
342.,Dunstone/Freshwater,Australia,0.0,0.0
343.,Pearcey/Elgie,Ontario,0.0,0.0
344.,Kim/Park,Korea,0.0,0.0
345.,McFadden/Nogueira,Ontario,0.0,0.0
346.,Geerinckx/Heylen,Belgium,0.0,0.0
347.,Fisher/McCallum,Minnesota,0.0,0.0
348.,Visser/Visser,Illinois,0.0,0.0
349.,Goenka/Hellman,California,0.0,0.0
350.,McKenzie/Dunlop,Manitoba,0.0,0.0
351.,Bang/Kim,Korea,0.0,0.0
352.,Shin/Jeon,Korea,0.0,0.0
353.,Hartwell/Borkovic,Alberta,0.0,0.0
354.,Simard/Villeneuve,Quebec,0.0,0.0
355.,Horner/Hoffard,British Columbia,0.0,0.0
356.,Powell/Collins,Australia,0.0,0.0
357.,Kim/Lee,Korea,0.0,0.0
358.,Lee/Kim,Korea,0.0,0.0
359.,Dyderska/Telak,Poland,0.0,0.0
360.,Ross/Rettinger,Ontario,0.0,0.0
361.,Johns/Johns,Australia,0.0,0.0
362.,Ye/Yu,China,0.0,0.0
363.,King/King,Northwest Territories,0.0,0.0
364.,Gaum/Miller,Illinois,0.0,0.0
365.,Forestell/Forestell,New Brunswick,0.0,0.0
366.,Smith/Wilson,Minnesota,0.0,0.0
367.,McCarthy/Heys,Ontario,0.0,0.0
368.,Hebert/Gravel,Quebec,0.0,0.0
369.,Girardin/Jean-Loup,France,0.0,0.0
370.,McGinn/McGinn,New Brunswick,0.0,0.0
371.,Sakurai/Iwasaki,Japan,0.0,0.0
372.,Lopez/Stafford,Ohio,0.0,0.0
373.,Rokke/Rokke,North Dakota,0.0,0.0
374.,Palmer/Steinhilber,Ohio,0.0,0.0
375.,Stevens/Weagle,Nova Scotia,0.0,0.0
376.,McDonald/Feldman Jr,Arizona,0.0,0.0
377.,Higdon/Higdon,British Columbia,0.0,0.0
378.,Ha/Kim,Korea,0.0,0.0
379.,Meyer/Meyer,Illinois,0.0,0.0
380.,Long/Hammer,Indiana,0.0,0.0
381.,Forsythe/Stewart,New Brunswick,0.0,0.0
382.,Lovitt/Leung,Ontario,0.0,0.0
383.,Udvardi-Palancsa/Tatar,Hungary,0.0,0.0
384.,Byers/Fenech,Ontario,0.0,0.0
385.,Dunphy/Steinhilber,Ohio,0.0,0.0
386.,Comeau/Hebert,Quebec,0.0,0.0
387.,Deschene/Deschene,Northern Ontario,0.0,0.0
388.,Kim/Jeong,Korea,0.0,0.0
389.,Watson/Beland,New Brunswick,0.0,0.0
390.,Moriarty/Dexter,Nova Scotia,0.0,0.0
391.,Garcia Revuelto/Shaw,Spain,0.0,0.0
392.,Takeda/Takeda,Japan,0.0,0.0
393.,Bartel/Batt,British Columbia,0.0,0.0
394.,Shim/Park,Korea,0.0,0.0
395.,MacNutt/Abraham,Nova Scotia,0.0,0.0
396.,Soltermann/Luethold,Switzerland,0.0,0.0
397.,Gallagher/Gagnon,Australia,0.0,0.0
398.,Wilson/Wilson,Ontario,0.0,0.0
399.,Fitzgibbon/McKenzie,British Columbia,0.0,0.0
400.,Robins/Francey,Australia,0.0,0.0
401.,Li/Chong,Hong Kong,0.0,0.0
402.,Hari/Hari,Northern Ontario,0.0,0.0
403.,Adamkova/Adamek,Czechia,0.0,0.0
404.,Bowles/Wu,British Columbia,0.0,0.0
405.,Montgomery/Maxwell,British Columbia,0.0,0.0
406.,Cummings/Hoffard,British Columbia,0.0,0.0
407.,Rasmussen/Goldbeck,Denmark,0.0,0.0
408.,Villiard/Carignan,Quebec,0.0,0.0
409.,McIntosh-Phillips/Heskett,Australia,0.0,0.0
410.,Anderson/Cooper,Minnesota,0.0,0.0
411.,Bushmakina/Gaudin,France,0.0,0.0
412.,Langham/Mechenbier,Colorado,0.0,0.0
413.,Campbell/Carr,New Brunswick,0.0,0.0
414.,Moran/Larson,Illinois,0.0,0.0
415.,Dangaran/Berardo,Ohio,0.0,0.0
416.,Wadwell/Clarke,British Columbia,0.0,0.0
417.,Hopson/Tippett,Ontario,0.0,0.0
418.,Millikin/Millikin,Australia,0.0,0.0
419.,Fleming/Fleming,Colorado,0.0,0.0
420.,Nathan/Bence,Australia,0.0,0.0
421.,Miller/Lynn,Arizona,0.0,0.0
422.,Park/Kim,Korea,0.0,0.0
423.,Venugopal/Laufer,Pennsylvania,0.0,0.0
424.,Kim/Yoo,Korea,0.0,0.0
425.,Duncan/Keenan,Alberta,0.0,0.0
426.,Neron/Ferland,Quebec,0.0,0.0
427.,Jackson/Wolter,Michigan,0.0,0.0
428.,Kim/Kwon,Korea,0.0,0.0
429.,Kohlts/Britton,North Dakota,0.0,0.0
