Rank,Team,Location,YTD,TOTAL
129.,Grassie/Trembath,Manitoba,0.0,4.8
130.,Trembath/Grassie,Manitoba,0.0,4.8
131.,Bomas/Gosgens,Netherlands,0.0,4.8
132.,Hung/Yan,Hong Kong,0.0,4.8
133.,Matsuda/Matsuda,Japan,3.6,4.7
134.,Damen/Van Amsterdam,Alberta,0.0,4.6
135.,Sobering/Sobering,Colorado,3.3,4.5
136.,Bookhout/Wiza,Wisconsin,1.7,4.5
137.,Farwell/Grabow,Colorado,1.7,4.5
138.,Kim/Park,Korea,4.5,4.5
139.,Hwang/Park,Korea,4.5,4.5
140.,Bang/Kim,Korea,4.5,4.5
141.,Kim/Park,Korea,4.5,4.5
142.,Jensen/Meister,British Columbia,0.0,4.3
143.,Meister/Jensen,British Columbia,0.0,4.3
144.,Johnston/Johnston,New Brunswick,0.0,4.1
145.,Headley/Headley,Ontario,0.0,4.1
146.,Klimova/Klima,Czechia,4.1,4.1
147.,Stewart/Axelsson,Illinois,3.3,3.9
148.,Moore/Purcell,Nova Scotia,3.9,3.9
149.,Fitzgerald/McPherson,Nova Scotia,3.9,3.9
150.,Sherry/Sherry,Illinois,1.7,3.8
151.,Cull/Garand,Quebec,0.0,3.6
152.,Gourianova/Vidaurrazaga,Massachusetts,0.0,3.5
153.,Robins/Francey,Australia,3.2,3.2
154.,Gallagher/Gagnon,Australia,3.2,3.2
155.,Roy/Sonier,Quebec,0.0,3.2
156.,Kenney/Scimia,Connecticut,1.7,3.2
157.,Ha/Kim,Korea,3.0,3.0
158.,Pohlod/Fenton,British Columbia,0.0,3.0
159.,Lee/Cho,Korea,3.0,3.0
160.,Campbell/Carr,New Brunswick,2.8,2.8
161.,Myers/Lerner,Illinois,0.0,2.7
162.,Kawleski/Kauffman,North Dakota,0.0,2.7
163.,Barclay/Hanson,New Brunswick,0.0,2.7
164.,Fortin/Descoteaux,Quebec,0.8,2.7
165.,Pifer/Pifer,North Carolina,0.0,2.5
166.,Yachiw-Omelian/Raymond,Saskatchewan,0.0,2.4
167.,Wark/Richard,British Columbia,0.0,2.3
168.,Bush/Philips,Pennsylvania,0.0,2.2
169.,Weddro/Andre,Estonia,0.0,2.2
170.,Cottrill/Cottrill,Ontario,0.0,2.1
171.,Biesecker/Mansell,Colorado,1.7,2.1
172.,Wood/Betts,Colorado,1.7,2.0
173.,Cummings/Hoffard,British Columbia,1.9,1.9
174.,Loken/Tanaka,British Columbia,1.9,1.9
175.,Watson/Beland,New Brunswick,1.8,1.8
176.,Ideson/Henry,Ontario,1.8,1.8
177.,Serra/Tompkins,Mexico,0.0,1.8
178.,Danahey/Allain,Colorado,0.0,1.7
179.,Patel/Raju,India,0.4,1.7
180.,Jackson/Montgomery,Ontario,0.0,1.7
181.,Suzuki/Niino,Japan,0.6,1.7
182.,Miura/Kudo,Japan,0.9,1.6
183.,Henwood/Maude,Ontario,0.0,1.5
184.,Kim/Kwon,Korea,1.5,1.5
185.,Kim/Park,Korea,1.5,1.5
186.,Tracy/Riggs,New Brunswick,0.0,1.5
187.,Blackburn/Fortin,Quebec,0.8,1.4
188.,Carlson/Carlson,Wisconsin,0.0,1.4
189.,Bradshaw/Kizlyk,Colorado,0.0,1.2
190.,Thurston/Lannoye,Wisconsin,0.0,1.2
191.,Leschinsky/Oblander,Ohio,0.0,1.2
192.,Potter/Shimko,Ohio,0.0,1.2
193.,Hackett/Hackett,Alabama,0.0,1.2
194.,Masse/Doston,Quebec,0.8,1.1
195.,Moriarty/Dexter,Nova Scotia,1.0,1.0
196.,Schroeder/Hoppe,Wisconsin,1.0,1.0
197.,Fitzgerald/McCurdy,Nova Scotia,1.0,1.0
198.,Jagger/Morris,Ontario,1.0,1.0
199.,Mitchell/Jeffrey,Nova Scotia,1.0,1.0
200.,Chaudhari/Anthay,India,0.0,1.0
201.,Forestell/Forestell,New Brunswick,1.0,1.0
202.,Paquette/Hunt,Northern Ontario,0.0,0.9
203.,Takeda/Takeda,Japan,0.9,0.9
204.,Chen/Chen,Ontario,0.0,0.9
205.,McIntosh-Phillips/Heskett,Australia,0.8,0.8
206.,Dunstone/Freshwater,Australia,0.8,0.8
207.,Foley/Patterson,Australia,0.8,0.8
208.,Powell/Collins,Australia,0.8,0.8
209.,Nathan/Bence,Australia,0.8,0.8
210.,Triolo/Sanders,Washington,0.0,0.8
211.,Bowman/Bowman,Northern Ontario,0.0,0.8
212.,Benson/Jackson,Michigan,0.0,0.8
213.,Johnston/Harrison,Ontario,0.0,0.8
214.,Montgomery/Maxwell,British Columbia,0.6,0.6
215.,Bartel/Batt,British Columbia,0.6,0.6
216.,Hamilton/Peterson,Ohio,0.0,0.6
217.,Allison/Allison,Missouri,0.0,0.6
218.,Nakamura/Michitani,Japan,0.6,0.6
219.,Ingram/Tenetuik,Saskatchewan,0.0,0.6
220.,Yuki/Ohara,Japan,0.6,0.6
221.,Goodin/Stanley,New Brunswick,0.5,0.5
222.,Lee/Barclay,Massachusetts,0.0,0.3
223.,Roy/Roy,Quebec,0.0,0.3
224.,Williams/Straub,Tennessee,0.0,0.3
225.,Thornborough/Larence,British Columbia,0.0,0.3
226.,Simpson/Derksen,Saskatchewan,0.0,0.3
227.,Carlson/Hill,Alabama,0.0,0.3
228.,Mori/Abe,Japan,0.3,0.3
229.,Bassiri/Kadlec,Wisconsin,0.0,0.3
230.,Caron/d'Amboise,Quebec,0.0,0.3
231.,Girard-Cote/Bouchard-Cote,Quebec,0.0,0.2
232.,Jones/Imes,Ohio,0.0,0.2
233.,Hashi/Woods,Nigeria,0.0,0.2
234.,Ponzio/Picard,Minnesota,0.0,0.2
235.,Girardin/Jean-Loup,France,0.0,0.0
236.,Pearcey/Elgie,Ontario,0.0,0.0
237.,Hidber/Lee,British Columbia,0.0,0.0
238.,Katz/Katz,Utah,0.0,0.0
239.,Fitzgibbon/McKenzie,British Columbia,0.0,0.0
240.,Taylor-Hunt/Jaeger,British Columbia,0.0,0.0
241.,Yoshino/Ohta,Japan,0.0,0.0
242.,Simard/Villeneuve,Quebec,0.0,0.0
243.,Langham/Mechenbier,Colorado,0.0,0.0
244.,Visser/Visser,Illinois,0.0,0.0
245.,Lovitt/Leung,Ontario,0.0,0.0
246.,Deschene/Deschene,Northern Ontario,0.0,0.0
247.,Sorenson/Sorenson,Ohio,0.0,0.0
248.,Jackson/Wolter,Michigan,0.0,0.0
249.,Hartwell/Borkovic,Alberta,0.0,0.0
250.,Hopson/Tippett,Ontario,0.0,0.0
251.,Leonard/Dacey,Nova Scotia,0.0,0.0
252.,Wadwell/Clarke,British Columbia,0.0,0.0
253.,Forsythe/Stewart,New Brunswick,0.0,0.0
254.,Palmer/Steinhilber,Ohio,0.0,0.0
255.,Wong/Duncan-Wu,British Columbia,0.0,0.0
256.,McClelland/Rowley,Ontario,0.0,0.0
257.,Byers/Fenech,Ontario,0.0,0.0
258.,Comeau/Hebert,Quebec,0.0,0.0
259.,Lopez/Stafford,Ohio,0.0,0.0
260.,Sakurai/Iwasaki,Japan,0.0,0.0
261.,King/King,Northwest Territories,0.0,0.0
262.,Shin/Jeon,Korea,0.0,0.0
263.,Villiard/Carignan,Quebec,0.0,0.0
264.,Loughlin/Koch,Illinois,0.0,0.0
265.,McDonald/Feldman Jr,Arizona,0.0,0.0
266.,Higdon/Higdon,British Columbia,0.0,0.0
267.,Remeshylo/Derksen,Saskatchewan,0.0,0.0
268.,Bowles/Wu,British Columbia,0.0,0.0
269.,McKinnon/Rettinger,Ontario,0.0,0.0
270.,Desrosiers/Briggs,Ontario,0.0,0.0
271.,Neron/Ferland,Quebec,0.0,0.0
272.,Dangaran/Berardo,Ohio,0.0,0.0
273.,Moran/Larson,Illinois,0.0,0.0
274.,Duncan/Keenan,Alberta,0.0,0.0
275.,Oh/Yoon,Korea,0.0,0.0
276.,Forster/Forster,Ontario,0.0,0.0
277.,Hari/Hari,Northern Ontario,0.0,0.0
278.,Brittain/Moretto,Ontario,0.0,0.0
279.,McCarthy/Heys,Ontario,0.0,0.0
280.,Park/Choi,Korea,0.0,0.0
281.,Hebert/Gravel,Quebec,0.0,0.0
282.,Li/Chong,Hong Kong,0.0,0.0
283.,Walsh/Donnelly,Ontario,0.0,0.0
284.,Riecke/Metty,Michigan,0.0,0.0
