Rank,Team,Location,YTD,TOTAL
106.,Tanguay/Charbonneau,Quebec,17.8,17.8
107.,Neary/Hancock,Newfoundland / Labrador,17.5,17.5
108.,Gagne/Morissette,Quebec,17.1,17.1
109.,Richards/Davies,Alberta,17.1,17.1
110.,Burgess/Morin,Alberta,16.9,16.9
111.,Kiemele/Singer,Ontario,16.5,16.5
112.,Otaegi/Unanue,Spain,16.5,16.5
113.,Springer/Springer,Saskatchewan,16.1,16.1
114.,Scebbi/Scebbi,Ohio,15.7,15.7
115.,Meister/Jensen,British Columbia,15.4,15.4
116.,Jensen/Meister,British Columbia,15.4,15.4
117.,Holt/Brenden,North Dakota,15.3,15.3
118.,Cihlarova/Macek,Czechia,15.2,15.2
119.,Leong/Munroe,Alberta,15.2,15.2
120.,Munroe/Leong,Alberta,15.2,15.2
121.,Kim/Seong,Korea,15.0,15.0
122.,Powers/Saunders,Nova Scotia,14.9,14.9
123.,Wiseman/Smith,Newfoundland / Labrador,14.8,14.8
124.,Wright/Sinclair,Ontario,14.8,14.8
125.,Matulova/Moravcik,Slovakia,14.7,14.7
126.,Lamontagne/LaMontagne,Saskatchewan,14.7,14.7
127.,Papley/Van Amsterdam,Alberta,14.4,14.4
128.,Tracy/Riggs,New Brunswick,14.3,14.3
129.,Robertson/Robertson,Ontario,14.1,14.1
130.,Barbosa/Jewell,Ontario,14.1,14.1
131.,Trembath/Grassie,Manitoba,14.0,14.0
132.,Grassie/Trembath,Manitoba,14.0,14.0
133.,Serra/Tompkins,Mexico,13.7,13.7
134.,Sutor/Totzek,Germany,13.5,13.5
135.,Kraft/Kraft,North Dakota,13.4,13.4
136.,Fellmann/Kovalchuk,Quebec,12.4,12.4
137.,Roach/Gilbert,Ontario,12.4,12.4
138.,Thunman/Granbom,Sweden,12.3,12.3
139.,Park/Jeon,Korea,12.0,12.0
140.,Morissette/Hudon,Quebec,12.0,12.0
141.,Yang/Lee,Korea,12.0,12.0
142.,Seol/Kim,Korea,12.0,12.0
143.,Yarmuch/Sawiak,Alberta,11.7,11.7
144.,Henwood/Maude,Ontario,11.6,11.6
145.,Blackburn/Fortin,Quebec,11.6,11.6
146.,Westhagen/Panoussi,Australia,11.6,11.6
147.,Hausstatter/Svorkmo-Lundberg,Norway,11.6,11.6
148.,Chao/Fowler,Illinois,11.2,11.2
149.,McGillivray/Cowan,British Columbia,11.1,11.1
150.,Shaw/Garcia Revuelto,Spain,10.9,10.9
151.,Garcia Revuelto/Shaw,Spain,10.9,10.9
152.,Chou/Liu,Chinese Taipei,10.4,10.4
153.,Paulova/Paul,Czechia,10.1,10.1
154.,Headley/Headley,Ontario,9.9,9.9
155.,Ideson/Henry,Ontario,9.9,9.9
156.,Shipmaker/Shinde,Ontario,9.8,9.8
157.,Weddro/Andre,Estonia,9.5,9.5
158.,Millikin/Millikin,Australia,9.5,9.5
159.,Joo/Karasz,Hungary,9.2,9.2
160.,Hwang/Park,Korea,9.0,9.0
161.,Kim/Park,Korea,9.0,9.0
162.,Bang/Kim,Korea,9.0,9.0
163.,Kang/Lee,Korea,9.0,9.0
164.,Kim/Park,Korea,9.0,9.0
165.,Forsythe/Stewart,New Brunswick,8.9,8.9
166.,Nilsson/Olofsson,Sweden,8.7,8.7
167.,MacNutt/Abraham,Nova Scotia,8.7,8.7
168.,Rozon/Champ,Ontario,8.6,8.6
169.,Mayra/Kirby,Michigan,8.5,8.5
170.,Johns/Johns,Australia,8.4,8.4
171.,Paquette/Daoust,Northern Ontario,8.3,8.3
172.,Nedohin/Nedohin,Alberta,8.1,8.1
173.,Fortin/Descoteaux,Quebec,8.1,8.1
174.,Rykove/Rykov,Lithuania,8.0,8.0
175.,Hopson/Tippett,Ontario,7.8,7.8
176.,Madisson/Kukner,Estonia,7.7,7.7
177.,Stevens/Weagle,Nova Scotia,7.7,7.7
178.,Mackenzie/Middleton,British Columbia,7.2,7.2
179.,Pohlod/Fenton,British Columbia,7.1,7.1
180.,Comeau/Smeltzer,New Brunswick,6.9,6.9
181.,Just/Cherpin,Saskatchewan,6.8,6.8
182.,Ashton/Gira,Saskatchewan,6.7,6.7
183.,Moore/Purcell,Nova Scotia,6.7,6.7
184.,Kreviazuk/Mathers,Ontario,6.6,6.6
185.,Hartwell/Borkovic,Alberta,6.6,6.6
186.,Sobering/Sobering,Colorado,6.5,6.5
187.,Lang/Lang,Saskatchewan,6.5,6.5
188.,Barron/Paradis,Ireland,6.4,6.4
189.,Wendling/Paral,Wisconsin,6.0,6.0
190.,Lee/Cho,Korea,6.0,6.0
191.,Ha/Kim,Korea,6.0,6.0
192.,Pifer/Pifer,North Carolina,6.0,6.0
193.,Hollands/Grabow,North Dakota,6.0,6.0
194.,Neron/Ferland,Quebec,6.0,6.0
195.,Chen/Chen,Ontario,6.0,6.0
196.,Ratte/Ratte,Quebec,6.0,6.0
197.,Girard/Begin,Quebec,6.0,6.0
198.,Hussain/Husain,Guyana,5.9,5.9
199.,Wheatcroft/Naugler,Alberta,5.9,5.9
200.,Ingram/Tenetuik,Saskatchewan,5.8,5.8
201.,Wood/Betts,Colorado,5.5,5.5
202.,McKenzie/Dunlop,Manitoba,5.5,5.5
203.,Kalk/MacAlpine,Alberta,5.4,5.4
204.,Beaulieu/Pelletier,Quebec,5.4,5.4
205.,Pekowitz/Strack,Minnesota,5.4,5.4
206.,Augustin/Karg,Austria,5.4,5.4
207.,Kononenko/Shchur,Ukraine,5.3,5.3
208.,Christianson/Mosher,Nova Scotia,5.3,5.3
209.,Thurston/Lannoye,Wisconsin,5.3,5.3
210.,Bowman/Bowman,Northern Ontario,5.2,5.2
211.,Harris/Chester,British Columbia,5.1,5.1
212.,Dubberstein/Malvar,Philippines,5.1,5.1
213.,Bookhout/Wiza,Wisconsin,5.0,5.0
214.,Turbow/Kot,Colorado,5.0,5.0
215.,Wood/Snow,Saskatchewan,5.0,5.0
216.,Billo/Martin,Quebec,4.8,4.8
217.,Stopera/Guentzel,Minnesota,4.8,4.8
218.,Kim/Fernholz,North Carolina,4.7,4.7
219.,Fernholz/Kim,North Carolina,4.7,4.7
220.,Scheel/McMullin,North Dakota,4.7,4.7
221.,Hung/Yan,Hong Kong,4.5,4.5
222.,Hafeli/Kopytko,British Columbia,4.4,4.4
223.,Tanaka/Sato,Japan,4.4,4.4
224.,Kenney/Scimia,Connecticut,4.4,4.4
225.,McMakin/Strouse,North Dakota,4.3,4.3
226.,Stewart/Axelsson,Illinois,4.2,4.2
227.,Wong/Duncan-Wu,British Columbia,4.2,4.2
228.,Fitzgerald/McPherson,Nova Scotia,4.2,4.2
229.,Farwell/Grabow,Colorado,4.1,4.1
230.,Masse/Doston,Quebec,4.0,4.0
231.,Damen/Van Amsterdam,Alberta,4.0,4.0
232.,Rugg/Gamble,Saskatchewan,4.0,4.0
233.,Burgess/Burgess,New Brunswick,3.9,3.9
234.,Sherry/Sherry,Illinois,3.9,3.9
235.,Scalesse/Pimpini,Italy,3.9,3.9
236.,Islam/Islam,,3.8,3.8
237.,Zavrtanik Drglin/Culic,Slovenia,3.8,3.8
238.,Hackett/Hackett,Alabama,3.8,3.8
239.,Workin/Workin,North Dakota,3.8,3.8
240.,Hotchkiss/Clark,England,3.8,3.8
241.,Wiksten/Wiksten,Denmark,3.8,3.8
242.,Wainman/Saturnino,Northwest Territories,3.7,3.7
243.,Matsuda/Matsuda,Japan,3.6,3.6
244.,Stella/Carle,Colorado,3.6,3.6
245.,Cummings/Hoffard,British Columbia,3.5,3.5
246.,Deschene/Deschene,Northern Ontario,3.3,3.3
247.,Gourianova/Vidaurrazaga,Massachusetts,3.3,3.3
248.,Hoag/Gordon,Saskatchewan,3.3,3.3
249.,Funaki/Kamada,Japan,3.2,3.2
250.,Patel/Raju,India,3.2,3.2
251.,Robins/Francey,Australia,3.2,3.2
252.,Gallagher/Gagnon,Australia,3.2,3.2
253.,Kim/Park,Korea,3.0,3.0
254.,Kim/Kwon,Korea,3.0,3.0
255.,Devaux/Devaux,Switzerland,3.0,3.0
256.,Moskalenko/Suhak,Ukraine,2.8,2.8
257.,McCarthy/Heys,Ontario,2.8,2.8
258.,Bonache/Betts,California,2.8,2.8
259.,Hamilton/Peterson,Ohio,2.7,2.7
260.,Langham/Mechenbier,Colorado,2.7,2.7
261.,Jones/Imes,Ohio,2.7,2.7
262.,Schroeder/Hoppe,Wisconsin,2.7,2.7
263.,Gale Seixeiro/Seixeiro,British Columbia,2.6,2.6
264.,Spurgeon/Chartrand,Luxembourg,2.6,2.6
265.,Banghi/Coliban,Romania,2.6,2.6
266.,Bradshaw/Kizlyk,Colorado,2.6,2.6
267.,Wadwell/Clarke,British Columbia,2.6,2.6
268.,Geerinckx/Heylen,Belgium,2.6,2.6
269.,Ethier/Santos,Portugal,2.6,2.6
270.,Pearcey/Elgie,Ontario,2.5,2.5
271.,Farkova/Jakl,Czechia,2.5,2.5
272.,Duncan/Keenan,Alberta,2.5,2.5
273.,Moriarty/Dexter,Nova Scotia,2.5,2.5
274.,Krupickova/Blaha,Czechia,2.5,2.5
275.,Johnson/Podhradsky,Minnesota,2.4,2.4
276.,Fisher/McCallum,Minnesota,2.4,2.4
277.,Wilson/Wilson,Ontario,2.3,2.3
278.,Simard/Villeneuve,Quebec,2.3,2.3
279.,Heldin/Patz,Sweden,2.2,2.2
280.,Roy/Roy,Quebec,2.2,2.2
281.,Suter/Raju,British Columbia,2.1,2.1
282.,Forestell/Forestell,New Brunswick,2.1,2.1
283.,Novikova/Jakobson,Estonia,2.1,2.1
284.,Hoffmann/Dryburgh,Switzerland,2.1,2.1
285.,Adamkova/Adamek,Czechia,2.1,2.1
286.,Horner/Hoffard,British Columbia,2.1,2.1
287.,Sonnenberg/Algot,Alberta,2.0,2.0
288.,Fediuk/Hiebert,Alberta,2.0,2.0
289.,Parmiter/Burgess,New Brunswick,2.0,2.0
290.,Allison/Allison,Missouri,1.9,1.9
291.,Zuercher/Probst,Switzerland,1.9,1.9
292.,Comeau/Hebert,Quebec,1.9,1.9
293.,Schmidt/Schmidt,Denmark,1.8,1.8
294.,Raniseth/Crough,Alberta,1.8,1.8
295.,Fitzgerald/McCurdy,Nova Scotia,1.8,1.8
296.,Heggestad/Heggestad,Ontario,1.8,1.8
297.,Marcolini/Jewell,Ontario,1.8,1.8
298.,Hari/Hari,Northern Ontario,1.7,1.7
299.,Leschinsky/Oblander,Ohio,1.7,1.7
300.,Simpson/Derksen,Saskatchewan,1.7,1.7
301.,Fountain/Fountain,Colorado,1.7,1.7
302.,Biesecker/Mansell,Colorado,1.7,1.7
303.,Goodin/Stanley,New Brunswick,1.6,1.6
304.,Artemova/Trevisiol,Germany,1.5,1.5
305.,Ross/Rettinger,Ontario,1.4,1.4
306.,Harrison/Allen,Ontario,1.4,1.4
307.,Dyderska/Telak,Poland,1.4,1.4
308.,Williams/Straub,Tennessee,1.3,1.3
309.,Cuzela/Horvat,Croatia,1.3,1.3
310.,Mitchell/Jeffrey,Nova Scotia,1.2,1.2
311.,Parker/Hurst,Tennessee,1.2,1.2
312.,Vaydich/Macomber,North Dakota,1.2,1.2
313.,Pfluegler/Genner,Australia,1.2,1.2
314.,Thornborough/Larence,British Columbia,1.1,1.1
315.,Benson/Jackson,Michigan,1.1,1.1
316.,Akerberg/Olmestrand,Sweden,1.1,1.1
317.,Bourne/Emslie,British Columbia,1.1,1.1
318.,Jillehed/Soderberg,Sweden,1.1,1.1
319.,DiBaggio/Mann,Ohio,1.1,1.1
320.,Peebo/Tubalkain,Estonia,1.1,1.1
321.,Bowles/Wu,British Columbia,1.1,1.1
322.,Fitzgibbon/McKenzie,British Columbia,1.1,1.1
323.,Bakker/Jacques,Alberta,1.0,1.0
324.,Cottrill/Cottrill,Ontario,1.0,1.0
325.,Caron/d'Amboise,Quebec,1.0,1.0
326.,Kennedy/Kennedy,Alberta,1.0,1.0
327.,Jagger/Morris,Ontario,1.0,1.0
328.,Ponzio/Picard,Minnesota,1.0,1.0
329.,Paisley/Michaelis,Wisconsin,0.9,0.9
330.,McDonald/Feldman Jr,Arizona,0.9,0.9
331.,Chance/Enberg,Minnesota,0.9,0.9
332.,Takeda/Takeda,Japan,0.9,0.9
333.,Pekowitz/Cenzalli,Massachusetts,0.9,0.9
334.,White/White,Prince Edward Island,0.9,0.9
335.,Miura/Kudo,Japan,0.9,0.9
336.,Bassiri/Kadlec,Wisconsin,0.9,0.9
337.,Hagenbuch/Henry,Illinois,0.9,0.9
338.,Bush/Reszucha,North Carolina,0.8,0.8
339.,Kopytko/Deng,British Columbia,0.8,0.8
340.,Mallett/McCrady,British Columbia,0.8,0.8
341.,Kolb/Morrison,Florida,0.8,0.8
342.,Calcutt/Kenlan,North Carolina,0.8,0.8
343.,Powell/Collins,Australia,0.8,0.8
344.,McIntosh-Phillips/Heskett,Australia,0.8,0.8
345.,Dunstone/Freshwater,Australia,0.8,0.8
346.,Nathan/Bence,Australia,0.8,0.8
347.,Foley/Patterson,Australia,0.8,0.8
348.,Walsh/Donnelly,Ontario,0.8,0.8
349.,Lee/Barclay,Massachusetts,0.8,0.8
350.,Danahey/Allain,Colorado,0.7,0.7
351.,McKinnon/Rettinger,Ontario,0.7,0.7
352.,Theriault/Beland,Quebec,0.7,0.7
353.,Hebert/Gravel,Quebec,0.7,0.7
354.,Potter/Shimko,Ohio,0.7,0.7
355.,Bush/Philips,Pennsylvania,0.7,0.7
356.,Montgomery/Maxwell,British Columbia,0.6,0.6
357.,Bartel/Batt,British Columbia,0.6,0.6
358.,Nakamura/Michitani,Japan,0.6,0.6
359.,Yuki/Ohara,Japan,0.6,0.6
360.,Kohlts/Britton,North Dakota,0.6,0.6
361.,Treynor/Hellman,California,0.6,0.6
362.,Suzuki/Niino,Japan,0.6,0.6
363.,Tellier/Winters,Ontario,0.6,0.6
364.,Mihm/Mihm,Minnesota,0.6,0.6
365.,Rokke/Rokke,North Dakota,0.6,0.6
366.,Willford/Staveteig,North Dakota,0.6,0.6
367.,McLean/Yanni,Ontario,0.6,0.6
368.,Gaum/Miller,Illinois,0.6,0.6
369.,Horakova/Horak,Czechia,0.5,0.5
370.,Cote/Labbe,Quebec,0.5,0.5
371.,Tomingas/Lill,Estonia,0.5,0.5
372.,Pfluegler/Hofer,Austria,0.5,0.5
373.,Gerbaulet/Caie,Quebec,0.5,0.5
374.,Carlson/Curtis,Alabama,0.5,0.5
375.,Belway/Belway,British Columbia,0.4,0.4
376.,King/King,North Carolina,0.4,0.4
377.,Myers/Lerner,Illinois,0.4,0.4
378.,McIntosh/Durau,British Columbia,0.4,0.4
379.,Silversides/Tessier,Saskatchewan,0.4,0.4
380.,Chaudhari/Anthay,India,0.4,0.4
381.,MacIsaac/Klein,North Carolina,0.4,0.4
382.,Huang/Young,Maryland,0.4,0.4
383.,Hashi/Woods,Nigeria,0.4,0.4
384.,Grzelka/Grzelka,Poland,0.4,0.4
385.,Visser/Visser,Illinois,0.4,0.4
386.,Zahn/Conant,Illinois,0.4,0.4
387.,Mann/Mann,Ontario,0.4,0.4
388.,Roy/Sonier,Quebec,0.3,0.3
389.,Dangaran/Berardo,Ohio,0.3,0.3
390.,Dunphy/Steinhilber,Ohio,0.3,0.3
391.,Lopez/Stafford,Ohio,0.3,0.3
392.,Vogelsang/Roy,Saskatchewan,0.3,0.3
393.,Venugopal/Laufer,Pennsylvania,0.3,0.3
394.,Goenka/Hellman,California,0.3,0.3
395.,Anderson/Cooper,Minnesota,0.3,0.3
396.,Mori/Abe,Japan,0.3,0.3
397.,Hoess/Neumayr,Austria,0.3,0.3
398.,Pathy-Dencso/Szabo,Hungary,0.3,0.3
399.,Pfuegler/Resch,Austria,0.3,0.3
400.,Frysz/Pasierbek,Poland,0.3,0.3
401.,Moran/Larson,Illinois,0.2,0.2
402.,Paquette/Hunt,Northern Ontario,0.2,0.2
403.,LaRocque/Baker,Ontario,0.2,0.2
404.,Meyer/Meyer,Illinois,0.2,0.2
405.,Perez/Abreu,Mexico,0.2,0.2
406.,Rasmussen/Goldbeck,Denmark,0.2,0.2
407.,Palmer/Steinhilber,Ohio,0.2,0.2
408.,Perreault/Boucher,Quebec,0.0,0.0
409.,Orokocka/Horacek,Slovakia,0.0,0.0
410.,Goncalves/Williams,Yukon,0.0,0.0
411.,Byers/Fenech,Ontario,0.0,0.0
412.,Armstrong/Woods,Ontario,0.0,0.0
413.,Sorenson/Sorenson,Ohio,0.0,0.0
414.,Moore/Whittle,England,0.0,0.0
415.,Johnson/Blizzard,California,0.0,0.0
416.,Sharland/Sharland,Minnesota,0.0,0.0
417.,Hulme/Van Strien,Nunavut,0.0,0.0
418.,Villiard/Carignan,Quebec,0.0,0.0
419.,Kobylianska/Pleskanka,Ukraine,0.0,0.0
420.,Tammer/Laptev,Estonia,0.0,0.0
421.,Avena/Avotins,Latvia,0.0,0.0
422.,Katz/Katz,Utah,0.0,0.0
423.,Brageul-Gradiski/Cloutier,Quebec,0.0,0.0
424.,Clark/Fisher,Puerto Rico,0.0,0.0
425.,Wittibschlaeger/Kramlinger,Australia,0.0,0.0
426.,Desrosiers/Briggs,Ontario,0.0,0.0
427.,Leonard/Dacey,Nova Scotia,0.0,0.0
428.,Maurino/Gonin,Italy,0.0,0.0
429.,Barclay/Hanson,New Brunswick,0.0,0.0
430.,Smith/Wilson,Minnesota,0.0,0.0
431.,Jaosap/Jearateetawit,Thailand,0.0,0.0
432.,Sakurai/Iwasaki,Japan,0.0,0.0
433.,Higdon/Higdon,British Columbia,0.0,0.0
434.,Jurkute/Rymeikis,Lithuania,0.0,0.0
435.,Jones/Jones,Ontario,0.0,0.0
436.,Kong/Kong,California,0.0,0.0
437.,Taylor-Hunt/Jaeger,British Columbia,0.0,0.0
438.,Bregeul/Piou,France,0.0,0.0
439.,Oh/Yoon,Korea,0.0,0.0
440.,McFadden/Nogueira,Ontario,0.0,0.0
441.,De Souza Campos/Ribiero Pires,Brazil,0.0,0.0
442.,Laplante/Gibeau,Quebec,0.0,0.0
443.,Thibault/Graham,Quebec,0.0,0.0
444.,Bushmakina/Gaudin,France,0.0,0.0
445.,Waye/Retchless,England,0.0,0.0
446.,Loughlin/Koch,Illinois,0.0,0.0
447.,Yoshino/Ohta,Japan,0.0,0.0
448.,Girard-Cote/Bouchard-Cote,Quebec,0.0,0.0
449.,Mellish/Mengers,Ontario,0.0,0.0
450.,Barrette/Poudrier,Quebec,0.0,0.0
451.,Jensen/Qvist,Denmark,0.0,0.0
452.,Triolo/Sanders,Washington,0.0,0.0
453.,Carlson/Carlson,Wisconsin,0.0,0.0
454.,King/King,Northwest Territories,0.0,0.0
455.,Ash/Loyns,Saskatchewan,0.0,0.0
456.,Lenentine/MacFadyen,Prince Edward Island,0.0,0.0
457.,Dencso/Karpati,Hungary,0.0,0.0
458.,Miller/Lynn,Arizona,0.0,0.0
459.,Lovitt/Leung,Ontario,0.0,0.0
460.,Winstone/Muriithi,Kenya,0.0,0.0
461.,Johnston/Harrison,Ontario,0.0,0.0
462.,Shin/Jeon,Korea,0.0,0.0
463.,Ferguson/Keon,Ontario,0.0,0.0
464.,Li/Yu,Hong Kong,0.0,0.0
465.,Walter/Lutaud,Switzerland,0.0,0.0
466.,Comeau/Andrew,New Brunswick,0.0,0.0
467.,Yachiw-Omelian/Raymond,Saskatchewan,0.0,0.0
468.,McClelland/Rowley,Ontario,0.0,0.0
469.,Jackson/Wolter,Michigan,0.0,0.0
470.,Pinter/Kiss,Hungary,0.0,0.0
471.,Mulville/Hale,Ontario,0.0,0.0
472.,Girardin/Jean-Loup,France,0.0,0.0
473.,Olivan/Mingorance,Spain,0.0,0.0
474.,McClelland/Santa Maria,Ontario,0.0,0.0
475.,Yakymets/Stasiuk,Ukraine,0.0,0.0
476.,Fleming/Fleming,Colorado,0.0,0.0
477.,McGinn/McGinn,New Brunswick,0.0,0.0
478.,Neznalova/Neznal,Czechia,0.0,0.0
479.,Hidber/Lee,British Columbia,0.0,0.0
480.,Jackson/Montgomery,Ontario,0.0,0.0
481.,Regza/Regza,Latvia,0.0,0.0
482.,Park/Choi,Korea,0.0,0.0
483.,Lisi/Boychuk,Ontario,0.0,0.0
484.,Wark/Richard,British Columbia,0.0,0.0
485.,Soltermann/Luethold,Switzerland,0.0,0.0
486.,Saren/Meyerson,Sweden,0.0,0.0
487.,Hruzova/Havlena,Czechia,0.0,0.0
488.,Kaare/Padama,Estonia,0.0,0.0
489.,Barone/Nikolov,,0.0,0.0
490.,Daley/Vainio,Northern Ontario,0.0,0.0
491.,Ladouceur/Ladouceur,Saskatchewan,0.0,0.0
492.,Brittain/Moretto,Ontario,0.0,0.0
493.,Smith/Smith,New Zealand,0.0,0.0
