Rank,Team,Location,YTD,TOTAL
42.,Walczak/Augustyniak,Poland,30.0,49.2
43.,Paulova/Paul,Czechia,26.1,48.2
44.,Gamble/Kalthoff,Saskatchewan,30.4,45.8
45.,Smith/Thomson,Ontario,31.1,45.3
46.,Wrana/Wrana,Sweden,0.0,44.5
47.,Anderson-Heide/Richardson,Minnesota,25.8,43.8
48.,Bear/Oldenburg,Minnesota,35.0,43.6
49.,Otaegi/Unanue,Spain,24.8,42.4
50.,Weeks/Steep,Ontario,28.9,40.7
51.,Mackenzie/Middleton,British Columbia,26.1,39.2
52.,Arbuckle/Macdonell,Manitoba,34.9,39.0
53.,St-Georges/Asselin,Quebec,0.0,38.9
54.,Yildiz/Cakir,Turkiye,27.6,38.5
55.,Maheux/Maheux,Quebec,23.5,38.0
56.,Springer/Springer,Saskatchewan,30.5,37.4
57.,Brunton/Horgan,Ontario,24.4,36.7
58.,Tremblay/Lanoue,Quebec,15.0,36.6
59.,Engler/Wunderlin,Switzerland,16.4,35.3
60.,Holterman/Holtermann,Denmark,15.6,35.1
61.,Kim/Jeong,Korea,0.0,34.5
62.,Moores/Wheeler,Colorado,20.9,33.7
63.,Dong/Fei,China,25.9,33.1
64.,Just/Cherpin,Saskatchewan,26.9,32.7
65.,Immonen/Sipila,Finland,17.4,31.9
66.,Cheal/Cheal,Quebec,7.5,31.6
67.,Woo/Wenzek,British Columbia,26.3,30.5
68.,Fellmann/Kovalchuk,Quebec,23.5,29.7
69.,Laplante/Gibeau,Quebec,12.7,29.3
70.,Sturmay/Kleibrink,Alberta,14.8,29.1
71.,Cottenoir/Martel,Quebec,13.1,27.5
72.,Daly/Violette,Minnesota,27.2,27.2
73.,Parmiter/Burgess,New Brunswick,22.5,26.4
74.,Paetz/Michel,Switzerland,6.2,25.8
75.,Spruit/Spruit,Ontario,15.8,25.7
76.,de Val/Magnusson,Sweden,16.5,24.9
77.,Henderson/Hardie,Great Britain,19.1,23.5
78.,Kiemele/Singer,Ontario,15.6,23.3
79.,Bailey/Sipura,Ontario,18.6,23.3
80.,Tiuliakova/Totzek,Germany,17.3,23.2
81.,Ford/Campbell,Ontario,18.9,21.3
82.,Ueno/Yamaguchi,Japan,5.3,21.2
83.,Kreviazuk/Mathers,Ontario,10.6,21.1
84.,Wiseman/Smith,Newfoundland / Labrador,15.0,21.0
85.,Geving/Shuster,Minnesota,6.8,20.9
86.,Smith/Smith,New Zealand,17.8,19.8
87.,Baker/Lott,Manitoba,19.0,19.6
88.,Lyburn/Lyburn,Manitoba,17.3,19.2
89.,Gaidule/Buncis,Latvia,16.0,18.7
90.,Weldon/Franey,Colorado,14.4,18.7
91.,Ouellet/Rousseau,Quebec,12.1,17.9
92.,Podoll/Parry,North Dakota,11.3,17.6
93.,Raniseth/Crough,Alberta,10.5,17.2
94.,Farrell/Thurston,Minnesota,3.7,17.1
95.,Burghout/Thompson,Ontario,11.6,16.8
96.,Barber/Heidt,Saskatchewan,7.5,16.7
97.,Kitazawa/Usui,Japan,15.8,16.7
98.,Mallett/Jackson,Ontario,9.4,16.4
99.,Heggestad/Heggestad,Ontario,14.3,16.4
100.,Persinger/Casper,Alaska,3.8,16.2
101.,McGovern/Nathan,Ontario,13.8,15.6
102.,Riley/Mullen,Quebec,5.6,15.5
103.,Roach/Gilbert,Ontario,12.0,15.3
104.,Sweeting/Kennedy,Alberta,15.0,15.0
105.,Kim/Seong,Korea,14.9,14.9
106.,Kalk/MacAlpine,Alberta,7.3,14.7
107.,Gargul/Girard,Quebec,10.1,13.9
108.,Gargul/Girard,Montreal,10.1,13.9
109.,Mulville/Hale,Ontario,13.5,13.5
110.,Kaare/Padama,Estonia,0.0,13.3
111.,Nickel/Nickel,Wisconsin,6.4,12.8
112.,Farkova/Jakl,Czechia,6.8,12.7
113.,Oestgaard/Eriksen,Norway,5.1,12.4
114.,Munro/Whyte,Great Britain,11.8,12.1
115.,Rhyme/Smith,Minnesota,2.8,12.1
116.,Liscumb/Liscumb,Ontario,10.1,11.6
117.,Mallett/Meister,British Columbia,5.6,11.6
118.,Wynter/Sallaj,New Brunswick,8.5,11.4
119.,Scebbi/Scebbi,Ohio,9.2,11.4
120.,Hueppi/Weiss,Switzerland,1.9,11.2
121.,Schoell/Angrick,Germany,5.8,11.0
122.,Suuripaa/Rantamaki,Finland,9.9,11.0
123.,Lipinska/Stych,Poland,8.3,11.0
124.,Skrlik/Harty,Alberta,9.0,10.8
125.,Munroe/Leong,Alberta,5.1,10.6
126.,Schweitzer/Hagberg,Minnesota,4.7,10.5
127.,Schmiemann/Ginter,Alberta,0.0,10.5
128.,Smith/Hood,New Zealand,3.3,10.5
129.,Tonoli/Gosgens,Netherlands,2.1,10.4
130.,Feldkamp/Villard,Ontario,6.4,10.3
131.,DiBaggio/Visnich,Ohio,9.3,10.2
132.,Kraft/Kraft,North Dakota,6.0,10.1
133.,Cottrill/Cottrill,Ontario,2.6,10.1
134.,McGillivray/Cowan,British Columbia,9.1,10.0
135.,Sykorova/Sykora,Slovakia,7.0,9.9
136.,Sanscartier/Caron,Quebec,4.3,9.8
137.,Wendling/Paral,Wisconsin,9.4,9.4
138.,Tuck/Tuck Jr.,Ontario,0.0,9.3
139.,Hasselborg/Eriksson,Sweden,0.0,9.2
140.,Myketyn-Driscoll/Saccary,New Brunswick,0.0,8.7
141.,Forster/Forster,Ontario,0.0,8.7
142.,Senneker/Gleaton,Michigan,5.4,8.6
143.,Cinnamon/Davies,Alberta,8.0,8.5
144.,Howald/Lachat-Couchepin,Switzerland,0.0,8.5
145.,Farwell/Rose,Colorado,6.0,8.4
146.,Hagenbuch/Laufer,Illinois,6.4,8.4
147.,Onodera/Maeda,Japan,3.9,8.3
148.,McGillivray/Croteau,British Columbia,7.3,8.3
149.,Beaulieu/Pelletier,Quebec,2.3,8.3
150.,Mueller/Seiwald,Austria,8.3,8.3
151.,Yachiw-Omelian/Raymond,Saskatchewan,2.3,8.3
152.,Turbow/Kot,Colorado,6.8,8.1
153.,Cihlarova/Macek,Czechia,4.1,8.0
154.,Tanaka/Sato,Japan,7.9,7.9
155.,Trembath/Grassie,Manitoba,6.0,7.8
156.,Billo/Martin,Quebec,3.8,7.8
157.,Scalesse/Pimpini,Italy,7.5,7.7
158.,Butler/Butler,Ontario,4.5,7.6
159.,Chao/Fowler,Illinois,6.0,7.5
160.,Gates/Montpellier,Northern Ontario,7.5,7.5
161.,McCutcheon/Duizer,Ontario,7.5,7.5
162.,Roth/Nernberger,Wisconsin,7.5,7.5
163.,Holt/Brenden,North Dakota,7.5,7.5
164.,Ostrowski/Botterill,Minnesota,5.4,7.3
165.,Brissette/Fadden,British Columbia,4.7,7.3
166.,Nilsson/Olofsson,Sweden,5.5,7.2
167.,Tian/Tian,China,6.9,6.9
168.,Nedohin/Hiebert,Alberta,2.6,6.7
169.,Damen/Van Amsterdam,Alberta,5.7,6.7
170.,Godin/Charbonneau,Quebec,6.4,6.5
171.,Paquette/Daoust,Northern Ontario,5.6,6.4
172.,Dudt/Dudt,Pennsylvania,6.4,6.4
173.,Hussain/Husain,Guyana,5.0,6.4
174.,Johnson/Podhradsky,Minnesota,6.3,6.3
175.,Fountain/Fountain,Colorado,4.5,6.1
176.,Kalocsai-van Dorp/Kalocsay,Hungary,5.6,6.1
177.,Martins Ethier/Santos,Portugal,5.0,6.1
178.,Henry/Gordon,Manitoba,6.0,6.0
179.,Lee/Jang,Korea,6.0,6.0
180.,Forget/Robert,Ontario,5.0,5.9
181.,Robertson/Robertson,Ontario,2.8,5.7
182.,Jensen/Deng,British Columbia,3.8,5.7
183.,Cull/Garand,Quebec,2.3,5.6
184.,Lamontagne/LaMontagne,Saskatchewan,5.5,5.5
185.,Rykove/Rykov,Lithuania,2.6,5.5
186.,Belway/Belway,British Columbia,3.0,5.4
187.,Workin/Workin,North Dakota,5.4,5.4
188.,Richards/Tao,Alberta,5.4,5.4
189.,Kashiwagi/Nisato,Japan,5.3,5.3
190.,Hung/Chang,Hong Kong,3.0,5.0
191.,Constantini/Zisa,Italy,0.0,5.0
192.,Zardini Lacedelli/De Zanna,Italy,0.0,5.0
193.,Joo/Karasz,Hungary,4.7,4.9
194.,Plett/Hennigar,Alberta,1.3,4.9
195.,Kawleski/Kauffman,Minnesota,3.4,4.9
196.,Ozeki/Aoki,Japan,3.9,4.8
197.,Johnson/Hebert,Minnesota,4.8,4.8
198.,Kjaerland/Lilleboe,Norway,3.4,4.7
199.,Szurmay/Ferenci,Hungary,4.4,4.6
200.,Hafeli/Kopytko,British Columbia,0.0,4.5
201.,Mayra/Kirby,Michigan,4.5,4.5
202.,Romei/Gonin,Italy,0.0,4.5
203.,Ouimet/Ouimet,Ontario,4.5,4.5
204.,Andersson/Granbom,Sweden,0.0,4.5
205.,Smith/Bonin-Ducharme,Ontario,4.5,4.5
206.,Avena/Avotins,Latvia,1.1,4.4
207.,Roy/Roy,Quebec,0.4,4.4
208.,Wilson/Horvath,British Columbia,0.6,4.3
209.,Roy/Sonier,Quebec,3.9,4.2
210.,Tanguay/Robichaud,Quebec,0.0,4.2
211.,Paisley/Spielman,Wisconsin,4.0,4.0
212.,Barron/Wilson,Ireland,3.0,4.0
213.,Funaki/Kamada,Japan,3.9,3.9
214.,Serra/Tompkins,Mexico,2.3,3.9
215.,Aspeli/Aspeli,Norway,0.0,3.8
216.,Gale Seixeiro/Seixeiro,British Columbia,2.7,3.8
217.,Strouse/Fenner,Michigan,3.8,3.8
218.,Nordbye/Hostmaelingen,Norway,0.0,3.6
219.,Hajduk/Horacek,Slovakia,1.5,3.6
220.,Duff/Craik,Scotland,0.0,3.5
221.,McMillan/Bryce,Scotland,0.0,3.5
222.,Bukurak/Bukurak,Saskatchewan,0.0,3.5
223.,Bookhout/Wiza,Wisconsin,2.1,3.4
224.,Myers/Lerner,Illinois,3.4,3.4
225.,Madisson/Kukner,Estonia,0.0,3.4
226.,Sobering/Sobering,Colorado,1.5,3.3
227.,Gregori/Langus,Slovenia,3.0,3.3
228.,Wilson/Dow,Ontario,0.6,3.3
229.,Headley/Headley,Ontario,2.3,3.2
230.,Nilhamn/Kuosmanen,Finland,3.0,3.2
231.,Hausstatter/Svorkmo-Lundberg,Norway,2.8,3.2
232.,Jurkute/Rymeikis,Lithuania,0.0,3.2
233.,Barone/Zass,Latvia,2.8,3.2
234.,Chou/Liu,Chinese Taipei,2.1,3.2
235.,Berset/Hoesli,Switzerland,0.0,3.2
236.,Shipmaker/Shinde,Ontario,2.1,3.2
237.,Roenning/Daehlin,Norway,2.0,3.1
238.,Wiksten/Wiksten,Denmark,0.0,3.1
239.,Sherry/Sherry,Illinois,2.1,3.1
240.,Guilbault/Fenech,Ontario,0.0,3.1
241.,Stella/Carle,Colorado,2.4,3.0
242.,Kononenko/Shchur,Ukraine,3.0,3.0
243.,Stolt/Stolt,Minnesota,3.0,3.0
244.,Waltenberger/Jaeger,Germany,3.0,3.0
245.,Rivett/Rivett,Quebec,3.0,3.0
246.,Ford/Krowchuk,Ontario,2.4,3.0
247.,Remeshylo/Derksen,Saskatchewan,0.0,2.9
248.,Tsuruga/Abe,Japan,2.6,2.9
249.,Becker/Becker,New Zealand,1.8,2.9
250.,Iskiw/Hlushak,Alberta,2.6,2.8
251.,Daley/Vainio,Ontario,1.9,2.8
252.,Wilson/de Jong,British Columbia,1.1,2.8
253.,Bowman/Bowman,Ontario,0.9,2.7
254.,Chaudhari/Raju,India,1.7,2.7
255.,Tsuchiya/Okamura,Japan,2.6,2.6
256.,Johnston/Johnston,New Brunswick,1.5,2.6
257.,Sasseville/Hudon,Quebec,2.6,2.6
258.,Wheatcroft/Naugler,Alberta,2.6,2.6
259.,Tomabechi/Tomabechi,Japan,2.6,2.6
260.,Hara/Niino,Japan,2.6,2.6
261.,Krupickova/Blaha,Czechia,0.0,2.6
262.,Regza/Regza,Latvia,1.1,2.6
263.,Carmody/Jeffrey,Nova Scotia,0.0,2.6
264.,Artichuk/Purcell,Nova Scotia,0.0,2.6
265.,Russell/Sargon,New Zealand,0.6,2.5
266.,Johnston/Harrison,Ontario,0.0,2.5
267.,Carlson/Carlson,Wisconsin,1.7,2.4
268.,Rubenzer/Dobbs,Wisconsin,2.4,2.4
269.,Moskalenko/Suhak,Ukraine,1.5,2.4
270.,Peebo/Andre,Estonia,1.7,2.4
271.,Pitts/Flanagan,New Zealand,1.5,2.3
272.,Dubberstein/Malvar,Philippines,2.3,2.3
273.,Kuzyk/Gamble,Saskatchewan,0.0,2.3
274.,Dubberstein/Malvar,Philippines,2.3,2.3
275.,Petersen/Becker,New Zealand,2.3,2.3
276.,Santti/Santti,Finland,1.7,2.1
277.,Opel/Opel,England,1.5,2.1
278.,Pifer/Pifer,North Carolina,0.4,2.0
279.,Kinney/Walker,New Zealand,1.8,2.0
280.,Sachkiw/Jacques,Alberta,0.0,1.9
281.,Vaydich/McMullin,North Dakota,1.9,1.9
282.,Chen/Chen,Jamaica,0.0,1.9
283.,Triolo/Sanders,Washington,0.9,1.8
284.,Coleman/Robertson,California,1.7,1.8
285.,Forbregd/Harstad,Norway,0.0,1.8
286.,Schmidt/Schmidt,Denmark,0.0,1.8
287.,Campbell/Carr,New Brunswick,0.0,1.8
288.,Kenney/Scimia,Connecticut,0.4,1.7
289.,Booth/Morin,Alberta,1.5,1.7
290.,Ector/Jacques,Alberta,1.3,1.7
291.,Theriault/Beland,Quebec,0.8,1.7
292.,Tammes/Lill,Estonia,0.0,1.5
293.,Barclay/Hanson,New Brunswick,1.5,1.5
294.,Thurston/Lannoye,Minnesota,1.5,1.5
295.,Konkol/Zalewski,Poland,1.5,1.5
296.,Morrison/Morton,,0.0,1.5
297.,Radounikli/Arampatzis,Greece,1.5,1.5
298.,Smith-Windsor/Shillington,Saskatchewan,1.5,1.5
299.,Englot/Schneider,Saskatchewan,0.0,1.5
300.,Walsh/Simin,California,0.4,1.5
301.,Szeliga-Frynia/Szewczyk,Poland,1.5,1.5
302.,Kawamura/Matsuda,Japan,1.3,1.5
303.,Benson/Jackson,Michigan,0.0,1.4
304.,Taylor/Gervais,Saskatchewan,1.3,1.4
305.,Jacques/Butler,Alberta,1.3,1.4
306.,Kim/Luu,Ontario,0.8,1.4
307.,Legault/Janidlo,Quebec,0.0,1.4
308.,Wood/Falco,Colorado,0.0,1.3
309.,Ryhorchuk/Peterson,Alberta,1.3,1.3
310.,Yamamoto/Yamamoto,Japan,1.3,1.3
311.,Yarmuch/Sawiak,Alberta,1.3,1.3
312.,Smith/Mosher,Nova Scotia,0.0,1.3
313.,Barone/Nikolov,Latvia,1.1,1.2
314.,Calcutt/Kenlan,North Carolina,0.0,1.2
315.,Miura/Sasaki,Japan,0.0,1.2
316.,Lerlova/Havlena,Czechia,0.6,1.2
317.,Fortin/Descoteaux,Quebec,1.1,1.1
318.,Biesecker/Macomber,Colorado,1.1,1.1
319.,Yavarow/Tuma,Minnesota,1.1,1.1
320.,Paquette/Hunt,Ontario,1.1,1.1
321.,Jackson/Montgomery,Ontario,1.1,1.1
322.,Digiglio/Rajala,Northern Ontario,1.1,1.1
323.,Zacher/Guentzel,Minnesota,1.1,1.1
324.,Beauchemin/Amyotte,Quebec,1.1,1.1
325.,Todd/Helmeczi,Saskatchewan,0.4,1.1
326.,Stevens/Weagle,Nova Scotia,0.0,1.1
327.,Franchuk/Taylor,Alberta,0.6,0.9
328.,Wong/St-Laurent,Ontario,0.9,0.9
329.,O'Hara/Strouse,Alaska,0.9,0.9
330.,Williams/Straub,Tennessee,0.4,0.9
331.,Skiffington/MacIsaac,Saskatchewan,0.8,0.9
332.,Masse/Doston,Quebec,0.0,0.9
333.,Armstrong/Woods,Ontario,0.0,0.9
334.,Ratte/Ratte,Quebec,0.0,0.9
335.,Rychiger/Gloor,Switzerland,0.0,0.9
336.,Hallstroem/Patz,Sweden,0.0,0.9
337.,Volfova/Valek,Czechia,0.0,0.9
338.,Neary/Hancock,Newfoundland / Labrador,0.0,0.9
339.,Marchand/Brassard,Quebec,0.0,0.8
340.,Artemova/Trrevisiol,Germany,0.8,0.8
341.,Thurlow/Dobson,New Zealand,0.0,0.8
342.,Fitzgerald/McPherson,Nova Scotia,0.0,0.8
343.,McKenzie/Palanuik,New Zealand,0.6,0.8
344.,Kim/Park,Korea,0.0,0.8
345.,Durant/Attard,Ontario,0.8,0.8
346.,Shepherd-Spurgeon/Walker,Jamaica,0.8,0.8
347.,Ruel/Gendron,Quebec,0.8,0.8
348.,Huiskamp/Van Vlaenderen,Belgium,0.8,0.8
349.,Frysz/Pasierbek,Poland,0.8,0.8
350.,Humphries/Maves,Ontario,0.8,0.8
351.,Wisniewski-Starkell/Wills,Saskatchewan,0.0,0.8
352.,Popowich/Gordon,Saskatchewan,0.8,0.8
353.,Hoag/Gordon,Saskatchewan,0.8,0.8
354.,Sherk/Sherk,Ontario,0.0,0.8
355.,Boboc/Coliban,Romania,0.8,0.8
356.,Kiss/Keri,Hungary,0.8,0.8
357.,Alaqel/Alaqel,Saudi Arabia,0.8,0.8
358.,Stewart/Axelsson,Illinois,0.8,0.8
359.,Hollands/Strack,Minnesota,0.8,0.8
360.,Neznalova/Neznal,Czechia,0.6,0.7
361.,Gill/Gill,Ontario,0.0,0.7
362.,Shannon/Whittmire,Alberta,0.0,0.7
363.,Bradshaw/Kizlyk,Colorado,0.4,0.7
364.,Novikova/Jakobson,Estonia,0.0,0.7
365.,Thornborough/Larence,British Columbia,0.2,0.6
366.,Pretty/Pretty,Ontario,0.0,0.6
367.,Stopera/Stopera,New York,0.0,0.6
368.,Davie/Watt,Scotland,0.0,0.6
369.,Gourianova/Vidaurrazaga,Massachusetts,0.6,0.6
370.,Blandford/Blandford,Alberta,0.6,0.6
371.,Sitts/Holmes,Ontario,0.6,0.6
372.,Pettersen/Persokrud,Norway,0.0,0.6
373.,Teranishi/Siwicki,Manitoba,0.0,0.5
374.,Sorenson/Sorenson,Ohio,0.0,0.5
375.,Fenykova/Votava,Czechia,0.0,0.5
376.,Bruneau/Michaleski,Manitoba,0.4,0.5
377.,Zemmelink/Mulima,Ontario,0.0,0.5
378.,Nordbye/Hostmaelingen,Norway,0.0,0.5
379.,Jones/Imes,Ohio,0.0,0.4
380.,Vilandt/Jensen,Denmark,0.0,0.4
381.,Neilson/Nevill,New Zealand,0.2,0.4
382.,Buckingham/Jacobs,Wisconsin,0.4,0.4
383.,Rugg/Parenteau,Saskatchewan,0.4,0.4
384.,Horsman/Despins,Minnesota,0.4,0.4
385.,Ponzio/Ponzio,Minnesota,0.4,0.4
386.,Simpson/Derksen,Saskatchewan,0.4,0.4
387.,Jeske/Veidemanis,Latvia,0.4,0.4
388.,Gerbaulet/Caie,Quebec,0.0,0.4
389.,Runing/Harvey,Minnesota,0.4,0.4
390.,Good/Guy,Washington,0.4,0.4
391.,Caron/d'Amboise,Quebec,0.4,0.4
392.,Jelinkova/Mihola,Czechia,0.0,0.4
393.,Perez Ara/Jimenez,Spain,0.4,0.4
394.,Hari/Hari,Northern Ontario,0.0,0.4
395.,Roessler/Gebert,Wisconsin,0.4,0.4
396.,Weddro/Gudovski,Estonia,0.0,0.4
397.,Davis/Davis,Ontario,0.0,0.3
398.,Harrison/Allen,Ontario,0.0,0.3
399.,Sinclair/Brydone,Scotland,0.0,0.3
400.,Schack/Thune,Denmark,0.0,0.3
401.,Tellier/Assad,Ontario,0.3,0.3
402.,Bong/Pitts,New Zealand,0.2,0.3
403.,Horakova/Horak,Czechia,0.0,0.2
404.,Vandenborre/Lister,New Brunswick,0.0,0.2
405.,Abernathy/McNamara,New Brunswick,0.0,0.2
406.,Dunphy/Perlson,Ohio,0.0,0.2
407.,Li/Yu,Hong Kong,0.0,0.2
408.,Shah/Howells,California,0.2,0.2
409.,Torralba Viela/Sanguesa,Spain,0.2,0.2
410.,Erdos/Ainsley,British Columbia,0.2,0.2
411.,Grande/Ribotta,Italy,0.0,0.2
412.,Poisson/Fortin,Quebec,0.0,0.2
413.,Potter/Shimko,Ohio,0.0,0.2
414.,Allison/Allison,Missouri,0.0,0.2
415.,Berg/Simon,Oregon,0.0,0.2
416.,Cantin/Morissette,Quebec,0.0,0.2
417.,Brassard/Audet,Quebec,0.0,0.2
418.,Tatlock/Lahiton,New Brunswick,0.0,0.1
419.,MacCallum/Perlson,Minnesota,0.0,0.1
420.,Linde/Redlihs,Latvia,0.0,0.1
421.,MacCallum/Perlson,Ohio,0.0,0.1
422.,Mariano/Hester,Washington,0.0,0.1
423.,Hamilton/Peterson,Ohio,0.0,0.1
424.,Riecke/Metty,Michigan,0.0,0.1
425.,Hamilton/Peterson,Ohio,0.0,0.1
426.,Fitzgerald/McCurdy,Nova Scotia,0.0,0.1
427.,Brockie/Canfield,Tennessee,0.0,0.0
428.,Wahlin/Nygren,Sweden,0.0,0.0
429.,Roy/Munroe,Quebec,0.0,0.0
430.,Turmann/Kalvik,Estonia,0.0,0.0
431.,Oblander/Oblander,Ohio,0.0,0.0
432.,Jefferies/Day,New Zealand,0.0,0.0
433.,Hoiholt-Vagsnes/Hoiholt-Vagsnes,Norway,0.0,0.0
434.,McMillan/McCabe,Scotland,0.0,0.0
435.,Lee/Barclay,Massachusetts,0.0,0.0
436.,Kim/Lee,Korea,0.0,0.0
437.,Collins/Espe,Ohio,0.0,0.0
438.,Karro/Vall,Estonia,0.0,0.0
439.,Cave/King,Ontario,0.0,0.0
440.,Mansell/Mansell,Colorado,0.0,0.0
441.,Yang/Kim,Korea,0.0,0.0
442.,Sonkham/Jearateerawit,Thailand,0.0,0.0
443.,Shimba/Kato,Japan,0.0,0.0
444.,Katz/Katz,Utah,0.0,0.0
445.,Maynard/Sussman,Ohio,0.0,0.0
446.,Cho/Cho,Texas,0.0,0.0
447.,Scepavica/Azatov,Latvia,0.0,0.0
448.,Jones/Ouellette,Nova Scotia,0.0,0.0
449.,Croisier/Deschene,Ontario,0.0,0.0
450.,Mears/Channon,Alberta,0.0,0.0
451.,Taylor/Taylor,British Columbia,0.0,0.0
452.,Adams/Connolly,,0.0,0.0
453.,Momsen/Akimoto,,0.0,0.0
454.,Kim/Kim,Korea,0.0,0.0
455.,Deck/Deck,Saskatchewan,0.0,0.0
456.,Kokkonen/Kokkonen,Finland,0.0,0.0
457.,Emberley/McMillan,Saskatchewan,0.0,0.0
458.,Danahey/Allain,Colorado,0.0,0.0
459.,Meldahl/Nyberg,Sweden,0.0,0.0
460.,Kazarina/Kazarin,Estonia,0.0,0.0
461.,Silversides/Tessier,Saskatchewan,0.0,0.0
462.,Hoo Fatt/Kong,Jamaica,0.0,0.0
463.,Claesson/Almeling,Sweden,0.0,0.0
464.,Kim/Kim,Korea,0.0,0.0
465.,Muhmenthaler/Iseli,Switzerland,0.0,0.0
466.,Fortier/Beauchemin,Quebec,0.0,0.0
467.,Olivan/Mingorance,Spain,0.0,0.0
468.,Lee/Kim,Korea,0.0,0.0
469.,Ali/Narain,Guyana,0.0,0.0
470.,Thomson/Thomson,Scotland,0.0,0.0
471.,Ahn/Kim,Korea,0.0,0.0
472.,Kang/Park,Korea,0.0,0.0
473.,Seitzhanova/Nadirbayev,Kazakhstan,0.0,0.0
474.,Hauser/Sommervold,Norway,0.0,0.0
475.,Asanbaeva/Abykeev,Kyrgystan,0.0,0.0
476.,Lee/Kim,Korea,0.0,0.0
477.,Ahrenberg/Saario,Finland,0.0,0.0
478.,Abdulateef/Alkandari,Turkiye,0.0,0.0
479.,Kim/Lee,Korea,0.0,0.0
480.,Leonard/Dacey,Nova Scotia,0.0,0.0
481.,Park/Kim,Korea,0.0,0.0
482.,Caouette/Asselin,Quebec,0.0,0.0
483.,Henwood/Maude,Ontario,0.0,0.0
484.,Hackett/Hackett,Utah,0.0,0.0
485.,Lott/Inglis,Ontario,0.0,0.0
486.,Higdon/Higdon,British Columbia,0.0,0.0
487.,Blackburn/Fortin,Quebec,0.0,0.0
488.,Mitchell/Johnston,Scotland,0.0,0.0
489.,Lo Deserto/Colli,Italy,0.0,0.0
490.,Lee/Brady,Missouri,0.0,0.0
491.,Fisher/Kolomaya,British Columbia,0.0,0.0
492.,Al-Abdulla/Alyafei,Qatar,0.0,0.0
493.,Adamkova/Adamek,Czechia,0.0,0.0
494.,Devaux/Devaux,Switzerland,0.0,0.0
495.,Moberg/Moberg,Sweden,0.0,0.0
496.,Nyboe/Jurlander,Denmark,0.0,0.0
497.,Tsuji/Kageyama,Japan,0.0,0.0
498.,von Gruenigen/von Gruenigen,Switzerland,0.0,0.0
499.,Whitbread/Kiist,Alberta,0.0,0.0
500.,Perreault/Labbe,Quebec,0.0,0.0
501.,Ganbat/Bulgankhuu,Mongolia,0.0,0.0
502.,Auer/Noble,Austria,0.0,0.0
503.,Les/Jones,British Columbia,0.0,0.0
504.,Kim/Yoo,Korea,0.0,0.0
505.,Smith/Small,Ontario,0.0,0.0
506.,Wojtowicz/Guminski,Poland,0.0,0.0
507.,Bush/Philips,Pennsylvania,0.0,0.0
508.,Walsh/Donnelly,Ontario,0.0,0.0
509.,Howatt/Kelly,Prince Edward Island,0.0,0.0
510.,Baudysova/Jurik,Czechia,0.0,0.0
511.,Lindstrom/Lundberg,Finland,0.0,0.0
512.,Hashi/Woods,Nigeria,0.0,0.0
513.,Jo/Cho,Korea,0.0,0.0
514.,Conley/Sepulveda,,0.0,0.0
515.,McNary/Granger,Ohio,0.0,0.0
516.,Shim/Shim,Korea,0.0,0.0
517.,Maskiewich/Robillard,British Columbia,0.0,0.0
518.,Chang/Goldbeck,Denmark,0.0,0.0
