Rank,Team,Location,YTD,TOTAL
1.,Kaldvee/Lill,Estonia,6.2,235.9
2.,Gill/Hewitt,Australia,30.3,220.8
3.,Skaslien/Nedregotten,Norway,0.0,163.5
4.,Peterman/Gallant,Alberta,0.0,160.5
5.,Thiesse/Dropkin,Minnesota,24.8,144.4
6.,Koana/Aoki,Japan,0.0,129.6
7.,Lott/Lott,Manitoba,0.0,126.0
8.,Walker/Muyres,Alberta,0.0,125.0
9.,Matsumura/Tanida,Japan,0.0,121.4
10.,Martin/Laycock,Saskatchewan,0.0,116.4
11.,Jones/Laing,Ontario,0.0,116.3
12.,Craig/Craig,Ontario,0.0,106.3
13.,Perret/Rios,Switzerland,0.0,94.5
14.,Wasylkiw/Konings,Ontario,0.0,93.0
15.,Powers/Saunders,Nova Scotia,0.0,92.5
16.,Adams/Robichaud,New Brunswick,0.0,88.8
17.,Abbes/Harsch,Germany,0.0,79.5
18.,Anderson/Stopera,Minnesota,0.0,78.0
19.,Kim/Seong,Korea,7.5,77.1
20.,Gionest/Desjardins,Quebec,0.0,70.3
21.,Gray-Withers/Pietrangelo,Alberta,18.0,66.1
22.,Walczak/Augustyniak,Poland,0.0,64.5
23.,Ford/Campbell,Ontario,0.0,63.3
24.,Neil/McDonald,Ontario,0.0,62.6
25.,Zelingrova/Chabicovsky,Czechia,0.0,62.1
26.,Tremblay/Lanoue,Quebec,0.0,60.4
27.,Gagne/Morissette,Quebec,0.0,53.0
28.,Weeks/Steep,Ontario,0.0,52.9
29.,Kjaerland/Braenden,Norway,0.0,51.2
30.,Bouchard/Charest,Quebec,0.0,50.4
31.,Westman/Ahlberg,Sweden,0.0,50.3
32.,Papley/Van Amsterdam,Alberta,0.0,49.4
33.,Brunton/Forget,Ontario,0.0,47.5
34.,Immonen/Sipila,Finland,0.0,46.1
35.,Spruit/Spruit,Ontario,0.0,43.0
36.,Arbuckle/Macdonell,Manitoba,2.7,40.6
37.,Paulova/Paul,Czechia,0.0,39.8
38.,Mackenzie/Middleton,British Columbia,7.2,39.3
39.,Smith/Niepage,Ontario,7.2,36.6
40.,Springer/Springer,Saskatchewan,0.0,36.0
41.,Moores/Wheeler,Colorado,0.0,33.7
42.,Just/Cherpin,Saskatchewan,0.0,32.9
43.,Otaegi/Unanue,Spain,0.0,32.3
44.,Fellmann/Kovalchuk,Quebec,0.0,32.0
45.,Laplante/Gibeau,Quebec,0.0,31.4
46.,Tiuliakova/Totzek,Germany,0.0,31.0
47.,Bailey/Sipura,Ontario,0.0,30.4
48.,Maheux/Maheux,Quebec,0.0,30.3
49.,Kim/Jeong,Korea,30.0,30.0
50.,Zhang/Wang,China,0.0,29.8
51.,Woo/Wenzek,British Columbia,0.0,28.5
52.,Parmiter/Burgess,New Brunswick,0.0,28.1
53.,Schoell/Sutor,Germany,0.0,27.7
54.,Schwaller/Schwaller,Switzerland,4.1,27.4
55.,Nathan/Nathan,Ontario,0.0,26.5
56.,Gaidule/Buncis,Latvia,0.0,26.3
57.,Roach/Gilbert,Ontario,0.0,23.8
58.,Burghout/Thompson,Ontario,0.0,22.9
59.,Kim/Yoo,Korea,22.0,22.0
60.,Weldon/Franey,Colorado,0.0,21.8
61.,Harris/Chester,British Columbia,0.0,21.6
62.,Sanscartier/Caron,Quebec,0.0,21.5
63.,Cinnamon/Tao,Alberta,1.8,21.4
64.,Ford/Krowchuk,Ontario,0.0,21.2
65.,Ouellet/Rousseau,Quebec,0.0,19.3
66.,Lee/Kim,Korea,18.0,18.0
67.,Sengul/Cakir,Turkiye,0.0,16.4
68.,Cottenoir/Martel,Quebec,0.0,16.3
69.,Kim/Jeong,Korea,16.0,16.0
70.,Kiemele/Singer,Ontario,0.0,15.6
71.,Scalesse/Pimpini,Italy,0.0,15.0
72.,Mallett/Jackson,Ontario,2.7,14.9
73.,Neary/Hancock,Newfoundland / Labrador,7.2,14.7
74.,Ryhorchuk/Peterson,Alberta,10.2,14.5
75.,Heggestad/Heggestad,Ontario,0.0,14.3
76.,Butler/Butler,Ontario,0.0,14.1
77.,Burgess/Burgess,New Brunswick,0.0,14.1
78.,Mulville/Hale,Ontario,0.0,13.5
79.,Cheal/Cheal,Quebec,0.0,13.5
80.,Raniseth/Crough,Alberta,1.8,13.4
81.,Cave/King,Ontario,13.2,13.2
82.,Tanaka/Sato,Japan,4.4,12.3
83.,Burgess/Morin,Alberta,10.2,12.1
84.,Kim/Lee,Korea,12.0,12.0
85.,Park/Kim,Korea,12.0,12.0
86.,Kim/Kim,Korea,12.0,12.0
87.,Shim/Park,Korea,12.0,12.0
88.,Westhagen/Panoussi,Australia,11.6,11.6
89.,Lang/Lang,Saskatchewan,0.0,11.4
90.,Podoll/Parry,North Dakota,0.0,11.3
91.,White/White,Prince Edward Island,0.0,11.3
92.,Ueno/Yamaguchi,Japan,6.0,11.3
93.,Wynter/Sallaj,New Brunswick,1.8,11.1
94.,Kreviazuk/Mathers,Ontario,0.0,10.6
95.,Kaare/Padama,Estonia,0.0,10.5
96.,Senneker/Visnich,Michigan,0.0,10.2
97.,Scebbi/Scebbi,Ohio,0.0,10.1
98.,McGillivray/Cowan,British Columbia,0.0,10.1
99.,Beaulieu/Pelletier,Quebec,0.0,10.1
100.,Lamontagne/LaMontagne,Saskatchewan,0.0,9.8
101.,Richards/Davies,Alberta,7.2,9.6
102.,Cihlarova/Macek,Czechia,0.0,9.6
103.,Millikin/Millikin,Australia,9.5,9.5
104.,Holt/Brenden,North Dakota,0.0,9.4
105.,Wendling/Paral,Wisconsin,0.0,9.4
106.,Lee/Kim,Korea,9.0,9.0
107.,Billo/Martin,Quebec,0.0,9.0
108.,Hussain/Husain,Guyana,0.0,8.8
109.,Johns/Johns,Australia,8.4,8.4
110.,Seol/Kim,Korea,6.0,7.9
111.,Robertson/Robertson,Ontario,0.0,7.5
112.,Feldkamp/Villard,Ontario,0.0,7.5
113.,Armstrong/Woods,Ontario,0.0,7.5
114.,Kononenko/Shchur,Ukraine,0.0,7.5
115.,Wheatcroft/Naugler,Alberta,1.8,7.4
116.,Yarmuch/Sawiak,Alberta,1.8,7.4
117.,Kalk/MacAlpine,Alberta,0.0,7.3
118.,Funaki/Kamada,Japan,3.2,7.1
119.,Turbow/Kot,Colorado,0.0,6.8
120.,Paquette/Daoust,Northern Ontario,0.0,6.7
121.,Chou/Liu,Chinese Taipei,0.0,6.6
122.,Kraft/Kraft,North Dakota,0.0,6.4
123.,Hagenbuch/Laufer,Illinois,0.0,6.4
124.,Dudt/Dudt,Pennsylvania,0.0,6.4
125.,Chao/Fowler,Illinois,0.0,6.0
126.,Grassie/Trembath,Manitoba,0.0,6.0
127.,Trembath/Grassie,Manitoba,0.0,6.0
128.,Bomas/Gosgens,Netherlands,0.0,6.0
129.,Yang/Lee,Korea,6.0,6.0
130.,Park/Jeon,Korea,6.0,6.0
131.,Hung/Yan,Hong Kong,0.0,6.0
132.,Ostrowski/Nickel,Minnesota,0.0,5.9
133.,Damen/Van Amsterdam,Alberta,0.0,5.7
134.,Kang/Lee,Korea,4.5,5.6
135.,Workin/Workin,North Dakota,0.0,5.4
136.,Jensen/Meister,British Columbia,0.0,5.3
137.,Meister/Jensen,British Columbia,0.0,5.3
138.,Mayra/Kirby,Michigan,0.0,5.3
139.,Johnston/Johnston,New Brunswick,0.0,5.1
140.,Munroe/Leong,Alberta,0.0,5.1
141.,Leong/Munroe,Alberta,0.0,5.1
142.,Headley/Headley,Ontario,0.0,5.1
143.,Matsuda/Matsuda,Japan,3.6,4.9
144.,Fountain/Fountain,Colorado,0.0,4.5
145.,Kim/Park,Korea,4.5,4.5
146.,Kim/Park,Korea,4.5,4.5
147.,Cull/Garand,Quebec,0.0,4.5
148.,Bang/Kim,Korea,4.5,4.5
149.,Hwang/Park,Korea,4.5,4.5
150.,Gourianova/Vidaurrazaga,Massachusetts,0.0,4.3
151.,Stella/Carle,Colorado,0.0,3.9
152.,Roy/Sonier,Quebec,0.0,3.9
153.,Tanguay/Charbonneau,Quebec,0.0,3.8
154.,Pohlod/Fenton,British Columbia,0.0,3.8
155.,Marchand/Charbonneau,Quebec,0.0,3.7
156.,Hueppi/Weiss,Switzerland,0.0,3.6
157.,Bookhout/Wiza,Wisconsin,0.0,3.6
158.,Farwell/Grabow,Colorado,0.0,3.6
159.,Barclay/Hanson,New Brunswick,0.0,3.4
160.,Myers/Lerner,Illinois,0.0,3.4
161.,Kawleski/Kauffman,North Dakota,0.0,3.4
162.,Robins/Francey,Australia,3.2,3.2
163.,Gallagher/Gagnon,Australia,3.2,3.2
164.,Pifer/Pifer,North Carolina,0.0,3.1
165.,Moskalenko/Suhak,Ukraine,0.0,3.0
166.,Ha/Kim,Korea,3.0,3.0
167.,Lee/Cho,Korea,3.0,3.0
168.,Yachiw-Omelian/Raymond,Saskatchewan,0.0,3.0
169.,Wark/Richard,British Columbia,0.0,2.9
170.,Rykove/Rykov,Lithuania,0.0,2.8
171.,Bush/Philips,Pennsylvania,0.0,2.8
172.,Weddro/Andre,Estonia,0.0,2.7
173.,Cottrill/Cottrill,Ontario,0.0,2.6
174.,Sherry/Sherry,Illinois,0.0,2.6
175.,Morissette/Hudon,Quebec,0.0,2.4
176.,Fortin/Descoteaux,Quebec,0.0,2.4
177.,Serra/Tompkins,Mexico,0.0,2.3
178.,Danahey/Allain,Colorado,0.0,2.1
179.,Jackson/Montgomery,Ontario,0.0,2.1
180.,Coleman/Robertson,California,0.0,2.1
181.,Suzuki/Niino,Japan,0.6,1.9
182.,Henwood/Maude,Ontario,0.0,1.9
183.,Tracy/Riggs,New Brunswick,0.0,1.9
184.,Kenney/Scimia,Connecticut,0.0,1.9
185.,Campbell/Carr,New Brunswick,1.8,1.8
186.,Watson/Beland,New Brunswick,1.8,1.8
187.,Ideson/Henry,Ontario,1.8,1.8
188.,Miura/Kudo,Japan,0.9,1.7
189.,Carlson/Carlson,Wisconsin,0.0,1.7
190.,Rugg/Gamble,Saskatchewan,0.0,1.7
191.,Patel/Raju,India,0.0,1.6
192.,Sobering/Sobering,Colorado,0.0,1.5
193.,Bradshaw/Kizlyk,Colorado,0.0,1.5
194.,Hackett/Hackett,Alabama,0.0,1.5
195.,Kim/Kwon,Korea,1.5,1.5
196.,Thurston/Lannoye,Wisconsin,0.0,1.5
197.,Silversides/Tessier,Saskatchewan,0.0,1.5
198.,Leschinsky/Oblander,Ohio,0.0,1.5
199.,Kim/Park,Korea,1.5,1.5
200.,Potter/Shimko,Ohio,0.0,1.5
201.,Chaudhari/Anthay,India,0.0,1.2
202.,Chen/Chen,Ontario,0.0,1.1
203.,Frysz/Pasierbek,Poland,0.0,1.1
204.,Paquette/Hunt,Northern Ontario,0.0,1.1
205.,Triolo/Sanders,Washington,0.0,0.9
206.,Bowman/Bowman,Northern Ontario,0.0,0.9
207.,Benson/Jackson,Michigan,0.0,0.9
208.,Johnston/Harrison,Ontario,0.0,0.9
209.,Takeda/Takeda,Japan,0.9,0.9
210.,Blackburn/Fortin,Quebec,0.0,0.8
211.,Dunstone/Freshwater,Australia,0.8,0.8
212.,McIntosh-Phillips/Heskett,Australia,0.8,0.8
213.,Nathan/Bence,Australia,0.8,0.8
214.,Foley/Patterson,Australia,0.8,0.8
215.,Powell/Collins,Australia,0.8,0.8
216.,Allison/Allison,Missouri,0.0,0.8
217.,Hamilton/Peterson,Ohio,0.0,0.8
218.,Ashton/Ede,Saskatchewan,0.0,0.8
219.,Ingram/Tenetuik,Saskatchewan,0.0,0.8
220.,Hoag/Gordon,Saskatchewan,0.0,0.8
221.,Stewart/Axelsson,Illinois,0.0,0.8
222.,Yuki/Ohara,Japan,0.6,0.6
223.,Nakamura/Michitani,Japan,0.6,0.6
224.,Biesecker/Mansell,Colorado,0.0,0.6
225.,Thornborough/Larence,British Columbia,0.0,0.4
226.,Lee/Barclay,Massachusetts,0.0,0.4
227.,Williams/Straub,Tennessee,0.0,0.4
228.,Wood/Betts,Colorado,0.0,0.4
229.,Roy/Roy,Quebec,0.0,0.4
230.,Simpson/Derksen,Saskatchewan,0.0,0.4
231.,Caron/d'Amboise,Quebec,0.0,0.4
232.,Artemova/Trevisiol,Germany,0.0,0.4
