Rank,Team,Location,YTD,TOTAL
106.,Shim/Park,Korea,12.0,12.0
107.,Park/Kim,Korea,12.0,12.0
108.,Kim/Lee,Korea,12.0,12.0
109.,Holt/Brenden,North Dakota,6.3,12.0
110.,Westhagen/Panoussi,Australia,11.6,11.6
111.,Beaulieu/Pelletier,Quebec,5.4,11.5
112.,Blackburn/Fortin,Quebec,10.5,11.0
113.,Campbell/Carr,New Brunswick,10.8,10.8
114.,Cheal/Cheal,Quebec,2.3,10.4
115.,Dudt/Dudt,Pennsylvania,6.6,10.4
116.,Munroe/Leong,Alberta,7.2,10.3
117.,Leong/Munroe,Alberta,7.2,10.3
118.,Shipmaker/Shinde,Ontario,8.8,10.1
119.,Ideson/Henry,Ontario,9.9,9.9
120.,Scebbi/Scebbi,Ohio,3.7,9.8
121.,Kononenko/Shchur,Ukraine,5.3,9.8
122.,Loken/Tanaka,British Columbia,9.6,9.6
123.,Fortin/Descoteaux,Quebec,8.1,9.6
124.,Millikin/Millikin,Australia,9.5,9.5
125.,Kiemele/Singer,Ontario,0.0,9.4
126.,Cull/Garand,Quebec,6.6,9.3
127.,Cihlarova/Macek,Czechia,3.5,9.2
128.,Jensen/Meister,British Columbia,6.0,9.2
129.,Meister/Jensen,British Columbia,6.0,9.2
130.,Tanaka/Sato,Japan,4.4,9.1
131.,Turbow/Kot,Colorado,5.0,9.1
132.,Lee/Kim,Korea,9.0,9.0
133.,Raniseth/Crough,Alberta,1.8,8.8
134.,Heggestad/Heggestad,Ontario,0.0,8.6
135.,Burgess/Burgess,New Brunswick,0.0,8.4
136.,Johns/Johns,Australia,8.4,8.4
137.,Mulville/Hale,Ontario,0.0,8.1
138.,Klimova/Klima,Czechia,8.1,8.1
139.,Rozon/Champ,Ontario,7.8,7.8
140.,Wheatcroft/Naugler,Alberta,4.3,7.7
141.,Billo/Martin,Quebec,2.3,7.7
142.,White/White,Prince Edward Island,0.9,7.7
143.,Paquette/Daoust,Northern Ontario,3.4,7.4
144.,Wendling/Paral,Wisconsin,1.7,7.4
145.,Stevens/Weagle,Nova Scotia,7.2,7.2
146.,Forsythe/Stewart,New Brunswick,7.1,7.1
147.,Seol/Kim,Korea,6.0,7.1
148.,Kraft/Kraft,North Dakota,3.3,7.1
149.,Lang/Lang,Saskatchewan,0.0,6.9
150.,Feldkamp/Villard,Ontario,2.0,6.5
151.,Chao/Fowler,Illinois,2.8,6.4
152.,Hueppi/Weiss,Switzerland,4.2,6.3
153.,Kaare/Padama,Estonia,0.0,6.3
154.,Hartwell/Borkovic,Alberta,6.1,6.1
155.,Yang/Lee,Korea,6.0,6.0
156.,Park/Jeon,Korea,6.0,6.0
157.,Neron/Ferland,Quebec,6.0,6.0
158.,Joo/Karasz,Hungary,2.7,6.0
159.,Bomas/Gosgens,Netherlands,2.1,5.7
160.,Kalk/MacAlpine,Alberta,1.2,5.6
161.,Funaki/Kamada,Japan,3.2,5.6
162.,MacNutt/Abraham,Nova Scotia,5.5,5.5
163.,McKenzie/Dunlop,Manitoba,5.5,5.5
164.,Stella/Carle,Colorado,3.2,5.5
165.,Bookhout/Wiza,Wisconsin,3.2,5.3
166.,Hussain/Husain,Guyana,0.0,5.3
167.,Headley/Headley,Ontario,2.2,5.2
168.,Kang/Lee,Korea,4.5,5.2
169.,Rugg/Gamble,Saskatchewan,4.0,5.0
170.,Rykove/Rykov,Lithuania,3.0,4.7
171.,Damen/Van Amsterdam,Alberta,1.2,4.7
172.,Thurston/Lannoye,Wisconsin,3.8,4.7
173.,Ingram/Tenetuik,Saskatchewan,4.1,4.5
174.,Coleman/Robertson,California,3.3,4.5
175.,Hwang/Park,Korea,4.5,4.5
176.,Bang/Kim,Korea,4.5,4.5
177.,Kim/Park,Korea,4.5,4.5
178.,Armstrong/Woods,Ontario,0.0,4.5
179.,Kim/Park,Korea,4.5,4.5
180.,Wood/Betts,Colorado,4.2,4.4
181.,Matsuda/Matsuda,Japan,3.6,4.4
182.,Fountain/Fountain,Colorado,1.7,4.4
183.,Sobering/Sobering,Colorado,3.3,4.2
184.,Wong/Duncan-Wu,British Columbia,4.2,4.2
185.,Mayra/Kirby,Michigan,1.0,4.1
186.,DiBaggio/Mann,Ohio,0.0,4.1
187.,Workin/Workin,North Dakota,0.8,4.1
188.,Chou/Liu,Chinese Taipei,0.0,3.9
189.,Moore/Purcell,Nova Scotia,3.9,3.9
190.,Fitzgerald/McPherson,Nova Scotia,3.9,3.9
191.,Henwood/Maude,Ontario,2.7,3.9
192.,Farwell/Grabow,Colorado,1.7,3.8
193.,Hoag/Gordon,Saskatchewan,3.3,3.8
194.,Stewart/Axelsson,Illinois,3.3,3.8
195.,Sherry/Sherry,Illinois,2.0,3.6
196.,Comeau/Smeltzer,New Brunswick,3.6,3.6
197.,Hung/Yan,Hong Kong,0.0,3.6
198.,Bradshaw/Kizlyk,Colorado,2.6,3.5
199.,Serra/Tompkins,Mexico,2.0,3.4
200.,Ashton/Gira,Saskatchewan,2.9,3.3
201.,Pohlod/Fenton,British Columbia,1.1,3.3
202.,Robins/Francey,Australia,3.2,3.2
203.,Gallagher/Gagnon,Australia,3.2,3.2
204.,Lee/Cho,Korea,3.0,3.0
205.,Ha/Kim,Korea,3.0,3.0
206.,Devaux/Devaux,Switzerland,3.0,3.0
207.,Kenney/Scimia,Connecticut,1.7,2.8
208.,Gourianova/Vidaurrazaga,Massachusetts,0.0,2.6
209.,Cottrill/Cottrill,Ontario,1.0,2.6
210.,Masse/Doston,Quebec,2.3,2.6
211.,Duncan/Keenan,Alberta,2.5,2.5
212.,Pearcey/Elgie,Ontario,2.5,2.5
213.,Hopson/Tippett,Ontario,2.5,2.5
214.,Cummings/Hoffard,British Columbia,2.4,2.4
215.,Roy/Sonier,Quebec,0.0,2.4
216.,Bonache/Betts,California,2.1,2.3
217.,Simard/Villeneuve,Quebec,2.3,2.3
218.,Hoffmann/Dryburgh,Switzerland,2.1,2.1
219.,Adamkova/Adamek,Czechia,2.1,2.1
220.,Moskalenko/Suhak,Ukraine,0.3,2.1
221.,Barclay/Hanson,New Brunswick,0.0,2.0
222.,Myers/Lerner,Illinois,0.0,2.0
223.,Kawleski/Kauffman,North Dakota,0.0,2.0
224.,Biesecker/Mansell,Colorado,1.7,2.0
225.,Zuercher/Probst,Switzerland,1.9,1.9
226.,Forestell/Forestell,New Brunswick,1.9,1.9
227.,Pifer/Pifer,North Carolina,0.0,1.9
228.,Yachiw-Omelian/Raymond,Saskatchewan,0.0,1.8
229.,Deschene/Deschene,Northern Ontario,1.7,1.7
230.,Hari/Hari,Northern Ontario,1.7,1.7
231.,Wark/Richard,British Columbia,0.0,1.7
232.,Danahey/Allain,Colorado,0.4,1.7
233.,Bush/Philips,Pennsylvania,0.0,1.7
234.,Weddro/Andre,Estonia,0.0,1.6
235.,Gale Seixeiro/Seixeiro,British Columbia,0.0,1.6
236.,Chen/Chen,Ontario,0.9,1.5
237.,Kim/Kwon,Korea,1.5,1.5
238.,Kim/Park,Korea,1.5,1.5
239.,Moriarty/Dexter,Nova Scotia,1.4,1.4
240.,Miura/Kudo,Japan,0.9,1.4
241.,Suzuki/Niino,Japan,0.6,1.4
242.,Goodin/Stanley,New Brunswick,1.4,1.4
243.,Patel/Raju,India,0.4,1.4
244.,Dyderska/Telak,Poland,1.4,1.4
245.,Udvardi-Palancsa/Tatar,Hungary,1.4,1.4
246.,Silversides/Tessier,Saskatchewan,0.4,1.3
247.,Benson/Jackson,Michigan,0.8,1.3
248.,Jackson/Montgomery,Ontario,0.0,1.2
249.,Suter/Raju,British Columbia,0.4,1.1
250.,Theriault/Beland,Quebec,0.7,1.1
251.,Roy/Roy,Quebec,0.8,1.1
252.,Fitzgibbon/McKenzie,British Columbia,1.1,1.1
253.,Bowles/Wu,British Columbia,1.1,1.1
254.,Carlson/Carlson,Wisconsin,0.0,1.0
255.,Schroeder/Hoppe,Wisconsin,1.0,1.0
256.,Jagger/Morris,Ontario,1.0,1.0
257.,Fitzgerald/McCurdy,Nova Scotia,1.0,1.0
258.,Mitchell/Jeffrey,Nova Scotia,1.0,1.0
259.,Frysz/Pasierbek,Poland,0.3,0.9
260.,Takeda/Takeda,Japan,0.9,0.9
261.,Leschinsky/Oblander,Ohio,0.0,0.9
262.,Hackett/Hackett,Alabama,0.0,0.9
263.,Potter/Shimko,Ohio,0.0,0.9
264.,McCarthy/Heys,Ontario,0.9,0.9
265.,Powell/Collins,Australia,0.8,0.8
266.,McIntosh-Phillips/Heskett,Australia,0.8,0.8
267.,Nathan/Bence,Australia,0.8,0.8
268.,Foley/Patterson,Australia,0.8,0.8
269.,Dunstone/Freshwater,Australia,0.8,0.8
270.,Chaudhari/Anthay,India,0.0,0.7
271.,Hebert/Gravel,Quebec,0.7,0.7
272.,Paquette/Hunt,Northern Ontario,0.0,0.7
273.,Bartel/Batt,British Columbia,0.6,0.6
274.,Montgomery/Maxwell,British Columbia,0.6,0.6
275.,Nakamura/Michitani,Japan,0.6,0.6
276.,Yuki/Ohara,Japan,0.6,0.6
277.,Orokocka/Horacek,Slovakia,0.0,0.6
278.,Bowman/Bowman,Northern Ontario,0.0,0.6
279.,Triolo/Sanders,Washington,0.0,0.6
280.,Gaum/Miller,Illinois,0.6,0.6
281.,Johnston/Harrison,Ontario,0.0,0.6
282.,Pfluegler/Hofer,Austria,0.5,0.5
283.,Horakova/Horak,Czechia,0.5,0.5
284.,Ponzio/Picard,Minnesota,0.4,0.5
285.,Artemova/Trevisiol,Germany,0.3,0.5
286.,Allison/Allison,Missouri,0.0,0.5
287.,Hamilton/Peterson,Ohio,0.0,0.5
288.,Augustin/Karg,Austria,0.3,0.4
289.,Williams/Straub,Tennessee,0.2,0.4
290.,Grzelka/Grzelka,Poland,0.4,0.4
291.,Visser/Visser,Illinois,0.4,0.4
292.,Neznalova/Neznal,Czechia,0.0,0.3
293.,Mori/Abe,Japan,0.3,0.3
294.,Hoess/Neumayr,Austria,0.3,0.3
295.,Pathy-Dencso/Szabo,Hungary,0.3,0.3
296.,Pfuegler/Resch,Austria,0.3,0.3
297.,Thornborough/Larence,British Columbia,0.0,0.2
298.,Lee/Barclay,Massachusetts,0.0,0.2
299.,Caron/d'Amboise,Quebec,0.0,0.2
300.,Simpson/Derksen,Saskatchewan,0.0,0.2
301.,Carlson/Hill,Alabama,0.0,0.2
302.,Bassiri/Kadlec,Wisconsin,0.0,0.2
303.,Meyer/Meyer,Illinois,0.2,0.2
304.,Moran/Larson,Illinois,0.2,0.2
305.,Tellier/Winters,Ontario,0.0,0.2
306.,Hruzova/Havlena,Czechia,0.0,0.2
307.,Girard-Cote/Bouchard-Cote,Quebec,0.0,0.2
308.,Hashi/Woods,Nigeria,0.0,0.1
309.,Jones/Imes,Ohio,0.0,0.1
310.,Ross/Rettinger,Ontario,0.0,0.0
311.,Lopez/Stafford,Ohio,0.0,0.0
312.,McFadden/Nogueira,Ontario,0.0,0.0
313.,King/King,Northwest Territories,0.0,0.0
314.,Bushmakina/Gaudin,France,0.0,0.0
315.,Wadwell/Clarke,British Columbia,0.0,0.0
316.,Park/Choi,Korea,0.0,0.0
317.,Comeau/Hebert,Quebec,0.0,0.0
318.,Soltermann/Luethold,Switzerland,0.0,0.0
319.,Oh/Yoon,Korea,0.0,0.0
320.,Higdon/Higdon,British Columbia,0.0,0.0
321.,Leonard/Dacey,Nova Scotia,0.0,0.0
322.,McClelland/Rowley,Ontario,0.0,0.0
323.,Brittain/Moretto,Ontario,0.0,0.0
324.,Remeshylo/Derksen,Saskatchewan,0.0,0.0
325.,Cuzela/Horvat,Croatia,0.0,0.0
326.,Mellish/Mengers,Ontario,0.0,0.0
327.,Byers/Fenech,Ontario,0.0,0.0
328.,Desrosiers/Briggs,Ontario,0.0,0.0
329.,Villiard/Carignan,Quebec,0.0,0.0
330.,Jones/Jones,Ontario,0.0,0.0
331.,Sakurai/Iwasaki,Japan,0.0,0.0
332.,Walsh/Donnelly,Ontario,0.0,0.0
333.,Shin/Jeon,Korea,0.0,0.0
334.,Forster/Forster,Ontario,0.0,0.0
335.,Hidber/Lee,British Columbia,0.0,0.0
336.,Katz/Katz,Utah,0.0,0.0
337.,Comeau/Andrew,New Brunswick,0.0,0.0
338.,Palmer/Steinhilber,Ohio,0.0,0.0
339.,Sorenson/Sorenson,Ohio,0.0,0.0
340.,Ladouceur/Ladouceur,Saskatchewan,0.0,0.0
341.,Loughlin/Koch,Illinois,0.0,0.0
342.,McGinn/McGinn,New Brunswick,0.0,0.0
343.,McKinnon/Rettinger,Ontario,0.0,0.0
344.,Long/Hammer,Indiana,0.0,0.0
345.,Yoshino/Ohta,Japan,0.0,0.0
346.,Jackson/Wolter,Michigan,0.0,0.0
347.,Langham/Mechenbier,Colorado,0.0,0.0
348.,Lovitt/Leung,Ontario,0.0,0.0
349.,Girardin/Jean-Loup,France,0.0,0.0
350.,Taylor-Hunt/Jaeger,British Columbia,0.0,0.0
351.,McDonald/Feldman Jr,Arizona,0.0,0.0
352.,Riecke/Metty,Michigan,0.0,0.0
353.,Dangaran/Berardo,Ohio,0.0,0.0
354.,Ash/Loyns,Saskatchewan,0.0,0.0
