Rank,Team,Location,YTD,TOTAL
71.,Marchand/Charbonneau,Quebec,12.8,12.8
72.,Udvardi-Palancsa/Tatar,Hungary,12.6,12.6
73.,Loken/Tanaka,British Columbia,12.6,12.6
74.,Bouchard/Charest,Quebec,12.4,12.4
75.,Brunton/Forget,Ontario,12.0,12.0
76.,Kim/Lee,Korea,12.0,12.0
77.,Shim/Park,Korea,12.0,12.0
78.,Kim/Kim,Korea,12.0,12.0
79.,Park/Kim,Korea,12.0,12.0
80.,Coleman/Robertson,California,12.0,12.0
81.,Burghout/Thompson,Ontario,11.8,11.8
82.,Wynter/Sallaj,New Brunswick,11.4,11.4
83.,Campbell/Carr,New Brunswick,11.1,11.1
84.,Ford/Krowchuk,Ontario,11.0,11.0
85.,Walker/Muyres,Alberta,10.8,10.8
86.,Blackburn/Fortin,Quebec,10.3,10.3
87.,Blackburn/Fortin,Quebec,10.3,10.3
88.,Weldon/Franey,Colorado,10.1,10.1
89.,Ryhorchuk/Peterson,Alberta,10.1,10.1
90.,Ostrowski/Nickel,Minnesota,10.0,10.0
91.,Ueno/Yamaguchi,Japan,10.0,10.0
92.,Hueppi/Weiss,Switzerland,10.0,10.0
93.,Remeshylo/Derksen,Saskatchewan,9.7,9.7
94.,Holtermann/Holtermann,Denmark,9.6,9.6
95.,Dudt/Dudt,Pennsylvania,9.4,9.4
96.,Cull/Garand,Quebec,9.2,9.2
97.,Arbuckle/Macdonell,Manitoba,9.2,9.2
98.,Cottenoir/Martel,Quebec,9.2,9.2
99.,Tonoli/Hoekman,Netherlands,9.1,9.1
100.,Ouellet/Rousseau,Quebec,9.1,9.1
101.,Lee/Kim,Korea,9.0,9.0
102.,Johnston/Johnston,New Brunswick,9.0,9.0
103.,Podoll/Parry,North Dakota,8.9,8.9
104.,Tanguay/Charbonneau,Quebec,8.9,8.9
105.,Neary/Hancock,Newfoundland / Labrador,8.8,8.8
106.,Gagne/Morissette,Quebec,8.6,8.6
107.,Richards/Davies,Alberta,8.6,8.6
108.,Burgess/Morin,Alberta,8.4,8.4
109.,Otaegi/Unanue,Spain,8.3,8.3
110.,Kiemele/Singer,Ontario,8.3,8.3
111.,Bomas/Gosgens,Netherlands,8.2,8.2
112.,Springer/Springer,Saskatchewan,8.0,8.0
113.,Scebbi/Scebbi,Ohio,7.9,7.9
114.,Meister/Jensen,British Columbia,7.7,7.7
115.,Jensen/Meister,British Columbia,7.7,7.7
116.,Holt/Brenden,North Dakota,7.6,7.6
117.,Leong/Munroe,Alberta,7.6,7.6
118.,Cihlarova/Macek,Czechia,7.6,7.6
119.,Munroe/Leong,Alberta,7.6,7.6
120.,Kim/Seong,Korea,7.5,7.5
121.,Powers/Saunders,Nova Scotia,7.5,7.5
122.,Wright/Sinclair,Ontario,7.4,7.4
123.,Wiseman/Smith,Newfoundland / Labrador,7.4,7.4
124.,Matulova/Moravcik,Slovakia,7.4,7.4
125.,Lamontagne/LaMontagne,Saskatchewan,7.3,7.3
126.,Papley/Van Amsterdam,Alberta,7.2,7.2
127.,Tracy/Riggs,New Brunswick,7.1,7.1
128.,Robertson/Robertson,Ontario,7.1,7.1
129.,Barbosa/Jewell,Ontario,7.1,7.1
130.,Trembath/Grassie,Manitoba,7.0,7.0
131.,Grassie/Trembath,Manitoba,7.0,7.0
132.,Kraft/Kraft,North Dakota,6.7,6.7
133.,Roach/Gilbert,Ontario,6.2,6.2
134.,Thunman/Granbom,Sweden,6.2,6.2
135.,Yang/Lee,Korea,6.0,6.0
136.,Park/Jeon,Korea,6.0,6.0
137.,Morissette/Hudon,Quebec,6.0,6.0
138.,Seol/Kim,Korea,6.0,6.0
139.,Yarmuch/Sawiak,Alberta,5.9,5.9
140.,Henwood/Maude,Ontario,5.8,5.8
141.,Hausstatter/Svorkmo-Lundberg,Norway,5.8,5.8
142.,Westhagen/Panoussi,Australia,5.8,5.8
143.,Chao/Fowler,Illinois,5.6,5.6
144.,McGillivray/Cowan,British Columbia,5.5,5.5
145.,Garcia Revuelto/Shaw,Spain,5.4,5.4
146.,Shaw/Garcia Revuelto,Spain,5.4,5.4
147.,Chou/Liu,Chinese Taipei,5.2,5.2
148.,Paulova/Paul,Czechia,5.0,5.0
149.,Serra/Tompkins,Mexico,5.0,5.0
150.,Ideson/Henry,Ontario,5.0,5.0
151.,Shipmaker/Shinde,Ontario,4.9,4.9
152.,Weddro/Andre,Estonia,4.7,4.7
153.,Millikin/Millikin,Australia,4.7,4.7
154.,Joo/Karasz,Hungary,4.6,4.6
155.,Bang/Kim,Korea,4.5,4.5
156.,Kang/Lee,Korea,4.5,4.5
157.,Kim/Park,Korea,4.5,4.5
158.,Hwang/Park,Korea,4.5,4.5
159.,Kim/Park,Korea,4.5,4.5
160.,Forsythe/Stewart,New Brunswick,4.5,4.5
161.,Nilsson/Olofsson,Sweden,4.4,4.4
162.,MacNutt/Abraham,Nova Scotia,4.3,4.3
163.,Rozon/Champ,Ontario,4.3,4.3
164.,Fellmann/Kovalchuk,Quebec,4.3,4.3
165.,Mayra/Kirby,Michigan,4.2,4.2
166.,Johns/Johns,Australia,4.2,4.2
167.,Paquette/Daoust,Northern Ontario,4.1,4.1
168.,Fortin/Descoteaux,Quebec,4.1,4.1
169.,Nedohin/Nedohin,Alberta,4.1,4.1
170.,Rykove/Rykov,Lithuania,4.0,4.0
171.,Hopson/Tippett,Ontario,3.9,3.9
172.,Madisson/Kukner,Estonia,3.9,3.9
173.,Stevens/Weagle,Nova Scotia,3.8,3.8
174.,Mackenzie/Middleton,British Columbia,3.6,3.6
175.,Pohlod/Fenton,British Columbia,3.6,3.6
176.,Comeau/Smeltzer,New Brunswick,3.5,3.5
177.,Just/Cherpin,Saskatchewan,3.4,3.4
178.,Moore/Purcell,Nova Scotia,3.4,3.4
179.,Kreviazuk/Mathers,Ontario,3.3,3.3
180.,Hartwell/Borkovic,Alberta,3.3,3.3
181.,Sobering/Sobering,Colorado,3.3,3.3
182.,Lang/Lang,Saskatchewan,3.2,3.2
183.,Barron/Paradis,Ireland,3.2,3.2
184.,Wendling/Paral,Wisconsin,3.0,3.0
185.,Pifer/Pifer,North Carolina,3.0,3.0
186.,Neron/Ferland,Quebec,3.0,3.0
187.,Hollands/Grabow,North Dakota,3.0,3.0
188.,Ha/Kim,Korea,3.0,3.0
189.,Lee/Cho,Korea,3.0,3.0
190.,Chen/Chen,Ontario,3.0,3.0
191.,Ratte/Ratte,Quebec,3.0,3.0
192.,Girard/Begin,Quebec,3.0,3.0
193.,Hussain/Husain,Guyana,3.0,3.0
194.,Wheatcroft/Naugler,Alberta,2.9,2.9
195.,Ingram/Tenetuik,Saskatchewan,2.9,2.9
196.,Bonache/Betts,California,2.8,2.8
197.,Wood/Betts,Colorado,2.8,2.8
198.,McKenzie/Dunlop,Manitoba,2.8,2.8
199.,Kalk/MacAlpine,Alberta,2.7,2.7
200.,Beaulieu/Pelletier,Quebec,2.7,2.7
201.,Pekowitz/Strack,Minnesota,2.7,2.7
202.,Kononenko/Shchur,Ukraine,2.6,2.6
203.,Thurston/Lannoye,Wisconsin,2.6,2.6
204.,Christianson/Mosher,Nova Scotia,2.6,2.6
205.,Bowman/Bowman,Northern Ontario,2.6,2.6
206.,Dubberstein/Malvar,Philippines,2.6,2.6
207.,Harris/Chester,British Columbia,2.6,2.6
208.,Bookhout/Wiza,Wisconsin,2.5,2.5
209.,Turbow/Kot,Colorado,2.5,2.5
210.,Wood/Snow,Saskatchewan,2.5,2.5
211.,Billo/Martin,Quebec,2.4,2.4
212.,Stopera/Guentzel,Minnesota,2.4,2.4
213.,Kim/Fernholz,North Carolina,2.3,2.3
214.,Fernholz/Kim,North Carolina,2.3,2.3
215.,Scheel/McMullin,North Dakota,2.3,2.3
216.,Hung/Yan,Hong Kong,2.3,2.3
217.,Tanaka/Sato,Japan,2.2,2.2
218.,Hafeli/Kopytko,British Columbia,2.2,2.2
219.,Kenney/Scimia,Connecticut,2.2,2.2
220.,McMakin/Strouse,North Dakota,2.1,2.1
221.,Stewart/Axelsson,Illinois,2.1,2.1
222.,Wong/Duncan-Wu,British Columbia,2.1,2.1
223.,Fitzgerald/McPherson,Nova Scotia,2.1,2.1
224.,Farwell/Grabow,Colorado,2.0,2.0
225.,Damen/Van Amsterdam,Alberta,2.0,2.0
226.,Masse/Doston,Quebec,2.0,2.0
227.,Rugg/Gamble,Saskatchewan,2.0,2.0
228.,Parmiter/Burgess,New Brunswick,2.0,2.0
229.,Burgess/Burgess,New Brunswick,2.0,2.0
230.,Sherry/Sherry,Illinois,2.0,2.0
231.,Scalesse/Pimpini,Italy,1.9,1.9
232.,Hotchkiss/Clark,England,1.9,1.9
233.,Suter/Raju,British Columbia,1.9,1.9
234.,Islam/Islam,,1.9,1.9
235.,Hackett/Hackett,Alabama,1.9,1.9
236.,Patel/Raju,India,1.9,1.9
237.,Zavrtanik Drglin/Culic,Slovenia,1.9,1.9
238.,Workin/Workin,North Dakota,1.9,1.9
239.,Horner/Hoffard,British Columbia,1.9,1.9
240.,Wiksten/Wiksten,Denmark,1.9,1.9
241.,Cummings/Hoffard,British Columbia,1.9,1.9
242.,Wainman/Saturnino,Northwest Territories,1.8,1.8
243.,Matsuda/Matsuda,Japan,1.8,1.8
244.,Stella/Carle,Colorado,1.8,1.8
245.,Gourianova/Vidaurrazaga,Massachusetts,1.7,1.7
246.,Hoag/Gordon,Saskatchewan,1.7,1.7
247.,Funaki/Kamada,Japan,1.6,1.6
248.,Robins/Francey,Australia,1.6,1.6
249.,Gallagher/Gagnon,Australia,1.6,1.6
250.,Kim/Park,Korea,1.5,1.5
251.,Kim/Kwon,Korea,1.5,1.5
252.,Devaux/Devaux,Switzerland,1.5,1.5
253.,McCarthy/Heys,Ontario,1.4,1.4
254.,Moskalenko/Suhak,Ukraine,1.4,1.4
255.,Langham/Mechenbier,Colorado,1.4,1.4
256.,Hamilton/Peterson,Ohio,1.4,1.4
257.,Jones/Imes,Ohio,1.4,1.4
258.,Schroeder/Hoppe,Wisconsin,1.3,1.3
259.,Banghi/Coliban,Romania,1.3,1.3
260.,Spurgeon/Chartrand,Luxembourg,1.3,1.3
261.,Bradshaw/Kizlyk,Colorado,1.3,1.3
262.,Gale Seixeiro/Seixeiro,British Columbia,1.3,1.3
263.,Ethier/Santos,Portugal,1.3,1.3
264.,Geerinckx/Heylen,Belgium,1.3,1.3
265.,Wadwell/Clarke,British Columbia,1.3,1.3
266.,Krupickova/Blaha,Czechia,1.2,1.2
267.,Pearcey/Elgie,Ontario,1.2,1.2
268.,Farkova/Jakl,Czechia,1.2,1.2
269.,Duncan/Keenan,Alberta,1.2,1.2
270.,Moriarty/Dexter,Nova Scotia,1.2,1.2
271.,Fisher/McCallum,Minnesota,1.2,1.2
272.,Johnson/Podhradsky,Minnesota,1.2,1.2
273.,Simard/Villeneuve,Quebec,1.1,1.1
274.,Wilson/Wilson,Ontario,1.1,1.1
275.,Heldin/Patz,Sweden,1.1,1.1
276.,Roy/Roy,Quebec,1.1,1.1
277.,Forestell/Forestell,New Brunswick,1.1,1.1
278.,Adamkova/Adamek,Czechia,1.1,1.1
279.,Hoffmann/Dryburgh,Switzerland,1.1,1.1
280.,Novikova/Jakobson,Estonia,1.1,1.1
281.,Sonnenberg/Algot,Alberta,1.0,1.0
282.,Fediuk/Hiebert,Alberta,1.0,1.0
283.,Allison/Allison,Missouri,1.0,1.0
284.,Zuercher/Probst,Switzerland,1.0,1.0
285.,Comeau/Hebert,Quebec,0.9,0.9
286.,Schmidt/Schmidt,Denmark,0.9,0.9
287.,Raniseth/Crough,Alberta,0.9,0.9
288.,Fitzgerald/McCurdy,Nova Scotia,0.9,0.9
289.,Heggestad/Heggestad,Ontario,0.9,0.9
290.,Marcolini/Jewell,Ontario,0.9,0.9
291.,Hari/Hari,Northern Ontario,0.9,0.9
292.,Deschene/Deschene,Northern Ontario,0.9,0.9
293.,Leschinsky/Oblander,Ohio,0.9,0.9
294.,Simpson/Derksen,Saskatchewan,0.9,0.9
295.,Fountain/Fountain,Colorado,0.8,0.8
296.,Biesecker/Mansell,Colorado,0.8,0.8
297.,Goodin/Stanley,New Brunswick,0.8,0.8
298.,Mitchell/Jeffrey,Nova Scotia,0.8,0.8
299.,Artemova/Trevisiol,Germany,0.7,0.7
300.,Harrison/Allen,Ontario,0.7,0.7
301.,Ross/Rettinger,Ontario,0.7,0.7
302.,McKinnon/Rettinger,Ontario,0.7,0.7
303.,Dyderska/Telak,Poland,0.7,0.7
304.,Cuzela/Horvat,Croatia,0.6,0.6
305.,Williams/Straub,Tennessee,0.6,0.6
306.,Parker/Hurst,Tennessee,0.6,0.6
307.,Ashton/Gira,Saskatchewan,0.6,0.6
308.,Pfluegler/Genner,Australia,0.6,0.6
309.,Vaydich/Macomber,North Dakota,0.6,0.6
310.,Tellier/Winters,Ontario,0.6,0.6
311.,Akerberg/Olmestrand,Sweden,0.5,0.5
312.,Thornborough/Larence,British Columbia,0.5,0.5
313.,Jillehed/Soderberg,Sweden,0.5,0.5
314.,Bourne/Emslie,British Columbia,0.5,0.5
315.,DiBaggio/Mann,Ohio,0.5,0.5
316.,Peebo/Tubalkain,Estonia,0.5,0.5
317.,Bowles/Wu,British Columbia,0.5,0.5
318.,Fitzgibbon/McKenzie,British Columbia,0.5,0.5
319.,Caron/d'Amboise,Quebec,0.5,0.5
320.,Kennedy/Kennedy,Alberta,0.5,0.5
321.,Bakker/Jacques,Alberta,0.5,0.5
322.,Cottrill/Cottrill,Ontario,0.5,0.5
323.,Jagger/Morris,Ontario,0.5,0.5
324.,Hagenbuch/Henry,Illinois,0.5,0.5
325.,Takeda/Takeda,Japan,0.5,0.5
326.,Chance/Enberg,Minnesota,0.5,0.5
327.,Miura/Kudo,Japan,0.5,0.5
328.,Pekowitz/Cenzalli,Massachusetts,0.5,0.5
329.,McDonald/Feldman Jr,Arizona,0.5,0.5
330.,Bassiri/Kadlec,Wisconsin,0.5,0.5
331.,White/White,Prince Edward Island,0.5,0.5
332.,Bush/Reszucha,North Carolina,0.4,0.4
333.,Kolb/Morrison,Florida,0.4,0.4
334.,Kopytko/Deng,British Columbia,0.4,0.4
335.,Ponzio/Picard,Minnesota,0.4,0.4
336.,Mallett/McCrady,British Columbia,0.4,0.4
337.,Calcutt/Kenlan,North Carolina,0.4,0.4
338.,Dunstone/Freshwater,Australia,0.4,0.4
339.,Powell/Collins,Australia,0.4,0.4
340.,Foley/Patterson,Australia,0.4,0.4
341.,Nathan/Bence,Australia,0.4,0.4
342.,McIntosh-Phillips/Heskett,Australia,0.4,0.4
343.,Walsh/Donnelly,Ontario,0.4,0.4
344.,Lee/Barclay,Massachusetts,0.4,0.4
345.,Danahey/Allain,Colorado,0.4,0.4
346.,Potter/Shimko,Ohio,0.3,0.3
347.,Hebert/Gravel,Quebec,0.3,0.3
348.,Bush/Philips,Pennsylvania,0.3,0.3
349.,Theriault/Beland,Quebec,0.3,0.3
350.,Montgomery/Maxwell,British Columbia,0.3,0.3
351.,Bartel/Batt,British Columbia,0.3,0.3
352.,Nakamura/Michitani,Japan,0.3,0.3
353.,Willford/Staveteig,North Dakota,0.3,0.3
354.,Kohlts/Britton,North Dakota,0.3,0.3
355.,Suzuki/Niino,Japan,0.3,0.3
356.,Rokke/Rokke,North Dakota,0.3,0.3
357.,Treynor/Hellman,California,0.3,0.3
358.,Yuki/Ohara,Japan,0.3,0.3
359.,Mihm/Mihm,Minnesota,0.3,0.3
360.,McLean/Yanni,Ontario,0.3,0.3
361.,Gaum/Miller,Illinois,0.3,0.3
362.,Pfluegler/Hofer,Austria,0.3,0.3
363.,Horakova/Horak,Czechia,0.3,0.3
364.,Tomingas/Lill,Estonia,0.3,0.3
365.,Gerbaulet/Caie,Quebec,0.3,0.3
366.,Cote/Labbe,Quebec,0.3,0.3
367.,Carlson/Curtis,Alabama,0.2,0.2
368.,Huang/Young,Maryland,0.2,0.2
369.,Belway/Belway,British Columbia,0.2,0.2
370.,Silversides/Tessier,Saskatchewan,0.2,0.2
371.,King/King,North Carolina,0.2,0.2
372.,Chaudhari/Anthay,India,0.2,0.2
373.,MacIsaac/Klein,North Carolina,0.2,0.2
374.,McIntosh/Durau,British Columbia,0.2,0.2
375.,Hashi/Woods,Nigeria,0.2,0.2
376.,Myers/Lerner,Illinois,0.2,0.2
377.,Mann/Mann,Ontario,0.2,0.2
378.,Grzelka/Grzelka,Poland,0.2,0.2
379.,Visser/Visser,Illinois,0.2,0.2
380.,Zahn/Conant,Illinois,0.2,0.2
381.,Dangaran/Berardo,Ohio,0.2,0.2
382.,Roy/Sonier,Quebec,0.2,0.2
383.,Vogelsang/Roy,Saskatchewan,0.2,0.2
384.,Palmer/Steinhilber,Ohio,0.2,0.2
385.,Lopez/Stafford,Ohio,0.2,0.2
386.,Dunphy/Steinhilber,Ohio,0.2,0.2
387.,Benson/Jackson,Michigan,0.2,0.2
388.,Venugopal/Laufer,Pennsylvania,0.2,0.2
389.,Mori/Abe,Japan,0.2,0.2
390.,Goenka/Hellman,California,0.2,0.2
391.,Anderson/Cooper,Minnesota,0.2,0.2
392.,Pathy-Dencso/Szabo,Hungary,0.1,0.1
393.,Hoess/Neumayr,Austria,0.1,0.1
394.,Augustin/Karg,Austria,0.1,0.1
395.,Pfuegler/Resch,Austria,0.1,0.1
396.,Frysz/Pasierbek,Poland,0.1,0.1
397.,Paquette/Hunt,Northern Ontario,0.1,0.1
398.,Rasmussen/Goldbeck,Denmark,0.1,0.1
399.,Meyer/Meyer,Illinois,0.1,0.1
400.,LaRocque/Baker,Ontario,0.1,0.1
401.,Moran/Larson,Illinois,0.1,0.1
402.,Sorenson/Sorenson,Ohio,0.0,0.0
403.,Yachiw-Omelian/Raymond,Saskatchewan,0.0,0.0
404.,Johnston/Harrison,Ontario,0.0,0.0
405.,Sakurai/Iwasaki,Japan,0.0,0.0
406.,Kaare/Padama,Estonia,0.0,0.0
407.,Jones/Jones,Ontario,0.0,0.0
408.,Perreault/Boucher,Quebec,0.0,0.0
409.,McGinn/McGinn,New Brunswick,0.0,0.0
410.,Jurkute/Rymeikis,Lithuania,0.0,0.0
411.,Comeau/Andrew,New Brunswick,0.0,0.0
412.,Jackson/Wolter,Michigan,0.0,0.0
413.,Desrosiers/Briggs,Ontario,0.0,0.0
414.,Katz/Katz,Utah,0.0,0.0
415.,McClelland/Santa Maria,Ontario,0.0,0.0
416.,Loughlin/Koch,Illinois,0.0,0.0
417.,Daley/Vainio,Northern Ontario,0.0,0.0
418.,Wittibschlaeger/Kramlinger,Australia,0.0,0.0
419.,Winstone/Muriithi,Kenya,0.0,0.0
420.,Ash/Loyns,Saskatchewan,0.0,0.0
421.,Leonard/Dacey,Nova Scotia,0.0,0.0
422.,Laplante/Gibeau,Quebec,0.0,0.0
423.,Byers/Fenech,Ontario,0.0,0.0
424.,Hulme/Van Strien,Nunavut,0.0,0.0
425.,Villiard/Carignan,Quebec,0.0,0.0
426.,King/King,Northwest Territories,0.0,0.0
427.,Jaosap/Jearateetawit,Thailand,0.0,0.0
428.,Ladouceur/Ladouceur,Saskatchewan,0.0,0.0
429.,Paisley/Michaelis,Wisconsin,0.0,0.0
430.,Soltermann/Luethold,Switzerland,0.0,0.0
431.,Armstrong/Woods,Ontario,0.0,0.0
432.,Johnson/Blizzard,California,0.0,0.0
433.,De Souza Campos/Ribiero Pires,Brazil,0.0,0.0
434.,Higdon/Higdon,British Columbia,0.0,0.0
435.,Fleming/Fleming,Colorado,0.0,0.0
436.,Jackson/Montgomery,Ontario,0.0,0.0
437.,Hidber/Lee,British Columbia,0.0,0.0
438.,Goncalves/Williams,Yukon,0.0,0.0
439.,Li/Yu,Hong Kong,0.0,0.0
440.,Miller/Lynn,Arizona,0.0,0.0
441.,Barrette/Poudrier,Quebec,0.0,0.0
442.,Mulville/Hale,Ontario,0.0,0.0
443.,McFadden/Nogueira,Ontario,0.0,0.0
444.,Park/Choi,Korea,0.0,0.0
445.,McClelland/Rowley,Ontario,0.0,0.0
446.,Smith/Wilson,Minnesota,0.0,0.0
447.,Brageul-Gradiski/Cloutier,Quebec,0.0,0.0
448.,Kong/Kong,California,0.0,0.0
449.,Yakymets/Stasiuk,Ukraine,0.0,0.0
450.,Lovitt/Leung,Ontario,0.0,0.0
451.,Brittain/Moretto,Ontario,0.0,0.0
452.,Yoshino/Ohta,Japan,0.0,0.0
453.,Lenentine/MacFadyen,Prince Edward Island,0.0,0.0
454.,Bushmakina/Gaudin,France,0.0,0.0
455.,Lisi/Boychuk,Ontario,0.0,0.0
456.,Dencso/Karpati,Hungary,0.0,0.0
457.,Bregeul/Piou,France,0.0,0.0
458.,Mellish/Mengers,Ontario,0.0,0.0
459.,Maurino/Gonin,Italy,0.0,0.0
460.,Neznalova/Neznal,Czechia,0.0,0.0
461.,Hruzova/Havlena,Czechia,0.0,0.0
462.,Regza/Regza,Latvia,0.0,0.0
463.,Triolo/Sanders,Washington,0.0,0.0
464.,Avena/Avotins,Latvia,0.0,0.0
465.,Taylor-Hunt/Jaeger,British Columbia,0.0,0.0
466.,Barclay/Hanson,New Brunswick,0.0,0.0
467.,Jensen/Qvist,Denmark,0.0,0.0
468.,Saren/Meyerson,Sweden,0.0,0.0
469.,Walter/Lutaud,Switzerland,0.0,0.0
470.,Oh/Yoon,Korea,0.0,0.0
471.,Clark/Fisher,Puerto Rico,0.0,0.0
472.,Barone/Nikolov,,0.0,0.0
473.,Thibault/Graham,Quebec,0.0,0.0
474.,Waye/Retchless,England,0.0,0.0
475.,Headley/Headley,Ontario,0.0,0.0
476.,Kobylianska/Pleskanka,Ukraine,0.0,0.0
477.,Olivan/Mingorance,Spain,0.0,0.0
478.,Tammer/Laptev,Estonia,0.0,0.0
479.,Shin/Jeon,Korea,0.0,0.0
480.,Perez/Abreu,Mexico,0.0,0.0
481.,Orokocka/Horacek,Slovakia,0.0,0.0
482.,Girard-Cote/Bouchard-Cote,Quebec,0.0,0.0
483.,Sharland/Sharland,Minnesota,0.0,0.0
484.,Moore/Whittle,England,0.0,0.0
485.,Carlson/Carlson,Wisconsin,0.0,0.0
486.,Pinter/Kiss,Hungary,0.0,0.0
487.,Girardin/Jean-Loup,France,0.0,0.0
