Rank,Team,Location,YTD,TOTAL
105.,Burgess/Morin,Alberta,16.9,16.9
106.,Kiemele/Singer,Ontario,16.5,16.5
107.,Otaegi/Unanue,Spain,16.5,16.5
108.,Klimova/Klima,Czechia,16.4,16.4
109.,Springer/Springer,Saskatchewan,16.1,16.1
110.,Scebbi/Scebbi,Ohio,15.7,15.7
111.,Meister/Jensen,British Columbia,15.4,15.4
112.,Jensen/Meister,British Columbia,15.4,15.4
113.,Holt/Brenden,North Dakota,15.3,15.3
114.,Cihlarova/Macek,Czechia,15.2,15.2
115.,Leong/Munroe,Alberta,15.2,15.2
116.,Munroe/Leong,Alberta,15.2,15.2
117.,Kim/Seong,Korea,15.0,15.0
118.,Matulova/Moravcik,Slovakia,14.7,14.7
119.,Lamontagne/LaMontagne,Saskatchewan,14.7,14.7
120.,Papley/Van Amsterdam,Alberta,14.4,14.4
121.,Tracy/Riggs,New Brunswick,14.3,14.3
122.,Robertson/Robertson,Ontario,14.1,14.1
123.,Grassie/Trembath,Manitoba,14.0,14.0
124.,Trembath/Grassie,Manitoba,14.0,14.0
125.,Kraft/Kraft,North Dakota,13.4,13.4
126.,Fellmann/Kovalchuk,Quebec,12.4,12.4
127.,Roach/Gilbert,Ontario,12.4,12.4
128.,Thunman/Granbom,Sweden,12.3,12.3
129.,Seol/Kim,Korea,12.0,12.0
130.,Park/Jeon,Korea,12.0,12.0
131.,Morissette/Hudon,Quebec,12.0,12.0
132.,Yang/Lee,Korea,12.0,12.0
133.,Yarmuch/Sawiak,Alberta,11.7,11.7
134.,Henwood/Maude,Ontario,11.6,11.6
135.,Blackburn/Fortin,Quebec,11.6,11.6
136.,Westhagen/Panoussi,Australia,11.6,11.6
137.,Hausstatter/Svorkmo-Lundberg,Norway,11.6,11.6
138.,Chao/Fowler,Illinois,11.2,11.2
139.,McGillivray/Cowan,British Columbia,11.1,11.1
140.,Garcia Revuelto/Shaw,Spain,10.9,10.9
141.,Shaw/Garcia Revuelto,Spain,10.9,10.9
142.,Chou/Liu,Chinese Taipei,10.4,10.4
143.,Paulova/Paul,Czechia,10.1,10.1
144.,Serra/Tompkins,Mexico,9.9,9.9
145.,Headley/Headley,Ontario,9.9,9.9
146.,Ideson/Henry,Ontario,9.9,9.9
147.,Shipmaker/Shinde,Ontario,9.8,9.8
148.,Millikin/Millikin,Australia,9.5,9.5
149.,Joo/Karasz,Hungary,9.2,9.2
150.,Kang/Lee,Korea,9.0,9.0
151.,Kim/Park,Korea,9.0,9.0
152.,Bang/Kim,Korea,9.0,9.0
153.,Hwang/Park,Korea,9.0,9.0
154.,Kim/Park,Korea,9.0,9.0
155.,Forsythe/Stewart,New Brunswick,8.9,8.9
156.,Nilsson/Olofsson,Sweden,8.7,8.7
157.,MacNutt/Abraham,Nova Scotia,8.7,8.7
158.,Rozon/Champ,Ontario,8.6,8.6
159.,Mayra/Kirby,Michigan,8.5,8.5
160.,Johns/Johns,Australia,8.4,8.4
161.,Paquette/Daoust,Northern Ontario,8.3,8.3
162.,Fortin/Descoteaux,Quebec,8.1,8.1
163.,Rykove/Rykov,Lithuania,8.0,8.0
164.,Hopson/Tippett,Ontario,7.8,7.8
165.,Stevens/Weagle,Nova Scotia,7.7,7.7
166.,Arbuckle/Macdonell,Manitoba,7.4,7.4
167.,Mackenzie/Middleton,British Columbia,7.2,7.2
168.,Pohlod/Fenton,British Columbia,7.1,7.1
169.,Comeau/Smeltzer,New Brunswick,6.9,6.9
170.,Just/Cherpin,Saskatchewan,6.8,6.8
171.,Ashton/Gira,Saskatchewan,6.7,6.7
172.,Moore/Purcell,Nova Scotia,6.7,6.7
173.,Kreviazuk/Mathers,Ontario,6.6,6.6
174.,Hartwell/Borkovic,Alberta,6.6,6.6
175.,Sobering/Sobering,Colorado,6.5,6.5
176.,Lang/Lang,Saskatchewan,6.5,6.5
177.,Wendling/Paral,Wisconsin,6.0,6.0
178.,Hollands/Grabow,North Dakota,6.0,6.0
179.,Neron/Ferland,Quebec,6.0,6.0
180.,Lee/Cho,Korea,6.0,6.0
181.,Pifer/Pifer,North Carolina,6.0,6.0
182.,Ha/Kim,Korea,6.0,6.0
183.,Chen/Chen,Ontario,6.0,6.0
184.,Ratte/Ratte,Quebec,6.0,6.0
185.,Girard/Begin,Quebec,6.0,6.0
186.,Hussain/Husain,Guyana,5.9,5.9
187.,Wheatcroft/Naugler,Alberta,5.9,5.9
188.,Ingram/Tenetuik,Saskatchewan,5.8,5.8
189.,Wood/Betts,Colorado,5.5,5.5
190.,McKenzie/Dunlop,Manitoba,5.5,5.5
191.,Kalk/MacAlpine,Alberta,5.4,5.4
192.,Beaulieu/Pelletier,Quebec,5.4,5.4
193.,Pekowitz/Strack,Minnesota,5.4,5.4
194.,Augustin/Karg,Austria,5.4,5.4
195.,Thurston/Lannoye,Wisconsin,5.3,5.3
196.,Kononenko/Shchur,Ukraine,5.3,5.3
197.,Bowman/Bowman,Northern Ontario,5.2,5.2
198.,Harris/Chester,British Columbia,5.1,5.1
199.,Dubberstein/Malvar,Philippines,5.1,5.1
200.,Turbow/Kot,Colorado,5.0,5.0
201.,Bookhout/Wiza,Wisconsin,5.0,5.0
202.,Wood/Snow,Saskatchewan,5.0,5.0
203.,Billo/Martin,Quebec,4.8,4.8
204.,Stopera/Guentzel,Minnesota,4.8,4.8
205.,Fernholz/Kim,North Carolina,4.7,4.7
206.,Kim/Fernholz,North Carolina,4.7,4.7
207.,Scheel/McMullin,North Dakota,4.7,4.7
208.,Hung/Yan,Hong Kong,4.5,4.5
209.,Tanaka/Sato,Japan,4.4,4.4
210.,Hafeli/Kopytko,British Columbia,4.4,4.4
211.,Kenney/Scimia,Connecticut,4.4,4.4
212.,McMakin/Strouse,North Dakota,4.3,4.3
213.,Wong/Duncan-Wu,British Columbia,4.2,4.2
214.,Stewart/Axelsson,Illinois,4.2,4.2
215.,Fitzgerald/McPherson,Nova Scotia,4.2,4.2
216.,Nedohin/Nedohin,Alberta,4.1,4.1
217.,Farwell/Grabow,Colorado,4.1,4.1
218.,Damen/Van Amsterdam,Alberta,4.0,4.0
219.,Masse/Doston,Quebec,4.0,4.0
220.,Rugg/Gamble,Saskatchewan,4.0,4.0
221.,Burgess/Burgess,New Brunswick,3.9,3.9
222.,Sherry/Sherry,Illinois,3.9,3.9
223.,Powers/Saunders,Nova Scotia,3.9,3.9
224.,Scalesse/Pimpini,Italy,3.9,3.9
225.,Hackett/Hackett,Alabama,3.8,3.8
226.,Islam/Islam,,3.8,3.8
227.,Workin/Workin,North Dakota,3.8,3.8
228.,Wiksten/Wiksten,Denmark,3.8,3.8
229.,Wiseman/Smith,Newfoundland / Labrador,3.8,3.8
230.,Stella/Carle,Colorado,3.6,3.6
231.,Matsuda/Matsuda,Japan,3.6,3.6
232.,Cummings/Hoffard,British Columbia,3.5,3.5
233.,Deschene/Deschene,Northern Ontario,3.3,3.3
234.,Hoag/Gordon,Saskatchewan,3.3,3.3
235.,Gourianova/Vidaurrazaga,Massachusetts,3.3,3.3
236.,Funaki/Kamada,Japan,3.2,3.2
237.,Barron/Paradis,Ireland,3.2,3.2
238.,Patel/Raju,India,3.2,3.2
239.,Robins/Francey,Australia,3.2,3.2
240.,Gallagher/Gagnon,Australia,3.2,3.2
241.,Kim/Kwon,Korea,3.0,3.0
242.,Kim/Park,Korea,3.0,3.0
243.,Devaux/Devaux,Switzerland,3.0,3.0
244.,Moskalenko/Suhak,Ukraine,2.8,2.8
245.,McCarthy/Heys,Ontario,2.8,2.8
246.,Bonache/Betts,California,2.8,2.8
247.,Langham/Mechenbier,Colorado,2.7,2.7
248.,Jones/Imes,Ohio,2.7,2.7
249.,Hamilton/Peterson,Ohio,2.7,2.7
250.,Schroeder/Hoppe,Wisconsin,2.7,2.7
251.,Christianson/Mosher,Nova Scotia,2.6,2.6
252.,Bradshaw/Kizlyk,Colorado,2.6,2.6
253.,Geerinckx/Heylen,Belgium,2.6,2.6
254.,Wadwell/Clarke,British Columbia,2.6,2.6
255.,Gale Seixeiro/Seixeiro,British Columbia,2.6,2.6
256.,Moriarty/Dexter,Nova Scotia,2.5,2.5
257.,Pearcey/Elgie,Ontario,2.5,2.5
258.,Duncan/Keenan,Alberta,2.5,2.5
259.,Johnson/Podhradsky,Minnesota,2.4,2.4
260.,Fisher/McCallum,Minnesota,2.4,2.4
261.,Simard/Villeneuve,Quebec,2.3,2.3
262.,Roy/Roy,Quebec,2.2,2.2
263.,Heldin/Patz,Sweden,2.2,2.2
264.,Suter/Raju,British Columbia,2.1,2.1
265.,Forestell/Forestell,New Brunswick,2.1,2.1
266.,Hoffmann/Dryburgh,Switzerland,2.1,2.1
267.,Adamkova/Adamek,Czechia,2.1,2.1
268.,Parmiter/Burgess,New Brunswick,2.0,2.0
269.,Allison/Allison,Missouri,1.9,1.9
270.,Zuercher/Probst,Switzerland,1.9,1.9
271.,Horner/Hoffard,British Columbia,1.9,1.9
272.,Comeau/Hebert,Quebec,1.9,1.9
273.,Schmidt/Schmidt,Denmark,1.8,1.8
274.,Raniseth/Crough,Alberta,1.8,1.8
275.,Fitzgerald/McCurdy,Nova Scotia,1.8,1.8
276.,Madisson/Kukner,Estonia,1.8,1.8
277.,Weddro/Andre,Estonia,1.8,1.8
278.,Heggestad/Heggestad,Ontario,1.8,1.8
279.,Hari/Hari,Northern Ontario,1.7,1.7
280.,Leschinsky/Oblander,Ohio,1.7,1.7
281.,Simpson/Derksen,Saskatchewan,1.7,1.7
282.,Biesecker/Mansell,Colorado,1.7,1.7
283.,Fountain/Fountain,Colorado,1.7,1.7
284.,Goodin/Stanley,New Brunswick,1.6,1.6
285.,Artemova/Trevisiol,Germany,1.5,1.5
286.,Ross/Rettinger,Ontario,1.4,1.4
287.,Harrison/Allen,Ontario,1.4,1.4
288.,Dyderska/Telak,Poland,1.4,1.4
289.,Cuzela/Horvat,Croatia,1.3,1.3
290.,Williams/Straub,Tennessee,1.3,1.3
291.,Ethier/Santos,Portugal,1.3,1.3
292.,Banghi/Coliban,Romania,1.3,1.3
293.,Mitchell/Jeffrey,Nova Scotia,1.2,1.2
294.,Parker/Hurst,Tennessee,1.2,1.2
295.,Pfluegler/Genner,Australia,1.2,1.2
296.,Vaydich/Macomber,North Dakota,1.2,1.2
297.,Wilson/Wilson,Ontario,1.1,1.1
298.,Benson/Jackson,Michigan,1.1,1.1
299.,Jillehed/Soderberg,Sweden,1.1,1.1
300.,Bourne/Emslie,British Columbia,1.1,1.1
301.,Thornborough/Larence,British Columbia,1.1,1.1
302.,Akerberg/Olmestrand,Sweden,1.1,1.1
303.,Bowles/Wu,British Columbia,1.1,1.1
304.,DiBaggio/Mann,Ohio,1.1,1.1
305.,Fitzgibbon/McKenzie,British Columbia,1.1,1.1
306.,Cottrill/Cottrill,Ontario,1.0,1.0
307.,Caron/d'Amboise,Quebec,1.0,1.0
308.,Fediuk/Hiebert,Alberta,1.0,1.0
309.,Jagger/Morris,Ontario,1.0,1.0
310.,Ponzio/Picard,Minnesota,1.0,1.0
311.,Paisley/Michaelis,Wisconsin,0.9,0.9
312.,McDonald/Feldman Jr,Arizona,0.9,0.9
313.,Pekowitz/Cenzalli,Massachusetts,0.9,0.9
314.,Chance/Enberg,Minnesota,0.9,0.9
315.,Takeda/Takeda,Japan,0.9,0.9
316.,White/White,Prince Edward Island,0.9,0.9
317.,Miura/Kudo,Japan,0.9,0.9
318.,Hagenbuch/Henry,Illinois,0.9,0.9
319.,Bassiri/Kadlec,Wisconsin,0.9,0.9
320.,Bush/Reszucha,North Carolina,0.8,0.8
321.,Kolb/Morrison,Florida,0.8,0.8
322.,Calcutt/Kenlan,North Carolina,0.8,0.8
323.,Mallett/McCrady,British Columbia,0.8,0.8
324.,Foley/Patterson,Australia,0.8,0.8
325.,Nathan/Bence,Australia,0.8,0.8
326.,McIntosh-Phillips/Heskett,Australia,0.8,0.8
327.,Dunstone/Freshwater,Australia,0.8,0.8
328.,Powell/Collins,Australia,0.8,0.8
329.,Walsh/Donnelly,Ontario,0.8,0.8
330.,Lee/Barclay,Massachusetts,0.8,0.8
331.,Danahey/Allain,Colorado,0.7,0.7
332.,McKinnon/Rettinger,Ontario,0.7,0.7
333.,Theriault/Beland,Quebec,0.7,0.7
334.,Bush/Philips,Pennsylvania,0.7,0.7
335.,Hebert/Gravel,Quebec,0.7,0.7
336.,Potter/Shimko,Ohio,0.7,0.7
337.,Montgomery/Maxwell,British Columbia,0.6,0.6
338.,Bartel/Batt,British Columbia,0.6,0.6
339.,Suzuki/Niino,Japan,0.6,0.6
340.,Nakamura/Michitani,Japan,0.6,0.6
341.,Yuki/Ohara,Japan,0.6,0.6
342.,Mihm/Mihm,Minnesota,0.6,0.6
343.,Willford/Staveteig,North Dakota,0.6,0.6
344.,Kohlts/Britton,North Dakota,0.6,0.6
345.,Tellier/Winters,Ontario,0.6,0.6
346.,Treynor/Hellman,California,0.6,0.6
347.,Rokke/Rokke,North Dakota,0.6,0.6
348.,Gaum/Miller,Illinois,0.6,0.6
349.,Cote/Labbe,Quebec,0.5,0.5
350.,Horakova/Horak,Czechia,0.5,0.5
351.,Pfluegler/Hofer,Austria,0.5,0.5
352.,Gerbaulet/Caie,Quebec,0.5,0.5
353.,Bakker/Jacques,Alberta,0.5,0.5
354.,Kennedy/Kennedy,Alberta,0.5,0.5
355.,Carlson/Curtis,Alabama,0.5,0.5
356.,Kopytko/Deng,British Columbia,0.4,0.4
357.,Chaudhari/Anthay,India,0.4,0.4
358.,McIntosh/Durau,British Columbia,0.4,0.4
359.,King/King,North Carolina,0.4,0.4
360.,Silversides/Tessier,Saskatchewan,0.4,0.4
361.,Myers/Lerner,Illinois,0.4,0.4
362.,Huang/Young,Maryland,0.4,0.4
363.,Hashi/Woods,Nigeria,0.4,0.4
364.,Belway/Belway,British Columbia,0.4,0.4
365.,MacIsaac/Klein,North Carolina,0.4,0.4
366.,Zahn/Conant,Illinois,0.4,0.4
367.,Grzelka/Grzelka,Poland,0.4,0.4
368.,Visser/Visser,Illinois,0.4,0.4
369.,Dunphy/Steinhilber,Ohio,0.3,0.3
370.,Vogelsang/Roy,Saskatchewan,0.3,0.3
371.,Dangaran/Berardo,Ohio,0.3,0.3
372.,Roy/Sonier,Quebec,0.3,0.3
373.,Lopez/Stafford,Ohio,0.3,0.3
374.,Venugopal/Laufer,Pennsylvania,0.3,0.3
375.,Goenka/Hellman,California,0.3,0.3
376.,Anderson/Cooper,Minnesota,0.3,0.3
377.,Mori/Abe,Japan,0.3,0.3
378.,Frysz/Pasierbek,Poland,0.3,0.3
379.,Pathy-Dencso/Szabo,Hungary,0.3,0.3
380.,Pfuegler/Resch,Austria,0.3,0.3
381.,Hoess/Neumayr,Austria,0.3,0.3
382.,Moran/Larson,Illinois,0.2,0.2
383.,Paquette/Hunt,Northern Ontario,0.2,0.2
384.,Meyer/Meyer,Illinois,0.2,0.2
385.,Palmer/Steinhilber,Ohio,0.2,0.2
386.,Rasmussen/Goldbeck,Denmark,0.1,0.1
387.,Thibault/Graham,Quebec,0.0,0.0
388.,Smith/Wilson,Minnesota,0.0,0.0
389.,Jackson/Montgomery,Ontario,0.0,0.0
390.,Armstrong/Woods,Ontario,0.0,0.0
391.,Hidber/Lee,British Columbia,0.0,0.0
392.,Leonard/Dacey,Nova Scotia,0.0,0.0
393.,Katz/Katz,Utah,0.0,0.0
394.,Orokocka/Horacek,Slovakia,0.0,0.0
395.,Miller/Lynn,Arizona,0.0,0.0
396.,Barclay/Hanson,New Brunswick,0.0,0.0
397.,Lovitt/Leung,Ontario,0.0,0.0
398.,Brittain/Moretto,Ontario,0.0,0.0
399.,Yoshino/Ohta,Japan,0.0,0.0
400.,Byers/Fenech,Ontario,0.0,0.0
401.,De Souza Campos/Ribiero Pires,Brazil,0.0,0.0
402.,Perreault/Boucher,Quebec,0.0,0.0
403.,Comeau/Andrew,New Brunswick,0.0,0.0
404.,Ladouceur/Ladouceur,Saskatchewan,0.0,0.0
405.,Wark/Richard,British Columbia,0.0,0.0
406.,McClelland/Rowley,Ontario,0.0,0.0
407.,Barrette/Poudrier,Quebec,0.0,0.0
408.,Bushmakina/Gaudin,France,0.0,0.0
409.,Mulville/Hale,Ontario,0.0,0.0
410.,Jones/Jones,Ontario,0.0,0.0
411.,Kong/Kong,California,0.0,0.0
412.,Novikova/Jakobson,Estonia,0.0,0.0
413.,Brageul-Gradiski/Cloutier,Quebec,0.0,0.0
414.,Girard-Cote/Bouchard-Cote,Quebec,0.0,0.0
415.,Sharland/Sharland,Minnesota,0.0,0.0
416.,Taylor-Hunt/Jaeger,British Columbia,0.0,0.0
417.,Hruzova/Havlena,Czechia,0.0,0.0
418.,McGinn/McGinn,New Brunswick,0.0,0.0
419.,King/King,Northwest Territories,0.0,0.0
420.,Mellish/Mengers,Ontario,0.0,0.0
421.,Ash/Loyns,Saskatchewan,0.0,0.0
422.,Bregeul/Piou,France,0.0,0.0
423.,Oh/Yoon,Korea,0.0,0.0
424.,Peebo/Tubalkain,Estonia,0.0,0.0
425.,Daley/Vainio,Northern Ontario,0.0,0.0
426.,Loughlin/Koch,Illinois,0.0,0.0
427.,Triolo/Sanders,Washington,0.0,0.0
428.,Tomingas/Lill,Estonia,0.0,0.0
429.,Desrosiers/Briggs,Ontario,0.0,0.0
430.,Sakurai/Iwasaki,Japan,0.0,0.0
431.,Higdon/Higdon,British Columbia,0.0,0.0
432.,Johnson/Blizzard,California,0.0,0.0
433.,Soltermann/Luethold,Switzerland,0.0,0.0
434.,Girardin/Jean-Loup,France,0.0,0.0
435.,Shin/Jeon,Korea,0.0,0.0
436.,Goncalves/Williams,Yukon,0.0,0.0
437.,Fleming/Fleming,Colorado,0.0,0.0
438.,Saren/Meyerson,Sweden,0.0,0.0
439.,Homan/Bottcher,Alberta,0.0,0.0
440.,Johnston/Harrison,Ontario,0.0,0.0
441.,Sorenson/Sorenson,Ohio,0.0,0.0
442.,Park/Choi,Korea,0.0,0.0
443.,Carlson/Carlson,Wisconsin,0.0,0.0
444.,Kaare/Padama,Estonia,0.0,0.0
445.,Jackson/Wolter,Michigan,0.0,0.0
446.,Laplante/Gibeau,Quebec,0.0,0.0
447.,Yachiw-Omelian/Raymond,Saskatchewan,0.0,0.0
448.,Neznalova/Neznal,Czechia,0.0,0.0
449.,McFadden/Nogueira,Ontario,0.0,0.0
450.,Villiard/Carignan,Quebec,0.0,0.0
