Rank,Team,Location,YTD,TOTAL
306.,Hackett/Hackett,Utah,1.5,1.5
307.,Szeliga-Frynia/Szewczyk,Poland,1.5,1.5
308.,Silversides/Tessier,Saskatchewan,1.5,1.5
309.,Kruzer/Gould,North Carolina,1.5,1.5
310.,Radounikli/Arampatzis,Greece,1.5,1.5
311.,Plett/Hennigar,Alberta,1.3,1.3
312.,Yamamoto/Yamamoto,Japan,1.3,1.3
313.,Ryhorchuk/Peterson,Alberta,1.3,1.3
314.,Aspeli/Aspeli,Norway,1.3,1.3
315.,Jacques/Butler,Alberta,1.3,1.3
316.,Ector/Jacques,Alberta,1.3,1.3
317.,Kawamura/Matsuda,Japan,1.3,1.3
318.,Yarmuch/Sawiak,Alberta,1.3,1.3
319.,Ruel/Gendron,Quebec,1.3,1.3
320.,Avena/Avotins,Latvia,1.1,1.1
321.,Nyboe/Jurlander,Denmark,1.1,1.1
322.,Seitzhanova/Nadirbayev,Kazakhstan,1.1,1.1
323.,Zacher/Guentzel,Minnesota,1.1,1.1
324.,Digiglio/Rajala,Northern Ontario,1.1,1.1
325.,Wilson/de Jong,British Columbia,1.1,1.1
326.,Chen/Chen,Jamaica,1.1,1.1
327.,Paquette/Hunt,Ontario,1.1,1.1
328.,Biesecker/Macomber,Colorado,1.1,1.1
329.,Regza/Regza,Latvia,1.1,1.1
330.,Yavarow/Tuma,Minnesota,1.1,1.1
331.,Gudereit/Gudereit,Saskatchewan,1.1,1.1
332.,Thomson/Thomson,Scotland,1.1,1.1
333.,Benson/Jackson,Michigan,0.9,0.9
334.,Triolo/Sanders,Washington,0.9,0.9
335.,O'Hara/Strouse,Alaska,0.9,0.9
336.,Wong/St-Laurent,Ontario,0.9,0.9
337.,Johnston/Harrison,Ontario,0.9,0.9
338.,Bowman/Bowman,Ontario,0.9,0.9
339.,Cantin/Morissette,Quebec,0.8,0.8
340.,Hamilton/Peterson,Ohio,0.8,0.8
341.,Allison/Allison,Missouri,0.8,0.8
342.,Hamilton/Peterson,Ohio,0.8,0.8
343.,Gerbaulet/Caie,Quebec,0.8,0.8
344.,Kazarina/Kazarin,Estonia,0.8,0.8
345.,Popowich/Gordon,Saskatchewan,0.8,0.8
346.,Carlson/Curtis,Alabama,0.8,0.8
347.,Romei/Gonin,Italy,0.8,0.8
348.,Weddro/Gudovski,Estonia,0.8,0.8
349.,Perreault/Labbe,Quebec,0.8,0.8
350.,Huiskamp/Van Vlaenderen,Belgium,0.8,0.8
351.,Shepherd-Spurgeon/Walker,Jamaica,0.8,0.8
352.,Legler/Bellavance,Quebec,0.8,0.8
353.,Lo Deserto/Colli,Italy,0.8,0.8
354.,Emberley/McMillan,Saskatchewan,0.8,0.8
355.,Artemova/Trrevisiol,Germany,0.8,0.8
356.,Stewart/Axelsson,Illinois,0.8,0.8
357.,Boboc/Coliban,Romania,0.8,0.8
358.,Theriault/Beland,Quebec,0.8,0.8
359.,Deck/Deck,Saskatchewan,0.8,0.8
360.,Kiss/Keri,Hungary,0.8,0.8
361.,Grande/Ribotta,Italy,0.8,0.8
362.,Hollands/Strack,Minnesota,0.8,0.8
363.,Frysz/Pasierbek,Poland,0.8,0.8
364.,Ratte/Ratte,Quebec,0.8,0.8
365.,Hoag/Gordon,Saskatchewan,0.8,0.8
366.,Alaqel/Alaqel,Saudi Arabia,0.8,0.8
367.,Humphries/Maves,Ontario,0.8,0.8
368.,Durant/Attard,Ontario,0.8,0.8
369.,Skiffington/MacIsaac,Saskatchewan,0.8,0.8
370.,Masse/Doston,Quebec,0.8,0.8
371.,Wilson/Horvath,British Columbia,0.7,0.7
372.,McKenzie/Palanuik,New Zealand,0.6,0.6
373.,Russell/Sargon,New Zealand,0.6,0.6
374.,Krupickova/Blaha,Czechia,0.6,0.6
375.,von Gruenigen/von Gruenigen,Switzerland,0.6,0.6
376.,Andersson/Granbom,Sweden,0.6,0.6
377.,Blandford/Blandford,Alberta,0.6,0.6
378.,Franchuk/Taylor,Alberta,0.6,0.6
379.,Calcutt/Kenlan,North Carolina,0.6,0.6
380.,Sundberg/Yseus,Sweden,0.6,0.6
381.,Schack/Thune,Denmark,0.6,0.6
382.,Lerlova/Havlena,Czechia,0.6,0.6
383.,Sitts/Holmes,Ontario,0.6,0.6
384.,Hafeli/Kopytko,British Columbia,0.6,0.6
385.,Asanbaeva/Abykeev,Kyrgystan,0.6,0.6
386.,Abdulateef/Alkandari,Turkiye,0.6,0.6
387.,Li/Yu,Hong Kong,0.6,0.6
388.,Neznalova/Neznal,Czechia,0.6,0.6
389.,Rugg/Parenteau,Saskatchewan,0.4,0.4
390.,Good/Guy,Washington,0.4,0.4
391.,Simpson/Derksen,Saskatchewan,0.4,0.4
392.,Williams/Straub,Tennessee,0.4,0.4
393.,Thornborough/Larence,British Columbia,0.4,0.4
394.,Shah/Howells,California,0.4,0.4
395.,Roessler/Gebert,Wisconsin,0.4,0.4
396.,Lee/Barclay,Massachusetts,0.4,0.4
397.,Bukurak/Bukurak,Saskatchewan,0.4,0.4
398.,Ponzio/Ponzio,Minnesota,0.4,0.4
399.,Runing/Harvey,Minnesota,0.4,0.4
400.,Perez Ara/Jimenez,Spain,0.4,0.4
401.,Horsman/Despins,Minnesota,0.4,0.4
402.,Jeske/Veidemanis,Latvia,0.4,0.4
403.,Caron/d'Amboise,Quebec,0.4,0.4
404.,Bruneau/Michaleski,Manitoba,0.4,0.4
405.,Maskiewich/Robillard,British Columbia,0.4,0.4
406.,Buckingham/Jacobs,Wisconsin,0.4,0.4
407.,Todd/Helmeczi,Saskatchewan,0.4,0.4
408.,Roy/Roy,Quebec,0.4,0.4
409.,Marchand/Brassard,Quebec,0.3,0.3
410.,Tellier/Assad,Ontario,0.3,0.3
411.,Ahrenberg/Saario,Finland,0.2,0.2
412.,McIntosh/Durau,British Columbia,0.2,0.2
413.,Hashi/Woods,Nigeria,0.2,0.2
414.,Torralba Viela/Sanguesa,Spain,0.2,0.2
415.,McNary/Granger,Ohio,0.2,0.2
416.,Dunphy/Perlson,Ohio,0.2,0.2
417.,Ramkissoon/Singh,Guyana,0.2,0.2
418.,Claesson/Almeling,Sweden,0.2,0.2
419.,Bong/Pitts,New Zealand,0.2,0.2
420.,Neilson/Nevill,New Zealand,0.2,0.2
421.,Jones/Imes,Ohio,0.2,0.2
422.,Rodgers/Rodgers,North Carolina,0.2,0.2
423.,Erdos/Ainsley,British Columbia,0.2,0.2
424.,Adams/Connolly,,0.2,0.2
425.,MacCallum/Perlson,Minnesota,0.1,0.1
426.,Stener/Bergman,Sweden,0.1,0.1
427.,MacCallum/Perlson,Ohio,0.1,0.1
428.,Fortier/Beauchemin,Quebec,0.0,0.0
429.,Wojtysiak/Koneczny,Poland,0.0,0.0
430.,Kim/Kim,Korea,0.0,0.0
431.,Volfova/Valek,Czechia,0.0,0.0
432.,Olivan/Mingorance,Spain,0.0,0.0
433.,Eivola/Hokkanen,Finland,0.0,0.0
434.,Lee/Kim,Korea,0.0,0.0
435.,Les/Jones,British Columbia,0.0,0.0
436.,Artichuk/Purcell,Nova Scotia,0.0,0.0
437.,Shannon/Whittmire,Alberta,0.0,0.0
438.,Kim/Lee,Korea,0.0,0.0
439.,Hoo Fatt/Kong,Jamaica,0.0,0.0
440.,Roy/Munroe,Quebec,0.0,0.0
441.,Hale/Baker,Manitoba,0.0,0.0
442.,Adamkova/Adamek,Czechia,0.0,0.0
443.,Sorenson/Sorenson,Ohio,0.0,0.0
444.,Baudysova/Jurik,Czechia,0.0,0.0
445.,Shim/Shim,Korea,0.0,0.0
446.,Lindstrom/Lundberg,Finland,0.0,0.0
447.,Heys/Heys,Ontario,0.0,0.0
448.,Ahn/Park,Korea,0.0,0.0
449.,Scepavica/Azatov,Latvia,0.0,0.0
450.,Howatt/Kelly,Prince Edward Island,0.0,0.0
451.,MacNutt/Abraham,Nova Scotia,0.0,0.0
452.,Momsen/Akimoto,,0.0,0.0
453.,Conley/Sepulveda,,0.0,0.0
454.,McMillan/McCabe,Scotland,0.0,0.0
455.,Jones/Ouellette,Nova Scotia,0.0,0.0
456.,Caouette/Asselin,Quebec,0.0,0.0
457.,Hoiholt-Vagsnes/Hoiholt-Vagsnes,Norway,0.0,0.0
458.,Taylor/Taylor,British Columbia,0.0,0.0
459.,Middaugh/Malcolmson,Ontario,0.0,0.0
460.,Higdon/Higdon,British Columbia,0.0,0.0
461.,Lott/Inglis,Ontario,0.0,0.0
462.,Berg/Simon,Oregon,0.0,0.0
463.,Schmiemann/Ginter,Alberta,0.0,0.0
464.,Al-Abdulla/Alyafei,Qatar,0.0,0.0
465.,Yang/Kim,Korea,0.0,0.0
466.,Legault/Janidlo,Quebec,0.0,0.0
467.,Shimba/Kato,Japan,0.0,0.0
468.,Huerlimann/Huerlimann,Switzerland,0.0,0.0
469.,Stevens/Weagle,Nova Scotia,0.0,0.0
470.,Kang/Park,Korea,0.0,0.0
471.,Carmody/Jeffrey,Nova Scotia,0.0,0.0
472.,Chang/Goldbeck,Denmark,0.0,0.0
473.,Magnusson/Jarrett,Colorado,0.0,0.0
474.,Mears/Channon,Alberta,0.0,0.0
475.,Gill/Gill,Ontario,0.0,0.0
476.,Kokkonen/Kokkonen,Finland,0.0,0.0
477.,Coates/Coates,North Carolina,0.0,0.0
478.,Tammes/Lill,Estonia,0.0,0.0
479.,Lee/Kim,Korea,0.0,0.0
480.,Mariano/Hester,Washington,0.0,0.0
481.,Smith/Elliott,New Brunswick,0.0,0.0
482.,Jelinkova/Mihola,Czechia,0.0,0.0
483.,Karro/Vall,Estonia,0.0,0.0
484.,Myketyn-Driscoll/Saccary,New Brunswick,0.0,0.0
485.,Fitzgerald/McPherson,Nova Scotia,0.0,0.0
486.,Whitbread/Kiist,Alberta,0.0,0.0
487.,Pettersen/Persokrud,Norway,0.0,0.0
488.,Kim/Jeong,Korea,0.0,0.0
489.,De Souza Campos/Ribeiro,Brazil,0.0,0.0
490.,Tsuji/Kageyama,Japan,0.0,0.0
491.,Brockie/Canfield,Tennessee,0.0,0.0
492.,Watson/Beland,New Brunswick,0.0,0.0
493.,Campbell/Carr,New Brunswick,0.0,0.0
494.,Smith/Small,Ontario,0.0,0.0
495.,Horakova/Horak,Czechia,0.0,0.0
496.,Sherk/Sherk,Ontario,0.0,0.0
497.,Linde/Redlihs,Latvia,0.0,0.0
498.,Auer/Noble,Austria,0.0,0.0
499.,Jo/Cho,Korea,0.0,0.0
500.,Maynard/Sussman,Ohio,0.0,0.0
501.,Myran/Svorkmo-Lundberg,Norway,0.0,0.0
502.,Devaux/Devaux,Switzerland,0.0,0.0
503.,Katz/Katz,Utah,0.0,0.0
504.,Tatlock/Lahiton,New Brunswick,0.0,0.0
505.,Miura/Sasaki,Japan,0.0,0.0
506.,Collins/Espe,Ohio,0.0,0.0
507.,Dabrowski/Tomaszek,Poland,0.0,0.0
508.,Hari/Hari,Northern Ontario,0.0,0.0
509.,Palmer/Steinhilber,Ohio,0.0,0.0
510.,Fenykova/Votava,Czechia,0.0,0.0
511.,Kim/Yoo,Korea,0.0,0.0
512.,Teranishi/Siwicki,Manitoba,0.0,0.0
513.,Morrison/Morton,,0.0,0.0
514.,Croisier/Deschene,Ontario,0.0,0.0
515.,Walsh/Donnelly,Ontario,0.0,0.0
516.,Kim/Park,Korea,0.0,0.0
517.,Ahn/Kim,Korea,0.0,0.0
