Rank,Team,Location,YTD,TOTAL
42.,Bouchard/Charest,Quebec,30.8,41.9
43.,Wrana/Wrana,Sweden,19.5,41.8
44.,Sinclair/Brydone,Scotland,41.3,41.4
45.,Hamilton/Hamilton,Wisconsin,26.3,40.4
46.,Reese-Hansen/Chester,British Columbia,23.3,40.3
47.,Bear/Oldenburg,Minnesota,35.0,39.3
48.,Gamble/Kalthoff,Saskatchewan,30.6,38.3
49.,Paulova/Paul,Czechia,26.1,37.1
50.,Arbuckle/Macdonell,Manitoba,34.9,36.9
51.,Mackenzie/Middleton,British Columbia,30.2,36.8
52.,Weeks/Steep,Ontario,30.8,36.7
53.,Schwaller/Schwaller,Switzerland,16.5,35.5
54.,Anderson-Heide/Richardson,Minnesota,25.8,34.8
55.,Henderson/Hardie,Great Britain,32.3,34.5
56.,Springer/Springer,Saskatchewan,30.5,34.0
57.,Otaegi/Unanue,Spain,24.8,33.6
58.,Just/Cherpin,Saskatchewan,30.3,33.2
59.,Yildiz/Cakir,Turkiye,27.6,33.0
60.,Maheux/Maheux,Quebec,25.0,32.2
61.,Spruit/Spruit,Ontario,26.4,31.3
62.,Woo/Wenzek,British Columbia,28.5,30.6
63.,Hasselborg/Eriksson,Sweden,26.0,30.6
64.,Brunton/Horgan,Ontario,24.4,30.5
65.,Dong/Fei,China,25.9,29.5
66.,Holterman/Holtermann,Denmark,18.0,27.8
67.,Ford/Campbell,Ontario,26.4,27.6
68.,McGovern/Nathan,Ontario,26.5,27.4
69.,Moores/Wheeler,Colorado,20.9,27.3
70.,Daly/Violette,Minnesota,27.2,27.2
71.,Fellmann/Kovalchuk,Quebec,23.5,26.6
72.,Tremblay/Lanoue,Quebec,15.0,25.8
73.,Immonen/Sipila,Finland,18.4,25.7
74.,McMillan/Bryce,Scotland,23.4,25.1
75.,Parmiter/Burgess,New Brunswick,22.5,24.5
76.,Bailey/Sipura,Ontario,21.4,23.8
77.,Davie/Watt,Scotland,23.4,23.7
78.,Sturmay/Kleibrink,Alberta,14.8,22.0
79.,Ford/Krowchuk,Ontario,21.2,21.5
80.,Laplante/Gibeau,Quebec,12.7,21.0
81.,de Val/Magnusson,Sweden,16.5,20.7
82.,Cottenoir/Martel,Quebec,13.1,20.3
83.,Tiuliakova/Totzek,Germany,17.3,20.2
84.,Cheal/Cheal,Quebec,7.5,19.5
85.,Kiemele/Singer,Ontario,15.6,19.5
86.,St-Georges/Asselin,Quebec,0.0,19.4
87.,Weldon/Franey,Colorado,17.3,19.4
88.,Baker/Lott,Manitoba,19.0,19.3
89.,Smith/Smith,New Zealand,17.8,18.8
90.,Lyburn/Lyburn,Manitoba,17.3,18.2
91.,Wiseman/Smith,Newfoundland / Labrador,15.0,18.0
92.,Gaidule/Buncis,Latvia,16.0,17.4
93.,Kim/Jeong,Korea,0.0,17.3
94.,Roach/Gilbert,Ontario,14.8,16.5
95.,Kitazawa/Usui,Japan,15.8,16.2
96.,Burghout/Thompson,Ontario,13.5,16.1
97.,Kreviazuk/Mathers,Ontario,10.6,15.9
98.,Heggestad/Heggestad,Ontario,14.3,15.4
99.,Ouellet/Rousseau,Quebec,12.1,15.0
100.,Sweeting/Kennedy,Alberta,15.0,15.0
101.,Kim/Seong,Korea,14.9,14.9
102.,Mallett/Jackson,Ontario,11.3,14.8
103.,Podoll/Parry,North Dakota,11.3,14.4
104.,DiBaggio/Visnich,Ohio,13.5,14.0
105.,Raniseth/Crough,Alberta,10.5,13.8
106.,Geving/Shuster,Minnesota,6.8,13.8
107.,Mulville/Hale,Ontario,13.5,13.5
108.,Ueno/Yamaguchi,Japan,5.3,13.2
109.,Barber/Heidt,Saskatchewan,7.5,12.1
110.,Gargul/Girard,Quebec,10.1,12.0
111.,Gargul/Girard,Montreal,10.1,12.0
112.,Munro/Whyte,Great Britain,11.8,12.0
113.,Kalk/MacAlpine,Alberta,7.3,11.0
114.,Liscumb/Liscumb,Ontario,10.1,10.9
115.,Scebbi/Scebbi,Ohio,9.8,10.8
116.,Riley/Mullen,Quebec,5.6,10.6
117.,McGillivray/Cowan,British Columbia,10.1,10.6
118.,Suuripaa/Rantamaki,Finland,9.9,10.5
119.,Farrell/Thurston,Minnesota,3.7,10.4
120.,Wynter/Sallaj,New Brunswick,8.5,10.0
121.,Persinger/Casper,Alaska,3.8,10.0
122.,Skrlik/Harty,Alberta,9.0,9.9
123.,Farkova/Jakl,Czechia,6.8,9.7
124.,Lipinska/Stych,Poland,8.3,9.6
125.,Nickel/Nickel,Wisconsin,6.4,9.6
126.,Wendling/Paral,Wisconsin,9.4,9.4
127.,Mallett/Meister,British Columbia,6.2,9.2
128.,Oestgaard/Eriksen,Norway,5.1,8.7
129.,Tonoli/Gosgens,Netherlands,4.5,8.7
130.,Senneker/Gleaton,Michigan,6.9,8.5
131.,Sykorova/Sykora,Slovakia,7.0,8.5
132.,Kraft/Kraft,North Dakota,6.4,8.4
133.,Schoell/Angrick,Germany,5.8,8.4
134.,Feldkamp/Villard,Ontario,6.4,8.3
135.,Cinnamon/Davies,Alberta,8.0,8.3
136.,Mitchell/Johnston,Scotland,8.3,8.3
137.,Mueller/Seiwald,Austria,8.3,8.3
138.,Armstrong/Woods,Ontario,7.5,8.0
139.,Tanaka/Sato,Japan,7.9,7.9
140.,Nilsson/Olofsson,Sweden,7.0,7.9
141.,Munroe/Leong,Alberta,5.1,7.8
142.,McGillivray/Croteau,British Columbia,7.3,7.8
143.,Schweitzer/Hagberg,Minnesota,4.7,7.6
144.,Scalesse/Pimpini,Italy,7.5,7.6
145.,Roth/Nernberger,Wisconsin,7.5,7.5
146.,McCutcheon/Duizer,Ontario,7.5,7.5
147.,Gates/Montpellier,Northern Ontario,7.5,7.5
148.,Holt/Brenden,North Dakota,7.5,7.5
149.,Rhyme/Smith,Minnesota,2.8,7.4
150.,Turbow/Kot,Colorado,6.8,7.4
151.,Hagenbuch/Laufer,Illinois,6.4,7.4
152.,Farwell/Rose,Colorado,6.0,7.2
153.,Sanscartier/Caron,Quebec,4.3,7.0
154.,Butler/Butler,Ontario,5.4,7.0
155.,Tian/Tian,China,6.9,6.9
156.,Trembath/Grassie,Manitoba,6.0,6.9
157.,Smith/Hood,New Zealand,3.3,6.9
158.,Chao/Fowler,Illinois,6.0,6.8
159.,Howald/Lachat-Couchepin,Switzerland,2.4,6.7
160.,Kaare/Padama,Estonia,0.0,6.7
161.,Hueppi/Weiss,Switzerland,1.9,6.5
162.,Godin/Charbonneau,Quebec,6.4,6.4
163.,Ostrowski/Botterill,Minnesota,5.4,6.4
164.,Dudt/Dudt,Pennsylvania,6.4,6.4
165.,Cottrill/Cottrill,Ontario,2.6,6.4
166.,Brissette/Fadden,British Columbia,5.1,6.4
167.,Johnson/Podhradsky,Minnesota,6.3,6.3
168.,Damen/Van Amsterdam,Alberta,5.7,6.2
169.,Robertson/Robertson,Ontario,4.7,6.2
170.,Onodera/Maeda,Japan,3.9,6.1
171.,Cihlarova/Macek,Czechia,4.1,6.1
172.,Henry/Gordon,Manitoba,6.0,6.0
173.,Lee/Jang,Korea,6.0,6.0
174.,Paquette/Daoust,Northern Ontario,5.6,6.0
175.,Duff/Craik,Scotland,4.1,5.9
176.,Kalocsai-van Dorp/Kalocsay,Hungary,5.6,5.9
177.,Billo/Martin,Quebec,3.8,5.8
178.,Hussain/Husain,Guyana,5.0,5.7
179.,Martins Ethier/Santos,Portugal,5.0,5.5
180.,Lamontagne/LaMontagne,Saskatchewan,5.5,5.5
181.,Jensen/Deng,British Columbia,4.5,5.5
182.,Forget/Robert,Ontario,5.0,5.4
183.,Workin/Workin,North Dakota,5.4,5.4
184.,Richards/Tao,Alberta,5.4,5.4
185.,Fountain/Fountain,Colorado,4.5,5.3
186.,Yachiw-Omelian/Raymond,Saskatchewan,2.3,5.3
187.,Beaulieu/Pelletier,Quebec,2.3,5.3
188.,Kashiwagi/Nisato,Japan,5.3,5.3
189.,Mayra/Kirby,Michigan,5.3,5.3
190.,Schmiemann/Ginter,Alberta,0.0,5.3
191.,Joo/Karasz,Hungary,4.7,4.8
192.,Johnson/Hebert,Minnesota,4.8,4.8
193.,Nedohin/Hiebert,Alberta,2.6,4.7
194.,Tuck/Tuck Jr.,Ontario,0.0,4.6
195.,Belway/Belway,British Columbia,3.4,4.6
196.,Szurmay/Ferenci,Hungary,4.4,4.5
197.,Ouimet/Ouimet,Ontario,4.5,4.5
198.,Smith/Bonin-Ducharme,Ontario,4.5,4.5
199.,Ozeki/Aoki,Japan,3.9,4.4
200.,Forster/Forster,Ontario,0.0,4.4
201.,Myketyn-Driscoll/Saccary,New Brunswick,0.0,4.4
202.,Gourianova/Vidaurrazaga,Massachusetts,4.3,4.3
203.,Bookhout/Wiza,Wisconsin,3.6,4.2
204.,Kawleski/Kauffman,Minnesota,3.4,4.1
205.,Roy/Sonier,Quebec,3.9,4.1
206.,Rykove/Rykov,Lithuania,2.6,4.1
207.,Kjaerland/Lilleboe,Norway,3.4,4.1
208.,Paisley/Spielman,Wisconsin,4.0,4.0
209.,Hung/Chang,Hong Kong,3.0,4.0
210.,Pifer/Pifer,North Carolina,3.1,4.0
211.,Johnston/Johnston,New Brunswick,3.4,3.9
212.,Funaki/Kamada,Japan,3.9,3.9
213.,Cull/Garand,Quebec,2.3,3.9
214.,Wahlin/Nygren,Sweden,3.8,3.8
215.,Strouse/Fenner,Michigan,3.8,3.8
216.,Jackson/McCrady,British Columbia,3.8,3.8
217.,Barron/Wilson,Ireland,3.0,3.5
218.,Myers/Lerner,Illinois,3.4,3.4
219.,Gale Seixeiro/Seixeiro,British Columbia,2.7,3.2
220.,Sherry/Sherry,Illinois,2.6,3.2
221.,Gregori/Langus,Slovenia,3.0,3.2
222.,Stella/Carle,Colorado,2.8,3.1
223.,Nilhamn/Kuosmanen,Finland,3.0,3.1
224.,Plett/Hennigar,Alberta,1.3,3.1
225.,Serra/Tompkins,Mexico,2.3,3.1
226.,Hausstatter/Svorkmo-Lundberg,Norway,2.8,3.0
227.,Rivett/Rivett,Quebec,3.0,3.0
228.,Waltenberger/Jaeger,Germany,3.0,3.0
229.,Kononenko/Shchur,Ukraine,3.0,3.0
230.,Stolt/Stolt,Minnesota,3.0,3.0
231.,Barone/Zass,Latvia,2.8,3.0
232.,Hafeli/Kopytko,British Columbia,0.6,2.8
233.,Andersson/Granbom,Sweden,0.6,2.8
234.,Avena/Avotins,Latvia,1.1,2.8
235.,Tsuruga/Abe,Japan,2.6,2.8
236.,Moberg/Moberg,Sweden,2.8,2.8
237.,Fisher/Kolomaya,British Columbia,2.8,2.8
238.,Bush/Philips,Pennsylvania,2.8,2.8
239.,Headley/Headley,Ontario,2.3,2.7
240.,Iskiw/Hlushak,Alberta,2.6,2.7
241.,Tomabechi/Tomabechi,Japan,2.6,2.6
242.,Tsuchiya/Okamura,Japan,2.6,2.6
243.,Wheatcroft/Naugler,Alberta,2.6,2.6
244.,Hara/Niino,Japan,2.6,2.6
245.,Sasseville/Hudon,Quebec,2.6,2.6
246.,Chou/Liu,Chinese Taipei,2.1,2.6
247.,Shipmaker/Shinde,Ontario,2.1,2.6
248.,Hallstroem/Patz,Sweden,2.1,2.6
249.,Roenning/Daehlin,Norway,2.0,2.6
250.,Kenney/Scimia,Connecticut,1.9,2.6
251.,Hajduk/Horacek,Slovakia,1.5,2.6
252.,Wilson/Horvath,British Columbia,0.7,2.5
253.,Constantini/Zisa,Italy,0.0,2.5
254.,Zardini Lacedelli/De Zanna,Italy,0.0,2.5
255.,Rubenzer/Dobbs,Wisconsin,2.4,2.4
256.,Walsh/Simin,California,1.9,2.4
257.,Sobering/Sobering,Colorado,1.5,2.4
258.,Roy/Roy,Quebec,0.4,2.4
259.,Chaudhari/Raju,India,1.9,2.4
260.,Daley/Vainio,Ontario,1.9,2.3
261.,Becker/Becker,New Zealand,1.8,2.3
262.,Petersen/Becker,New Zealand,2.3,2.3
263.,Dubberstein/Malvar,Philippines,2.3,2.3
264.,Dubberstein/Malvar,Philippines,2.3,2.3
265.,Romei/Gonin,Italy,0.0,2.3
266.,Johnston/Harrison,Ontario,0.9,2.2
267.,Danahey/Allain,Colorado,2.1,2.1
268.,Tanguay/Robichaud,Quebec,0.0,2.1
269.,Carlson/Carlson,Wisconsin,1.7,2.1
270.,Jackson/Montgomery,Ontario,2.1,2.1
271.,Peebo/Andre,Estonia,1.7,2.0
272.,Kim/Luu,Ontario,1.7,2.0
273.,Moskalenko/Suhak,Ukraine,1.5,2.0
274.,Wilson/de Jong,British Columbia,1.1,1.9
275.,Santti/Santti,Finland,1.7,1.9
276.,Wilson/Dow,Ontario,0.6,1.9
277.,Aspeli/Aspeli,Norway,0.0,1.9
278.,Pitts/Flanagan,New Zealand,1.5,1.9
279.,Vaydich/McMullin,North Dakota,1.9,1.9
280.,Henwood/Maude,Ontario,1.9,1.9
281.,Kinney/Walker,New Zealand,1.8,1.9
282.,Regza/Regza,Latvia,1.1,1.8
283.,Bowman/Bowman,Ontario,0.9,1.8
284.,Opel/Opel,England,1.5,1.8
285.,Nordbye/Hostmaelingen,Norway,0.0,1.8
286.,Coleman/Robertson,California,1.7,1.8
287.,Bukurak/Bukurak,Saskatchewan,0.0,1.7
288.,Madisson/Kukner,Estonia,0.0,1.7
289.,Benson/Jackson,Michigan,0.9,1.7
290.,Booth/Morin,Alberta,1.5,1.6
291.,Jurkute/Rymeikis,Lithuania,0.0,1.6
292.,Potter/Shimko,Ohio,1.5,1.6
293.,Berset/Hoesli,Switzerland,0.0,1.6
294.,Wiksten/Wiksten,Denmark,0.0,1.6
295.,Russell/Sargon,New Zealand,0.6,1.5
296.,Guilbault/Fenech,Ontario,0.0,1.5
297.,Ector/Jacques,Alberta,1.3,1.5
298.,Szeliga-Frynia/Szewczyk,Poland,1.5,1.5
299.,Barclay/Hanson,New Brunswick,1.5,1.5
300.,Hackett/Hackett,Utah,1.5,1.5
301.,Smith-Windsor/Shillington,Saskatchewan,1.5,1.5
302.,Oblander/Oblander,Ohio,1.5,1.5
303.,Radounikli/Arampatzis,Greece,1.5,1.5
304.,Konkol/Zalewski,Poland,1.5,1.5
305.,Thurston/Lannoye,Minnesota,1.5,1.5
306.,Kruzer/Gould,North Carolina,1.5,1.5
307.,Remeshylo/Derksen,Saskatchewan,0.0,1.5
308.,Triolo/Sanders,Washington,0.9,1.4
309.,Kawamura/Matsuda,Japan,1.3,1.4
310.,Taylor/Gervais,Saskatchewan,1.3,1.4
311.,Jacques/Butler,Alberta,1.3,1.4
312.,Yamamoto/Yamamoto,Japan,1.3,1.3
313.,Yarmuch/Sawiak,Alberta,1.3,1.3
314.,Ryhorchuk/Peterson,Alberta,1.3,1.3
315.,Krupickova/Blaha,Czechia,0.0,1.3
316.,Artichuk/Purcell,Nova Scotia,0.0,1.3
317.,Carmody/Jeffrey,Nova Scotia,0.0,1.3
318.,Theriault/Beland,Quebec,0.8,1.2
319.,Barone/Nikolov,Latvia,1.1,1.2
320.,Calcutt/Kenlan,North Carolina,0.6,1.2
321.,Biesecker/Macomber,Colorado,1.1,1.1
322.,Fortin/Descoteaux,Quebec,1.1,1.1
323.,Zacher/Guentzel,Minnesota,1.1,1.1
324.,Digiglio/Rajala,Northern Ontario,1.1,1.1
325.,Paquette/Hunt,Ontario,1.1,1.1
326.,Yavarow/Tuma,Minnesota,1.1,1.1
327.,Beauchemin/Amyotte,Quebec,1.1,1.1
328.,Kuzyk/Gamble,Saskatchewan,0.0,1.1
329.,Sachkiw/Jacques,Alberta,0.0,1.0
330.,Wong/St-Laurent,Ontario,0.9,0.9
331.,O'Hara/Strouse,Alaska,0.9,0.9
332.,Chen/Chen,Jamaica,0.0,0.9
333.,Schmidt/Schmidt,Denmark,0.0,0.9
334.,Forbregd/Harstad,Norway,0.0,0.9
335.,Campbell/Carr,New Brunswick,0.0,0.9
336.,Lerlova/Havlena,Czechia,0.6,0.9
337.,Allison/Allison,Missouri,0.8,0.8
338.,Skiffington/MacIsaac,Saskatchewan,0.8,0.8
339.,Hamilton/Peterson,Ohio,0.8,0.8
340.,Hamilton/Peterson,Ohio,0.8,0.8
341.,Artemova/Trrevisiol,Germany,0.8,0.8
342.,Morrison/Morton,,0.0,0.8
343.,Popowich/Gordon,Saskatchewan,0.8,0.8
344.,Ruel/Gendron,Quebec,0.8,0.8
345.,Englot/Schneider,Saskatchewan,0.0,0.8
346.,Humphries/Maves,Ontario,0.8,0.8
347.,Boboc/Coliban,Romania,0.8,0.8
348.,Frysz/Pasierbek,Poland,0.8,0.8
349.,Hoag/Gordon,Saskatchewan,0.8,0.8
350.,Hollands/Strack,Minnesota,0.8,0.8
351.,Carlson/Curtis,Alabama,0.8,0.8
352.,Kiss/Keri,Hungary,0.8,0.8
353.,Franchuk/Taylor,Alberta,0.6,0.8
354.,Alaqel/Alaqel,Saudi Arabia,0.8,0.8
355.,Durant/Attard,Ontario,0.8,0.8
356.,Shepherd-Spurgeon/Walker,Jamaica,0.8,0.8
357.,Tammes/Lill,Estonia,0.0,0.8
358.,Stewart/Axelsson,Illinois,0.8,0.8
359.,Huiskamp/Van Vlaenderen,Belgium,0.8,0.8
360.,Todd/Helmeczi,Saskatchewan,0.4,0.7
361.,McKenzie/Palanuik,New Zealand,0.6,0.7
362.,Legault/Janidlo,Quebec,0.0,0.7
363.,Wood/Falco,Colorado,0.0,0.7
364.,Smith/Mosher,Nova Scotia,0.0,0.7
365.,Williams/Straub,Tennessee,0.4,0.6
366.,Neznalova/Neznal,Czechia,0.6,0.6
367.,Thornborough/Larence,British Columbia,0.4,0.6
368.,Miura/Sasaki,Japan,0.0,0.6
369.,Blandford/Blandford,Alberta,0.6,0.6
370.,Sitts/Holmes,Ontario,0.6,0.6
371.,Sundberg/Yseus,Sweden,0.6,0.6
372.,Bradshaw/Kizlyk,Colorado,0.4,0.5
373.,Stevens/Weagle,Nova Scotia,0.0,0.5
374.,Masse/Doston,Quebec,0.0,0.5
375.,Rychiger/Gloor,Switzerland,0.0,0.5
376.,Ratte/Ratte,Quebec,0.0,0.5
377.,Volfova/Valek,Czechia,0.0,0.4
378.,Neary/Hancock,Newfoundland / Labrador,0.0,0.4
379.,Bruneau/Michaleski,Manitoba,0.4,0.4
380.,Marchand/Brassard,Quebec,0.0,0.4
381.,Jones/Imes,Ohio,0.2,0.4
382.,Fitzgerald/McPherson,Nova Scotia,0.0,0.4
383.,Thurlow/Dobson,New Zealand,0.0,0.4
384.,Kim/Park,Korea,0.0,0.4
385.,Horsman/Despins,Minnesota,0.4,0.4
386.,Lee/Barclay,Massachusetts,0.4,0.4
387.,Roessler/Gebert,Wisconsin,0.4,0.4
388.,Caron/d'Amboise,Quebec,0.4,0.4
389.,Shah/Howells,California,0.4,0.4
390.,Runing/Harvey,Minnesota,0.4,0.4
391.,Simpson/Derksen,Saskatchewan,0.4,0.4
392.,Perez Ara/Jimenez,Spain,0.4,0.4
393.,Rugg/Parenteau,Saskatchewan,0.4,0.4
394.,Jeske/Veidemanis,Latvia,0.4,0.4
395.,Maskiewich/Robillard,British Columbia,0.4,0.4
396.,Good/Guy,Washington,0.4,0.4
397.,Sherk/Sherk,Ontario,0.0,0.4
398.,Ponzio/Ponzio,Minnesota,0.4,0.4
399.,Buckingham/Jacobs,Wisconsin,0.4,0.4
400.,Wisniewski-Starkell/Wills,Saskatchewan,0.0,0.4
401.,Shannon/Whittmire,Alberta,0.0,0.3
402.,Gill/Gill,Ontario,0.0,0.3
403.,Novikova/Jakobson,Estonia,0.0,0.3
404.,Neilson/Nevill,New Zealand,0.2,0.3
405.,Stopera/Stopera,New York,0.0,0.3
406.,Dunphy/Perlson,Ohio,0.2,0.3
407.,Pretty/Pretty,Ontario,0.0,0.3
408.,Tellier/Assad,Ontario,0.3,0.3
409.,Pettersen/Persokrud,Norway,0.0,0.3
410.,Sorenson/Sorenson,Ohio,0.0,0.3
411.,Teranishi/Siwicki,Manitoba,0.0,0.3
412.,Fenykova/Votava,Czechia,0.0,0.2
413.,Bong/Pitts,New Zealand,0.2,0.2
414.,Nordbye/Hostmaelingen,Norway,0.0,0.2
415.,Zemmelink/Mulima,Ontario,0.0,0.2
416.,Vilandt/Jensen,Denmark,0.0,0.2
417.,McIntosh/Durau,British Columbia,0.2,0.2
418.,Rodgers/Rodgers,North Carolina,0.2,0.2
419.,McNary/Granger,Ohio,0.2,0.2
420.,Torralba Viela/Sanguesa,Spain,0.2,0.2
421.,Claesson/Almeling,Sweden,0.2,0.2
422.,Weddro/Gudovski,Estonia,0.0,0.2
423.,Hashi/Woods,Nigeria,0.2,0.2
424.,Gerbaulet/Caie,Quebec,0.0,0.2
425.,Hari/Hari,Northern Ontario,0.0,0.2
426.,Erdos/Ainsley,British Columbia,0.2,0.2
427.,Jelinkova/Mihola,Czechia,0.0,0.2
428.,Adams/Connolly,,0.2,0.2
429.,Davis/Davis,Ontario,0.0,0.2
430.,Schack/Thune,Denmark,0.0,0.2
431.,MacCallum/Perlson,Minnesota,0.1,0.2
432.,MacCallum/Perlson,Ohio,0.1,0.2
433.,Harrison/Allen,Ontario,0.0,0.2
434.,Vandenborre/Lister,New Brunswick,0.0,0.1
435.,Horakova/Horak,Czechia,0.0,0.1
436.,Abernathy/McNamara,New Brunswick,0.0,0.1
437.,Li/Yu,Hong Kong,0.0,0.1
438.,Stener/Bergman,Sweden,0.1,0.1
439.,Grande/Ribotta,Italy,0.0,0.1
440.,Berg/Simon,Oregon,0.0,0.1
441.,Cantin/Morissette,Quebec,0.0,0.1
442.,Poisson/Fortin,Quebec,0.0,0.1
443.,Brassard/Audet,Quebec,0.0,0.1
444.,Linde/Redlihs,Latvia,0.0,0.1
445.,Tatlock/Lahiton,New Brunswick,0.0,0.1
446.,Riecke/Metty,Michigan,0.0,0.0
447.,Fitzgerald/McCurdy,Nova Scotia,0.0,0.0
448.,Mariano/Hester,Washington,0.0,0.0
449.,Shimba/Kato,Japan,0.0,0.0
450.,Hauser/Sommervold,Norway,0.0,0.0
451.,Hoo Fatt/Kong,Jamaica,0.0,0.0
452.,Conley/Sepulveda,,0.0,0.0
453.,Howatt/Kelly,Prince Edward Island,0.0,0.0
454.,Sonkham/Jearateerawit,Thailand,0.0,0.0
455.,Kazarina/Kazarin,Estonia,0.0,0.0
456.,Auer/Noble,Austria,0.0,0.0
457.,Wojtysiak/Koneczny,Poland,0.0,0.0
458.,Mansell/Mansell,Colorado,0.0,0.0
459.,Ahrenberg/Saario,Finland,0.0,0.0
460.,Jones/Ouellette,Nova Scotia,0.0,0.0
461.,Kim/Lee,Korea,0.0,0.0
462.,Maynard/Sussman,Ohio,0.0,0.0
463.,Kim/Lee,Korea,0.0,0.0
464.,Ali/Narain,Guyana,0.0,0.0
465.,Kang/Moon,Korea,0.0,0.0
466.,Smith/Elliott,New Brunswick,0.0,0.0
467.,Blackburn/Fortin,Quebec,0.0,0.0
468.,Middaugh/Malcolmson,Ontario,0.0,0.0
469.,Cave/King,Ontario,0.0,0.0
470.,Mears/Channon,Alberta,0.0,0.0
471.,Watson/Beland,New Brunswick,0.0,0.0
472.,De Souza Campos/Ribeiro,Brazil,0.0,0.0
473.,Nyboe/Jurlander,Denmark,0.0,0.0
474.,Taylor/Taylor,British Columbia,0.0,0.0
475.,MacNutt/Abraham,Nova Scotia,0.0,0.0
476.,Kim/Yoo,Korea,0.0,0.0
477.,Karro/Vall,Estonia,0.0,0.0
478.,Ahn/Kim,Korea,0.0,0.0
479.,Jefferies/Day,New Zealand,0.0,0.0
480.,Brockie/Canfield,Tennessee,0.0,0.0
481.,Momsen/Akimoto,,0.0,0.0
482.,Olivan/Mingorance,Spain,0.0,0.0
483.,Chang/Goldbeck,Denmark,0.0,0.0
484.,Kokkonen/Kokkonen,Finland,0.0,0.0
485.,Deck/Deck,Saskatchewan,0.0,0.0
486.,Seol/Kim,Korea,0.0,0.0
487.,Lott/Inglis,Ontario,0.0,0.0
488.,Myran/Svorkmo-Lundberg,Norway,0.0,0.0
489.,Eivola/Hokkanen,Finland,0.0,0.0
490.,Caouette/Asselin,Quebec,0.0,0.0
491.,Kim/Kim,Korea,0.0,0.0
492.,von Gruenigen/von Gruenigen,Switzerland,0.0,0.0
493.,Lee/Kim,Korea,0.0,0.0
494.,Coates/Coates,North Carolina,0.0,0.0
495.,Hale/Baker,Manitoba,0.0,0.0
496.,Leonard/Dacey,Nova Scotia,0.0,0.0
497.,Foster/Foster,Ontario,0.0,0.0
498.,Park/Kim,Korea,0.0,0.0
499.,Tsuji/Kageyama,Japan,0.0,0.0
500.,Katz/Katz,Utah,0.0,0.0
501.,Walsh/Donnelly,Ontario,0.0,0.0
502.,Kim/Park,Korea,0.0,0.0
503.,Turmann/Kalvik,Estonia,0.0,0.0
504.,Meldahl/Nyberg,Sweden,0.0,0.0
505.,Baudysova/Jurik,Czechia,0.0,0.0
506.,Emberley/McMillan,Saskatchewan,0.0,0.0
507.,Wojtowicz/Guminski,Poland,0.0,0.0
508.,Ganbat/Bulgankhuu,Mongolia,0.0,0.0
509.,Perreault/Labbe,Quebec,0.0,0.0
510.,Collins/Espe,Ohio,0.0,0.0
511.,Lee/Brady,Missouri,0.0,0.0
512.,Kiiskinen/Kiiskinen,Finland,0.0,0.0
513.,Al-Abdulla/Alyafei,Qatar,0.0,0.0
514.,Ramkissoon/Singh,Guyana,0.0,0.0
515.,Lindstrom/Lundberg,Finland,0.0,0.0
516.,Croisier/Deschene,Ontario,0.0,0.0
517.,Lee/Kim,Korea,0.0,0.0
518.,Yang/Lee,Korea,0.0,0.0
519.,Scepavica/Azatov,Latvia,0.0,0.0
